Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6443 元晶,40.00,+ 1.00,+2.56%,"9,291,826","2,515,044","6,776,781"
2,2353 宏碁,27.20,+ 2.10,+8.37%,"5,880,521","1,023,864","4,856,656"
3,3037 欣興,365.00,-13.50,-3.57%,"32,539,246","27,899,931","4,639,314"
4,2327 國巨*,258.00,-19.50,-7.03%,"11,132,467","6,639,219","4,493,247"
5,0050 元大台灣50,71.50,-1.10,-1.52%,"16,687,566","12,738,811","3,948,755"
6,2313 華通,172.00,+ 3.00,+1.78%,"20,955,357","17,157,229","3,798,127"
7,2308 台達電,"1,175.00",-45.00,-3.69%,"15,815,313","13,504,707","2,310,606"
8,3443 創意,"2,685.00",+ 65.00,+2.48%,"13,921,374","11,941,535","1,979,839"
9,00631L元大台灣50正2,427.20,-17.75,-3.99%,"5,225,096","3,374,357","1,850,738"
10,3044 健鼎,390.50,+ 16.00,+4.27%,"3,547,826","1,959,149","1,588,676"
11,3653 健策,"2,955.00",+ 115.00,+4.05%,"5,637,029","4,187,333","1,449,696"
12,00738U期元大道瓊白銀,63.00,-28.50,-31.15%,"6,832,987","5,512,724","1,320,263"
13,2383 台光電,"1,785.00",+ 40.00,+2.29%,"6,857,690","5,690,199","1,167,491"
14,3533 嘉澤,"1,460.00",+ 30.00,+2.10%,"3,045,550","2,012,698","1,032,852"
15,7769 鴻勁,"3,750.00",0.00,0.00%,"3,280,603","2,310,345","970,257"
16,3006 晶豪科,183.00,-12.00,-6.15%,"12,394,190","11,479,087","915,102"
17,6919 康霈*,164.00,-1.50,-0.91%,"1,840,552","930,511","910,040"
18,8996 高力,773.00,+ 26.00,+3.48%,"4,302,193","3,395,329","906,864"
19,2324 仁寶,32.30,-0.45,-1.37%,"2,127,889","1,237,542","890,347"
20,4958 臻鼎-KY,183.50,-12.00,-6.14%,"11,758,703","11,103,583","655,119"
21,00632R元大台灣50反1,15.11,+ 0.29,+1.96%,"1,768,282","1,141,003","627,279"
22,00757 統一FANG+,112.60,-1.50,-1.31%,"833,844","254,540","579,303"
23,006208富邦台50,165.35,-2.70,-1.61%,"1,728,847","1,151,987","576,859"
24,2455 全新,156.50,-11.50,-6.85%,"1,541,749","999,420","542,328"
25,00830 國泰費城半導體,55.20,-2.35,-4.08%,"1,380,484","861,285","519,199"
26,2882 國泰金,74.30,-1.10,-1.46%,"2,151,137","1,635,315","515,821"
27,3017 奇鋐,"1,490.00",+ 30.00,+2.05%,"10,437,827","9,946,713","491,113"
28,2368 金像電,706.00,+ 5.00,+0.71%,"6,930,164","6,486,271","443,893"
29,7750 新代,"1,005.00",+ 42.00,+4.36%,"597,023","212,751","384,271"
30,3030 德律,183.50,+ 3.50,+1.94%,"826,959","456,405","370,554"
31,6830 汎銓,183.50,+ 7.00,+3.97%,"451,890","90,527","361,363"
32,00982A主動群益台灣強棒,15.05,-0.34,-2.21%,"874,232","521,813","352,419"
33,00990A主動元大AI新經濟,10.92,-0.41,-3.62%,"698,458","348,909","349,549"
34,2605 新興,27.75,-1.50,-5.13%,"839,586","502,988","336,597"
35,6285 啟碁,183.00,-2.00,-1.08%,"10,879,198","10,574,358","304,840"
36,7799 禾榮科,477.00,+ 43.00,+9.91%,"677,115","374,961","302,154"
37,00981A主動統一台股增長,17.66,-0.29,-1.62%,"2,621,896","2,324,223","297,673"
38,1303 南亞,70.60,-5.30,-6.98%,"4,938,899","4,652,315","286,584"
39,00909 國泰數位支付服務,40.01,-2.87,-6.69%,"492,320","211,265","281,055"
40,00646 元大S＆P500,67.95,-0.35,-0.51%,"655,239","388,477","266,762"
41,3535 晶彩科,93.00,-7.50,-7.46%,"746,674","493,780","252,894"
42,00675L富邦臺灣加權正2,169.50,-7.05,-3.99%,"1,208,297","966,642","241,655"
43,00712 復華富時不動產,9.38,-0.31,-3.20%,"412,611","179,421","233,190"
44,00991A主動復華未來50,11.47,-0.35,-2.96%,"1,297,970","1,067,467","230,503"
45,00878 國泰永續高股息,22.47,-0.34,-1.49%,"2,453,874","2,228,743","225,131"
46,00953B群益優選非投等債,9.80,+ 0.07,+0.72%,"554,605","332,039","222,565"
47,6776 展碁國際,59.50,-3.30,-5.25%,"573,112","356,791","216,320"
48,00665L富邦恒生國企正2,10.97,-0.73,-6.24%,"497,812","284,397","213,415"
49,6189 豐藝,48.20,+ 4.35,+9.92%,"235,971","31,083","204,888"
50,00670L富邦NASDAQ正2,158.20,-7.30,-4.41%,"458,691","266,432","192,259"
