Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.60,-0.06,-0.62%,"584,294","2,219,515","-1,635,220"
2,00918 大華優利高填息30,35.38,-0.08,-0.23%,"140,830","642,122","-501,291"
3,00919 群益台灣精選高息,32.55,-0.03,-0.09%,"318,714","687,907","-369,192"
4,00712 復華富時不動產,8.53,-0.07,-0.81%,"149,031","501,236","-352,204"
5,009828中信台日韓PCB,9.59,-0.12,-1.24%,"92,253","419,145","-326,891"
6,00953B群益優選非投等債,9.49,-0.01,-0.11%,"290,714","590,489","-299,774"
7,00673R期元大S＆P原油反1,10.71,-0.22,-2.01%,"165,317","453,231","-287,913"
8,00961 FT臺灣永續高息,13.43,-0.06,-0.44%,"113,113","399,817","-286,703"
9,00984D主動聯博全球非投,9.81,-0.02,-0.20%,"151,132","420,209","-269,077"
10,00929 復華台灣科技優息,29.00,-0.12,-0.41%,"146,428","377,683","-231,255"
11,00881 國泰台灣科技龍頭,50.50,-0.45,-0.88%,"191,790","398,169","-206,378"
12,00632R元大台灣50反1,9.73,+ 0.03,+0.31%,"871,593","1,071,625","-200,031"
13,009826貝萊德世界股票,10.01,-0.04,-0.40%,"112,050","267,719","-155,669"
14,00878 國泰永續高股息,34.15,+ 0.02,+0.06%,"319,277","418,037","-98,759"
15,00664R國泰臺灣加權反1,1.58,0.00,0.00%,"209,404","278,480","-69,075"
16,2327 國巨*,572.00,+ 7.00,+1.24%,"122,938","188,169","-65,230"
17,3231 緯創,185.00,-4.00,-2.12%,"237,077","296,178","-59,101"
18,00404A主動聯博動能50,9.97,-0.05,-0.50%,"68,891","125,924","-57,033"
19,00896 中信綠能及電動車,28.36,-0.19,-0.67%,"34,707","88,447","-53,739"
20,00985B群益ESG投等債0-5,10.06,+ 0.01,+0.10%,"81,986","127,834","-45,848"
21,2324 仁寶,38.65,-0.25,-0.64%,"443,948","489,012","-45,063"
22,2317 鴻海,251.00,-1.00,-0.40%,"189,349","234,190","-44,840"
23,00891 中信關鍵半導體,35.87,+ 0.05,+0.14%,"115,745","160,388","-44,643"
24,2337 旺宏,122.50,-4.00,-3.16%,"134,054","175,156","-41,102"
25,009827玉山未來全球算力,10.14,-0.11,-1.07%,"30,129","68,712","-38,583"
26,009803玉山市值動能50,22.16,-0.08,-0.36%,"25,303","63,192","-37,889"
27,8112 至上,85.90,-0.60,-0.69%,"37,313","74,831","-37,517"
28,6919 康霈*,85.60,+ 3.20,+3.88%,"77,451","114,796","-37,344"
29,3702 大聯大,108.00,+ 3.00,+2.86%,"69,766","106,962","-37,196"
30,00923 群益台ESG低碳50,40.38,-0.20,-0.49%,"41,547","78,599","-37,051"
31,009829大華韓國KOSPI50,11.15,+ 0.03,+0.27%,"195,716","229,916","-34,199"
32,00830 國泰費城半導體,83.05,-0.05,-0.06%,"40,761","72,920","-32,159"
33,2634 漢翔,63.80,-1.50,-2.30%,"141,071","172,279","-31,207"
34,1409 新纖,25.15,-1.70,-6.33%,"85,258","115,115","-29,856"
35,00409A主動復華全球50,9.81,-0.04,-0.41%,"117,452","146,951","-29,498"
36,1101 台泥,24.80,+ 0.05,+0.20%,"523,411","552,484","-29,072"
37,3036 文曄,192.50,+ 1.00,+0.52%,"43,046","71,410","-28,363"
38,00637L元大滬深300正2,19.70,+ 0.05,+0.25%,"102,822","131,124","-28,301"
39,2889 國票金,16.55,-0.15,-0.90%,"159,084","185,529","-26,445"
40,5388 中磊,71.10,-1.90,-2.60%,"12,132","36,415","-24,282"
41,00962 台新AI優息動能,15.23,-0.07,-0.46%,"19,329","43,265","-23,935"
42,00753L中信中國50正2,8.92,-0.20,-2.19%,"67,095","89,196","-22,101"
43,00410A主動永豐科技趨勢,11.95,-0.10,-0.83%,"72,538","94,515","-21,976"
44,009805台新美國電力基建,15.10,-0.32,-2.08%,"41,160","63,059","-21,898"
45,3481 群創,49.35,-0.75,-1.50%,"475,879","497,527","-21,647"
46,2332 友訊,18.85,-0.30,-1.57%,"40,846","61,377","-20,531"
47,9904 寶成,24.10,-0.45,-1.83%,"115,263","134,924","-19,661"
48,00686R群益臺灣加權反1,0.97,+ 0.02,+2.11%,"98,855","118,309","-19,453"
49,2481 強茂,154.50,+ 2.50,+1.64%,"100,708","120,060","-19,352"
50,2308 台達電,"1,675.00",-120.00,-6.69%,"41,525","60,685","-19,159"
