Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2409 友達,27.55,-1.70,-5.81%,"356,616","492,027","-135,411"
2,2332 友訊,24.05,-1.90,-7.32%,"60,824","131,450","-70,626"
3,8150 南茂,104.00,-11.00,-9.57%,"62,369","106,972","-44,603"
4,2891 中信金,65.00,-1.50,-2.26%,"80,377","108,348","-27,970"
5,2356 英業達,63.70,-1.00,-1.55%,"38,128","64,017","-25,889"
6,2324 仁寶,35.55,-1.10,-3.00%,"45,696","64,220","-18,524"
7,2377 微星,147.00,-2.50,-1.67%,"14,505","29,890","-15,384"
8,2313 華通,225.50,-9.50,-4.04%,"49,467","64,091","-14,623"
9,4958 臻鼎-KY,629.00,-17.00,-2.63%,"57,818","72,310","-14,492"
10,3033 威健,50.60,-0.30,-0.59%,"11,494","25,714","-14,220"
11,2344 華邦電,164.50,-2.50,-1.50%,"135,442","149,251","-13,809"
12,2484 希華,80.50,-3.80,-4.51%,"24,301","36,600","-12,299"
13,2359 所羅門,142.50,-5.50,-3.72%,"6,109","17,555","-11,446"
14,2347 聯強,83.10,+ 0.60,+0.73%,"11,888","23,067","-11,179"
15,3706 神達,89.70,-1.10,-1.21%,"12,605","23,698","-11,094"
16,2618 長榮航,40.80,+ 0.05,+0.12%,"81,425","92,302","-10,877"
17,6282 康舒,54.80,-3.20,-5.52%,"26,601","35,781","-9,181"
18,2601 益航,7.20,-0.11,-1.50%,"12,551","21,520","-8,970"
19,2301 光寶科,212.50,-9.50,-4.28%,"24,670","33,486","-8,817"
20,5876 上海商銀,44.70,+ 0.55,+1.25%,"17,257","25,943","-8,686"
21,2495 普安,44.75,-2.65,-5.59%,"7,372","15,621","-8,249"
22,6213 聯茂,348.50,-11.00,-3.06%,"20,548","28,776","-8,229"
23,9105 泰金寶-DR,8.77,-0.11,-1.24%,"30,869","38,805","-7,936"
24,1536 和大,53.20,-2.90,-5.17%,"5,643","13,300","-7,657"
25,6142 友勁,10.10,-0.55,-5.16%,"3,951","11,565","-7,614"
26,6202 盛群,67.70,-2.50,-3.56%,"8,442","15,972","-7,531"
27,3149 正達,87.30,-5.00,-5.42%,"8,531","15,951","-7,420"
28,2408 南亞科,448.00,+ 25.00,+5.91%,"123,273","130,555","-7,282"
29,3006 晶豪科,217.50,-10.50,-4.61%,"13,474","20,108","-6,635"
30,009820元大納斯達克精選,9.95,-0.05,-0.50%,"9,107","15,336","-6,229"
31,2369 菱生,38.25,-2.90,-7.05%,"21,431","27,627","-6,196"
32,2465 麗臺,84.90,-1.00,-1.16%,"3,964","10,135","-6,171"
33,2352 佳世達,30.60,-0.40,-1.29%,"11,121","17,112","-5,991"
34,2913 農林,11.20,0.00,0.00%,"3,313","9,097","-5,784"
35,2801 彰銀,23.60,-0.25,-1.05%,"16,497","22,220","-5,723"
36,4916 事欣科,110.00,-8.00,-6.78%,"16,101","21,558","-5,457"
37,3037 欣興,874.00,-29.00,-3.21%,"28,346","33,722","-5,376"
38,8926 台汽電,67.30,-2.00,-2.89%,"10,982","16,051","-5,070"
39,6901 鑽石投資,18.80,+ 0.05,+0.27%,"4,748","9,788","-5,040"
40,6285 啟碁,247.50,-11.50,-4.44%,"10,134","15,147","-5,013"
41,2464 盟立,159.00,-7.00,-4.22%,"9,422","13,922","-4,500"
42,4904 遠傳,95.10,-1.00,-1.04%,"15,081","19,562","-4,481"
43,1802 台玻,62.30,-1.90,-2.96%,"48,559","52,794","-4,235"
44,2441 超豐,129.00,-8.50,-6.18%,"9,491","13,592","-4,102"
45,2399 映泰,41.30,-2.70,-6.14%,"6,947","11,040","-4,093"
46,3711 日月光投控,641.00,-29.00,-4.33%,"23,761","27,795","-4,035"
47,5471 松翰,62.50,-1.70,-2.65%,"6,558","10,566","-4,008"
48,2836 高雄銀,12.55,0.00,0.00%,"4,122","8,103","-3,981"
49,3704 合勤控,48.65,-1.20,-2.41%,"13,167","16,835","-3,668"
50,6834 天二科技,118.00,-11.00,-8.53%,"9,555","13,161","-3,606"
