Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.99,-0.05,-0.50%,"2,562,103","5,012,596","-2,450,493"
2,00631L元大台灣50正2,33.23,-0.20,-0.60%,"632,413","1,654,646","-1,022,232"
3,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"668,917","1,621,085","-952,167"
4,00405A主動富邦台灣龍耀,8.91,-0.31,-3.36%,"157,204","989,875","-832,670"
5,0050 元大台灣50,99.85,-0.40,-0.40%,"491,769","1,187,954","-696,184"
6,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"419,312","937,532","-518,219"
7,00991A主動復華未來50,18.59,-0.04,-0.21%,"421,620","824,578","-402,958"
8,00981A主動統一台股增長,29.71,-0.18,-0.60%,"1,030,969","1,428,650","-397,681"
9,00918 大華優利高填息30,30.30,+ 0.20,+0.66%,"270,233","614,394","-344,161"
10,00712 復華富時不動產,8.77,+ 0.03,+0.34%,"188,142","473,329","-285,186"
11,2303 聯電,125.00,+ 6.50,+5.49%,"1,466,067","1,705,481","-239,413"
12,00990A主動元大AI新經濟,18.32,-0.22,-1.19%,"263,499","496,894","-233,394"
13,3481 群創,46.95,+ 3.65,+8.43%,"1,670,541","1,889,588","-219,046"
14,2409 友達,23.15,+ 0.20,+0.87%,"1,122,828","1,317,205","-194,377"
15,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"46,108","222,855","-176,746"
16,2002 中鋼,18.55,-0.15,-0.80%,"324,968","500,560","-175,591"
17,2324 仁寶,36.15,-0.95,-2.56%,"853,444","961,783","-108,338"
18,00919 群益台灣精選高息,30.19,-0.05,-0.17%,"652,845","757,213","-104,367"
19,00935 野村臺灣新科技50,56.90,-0.20,-0.35%,"91,678","195,882","-104,204"
20,00984D主動聯博全球非投,10.04,0.00,0.00%,"106,279","199,637","-93,358"
21,00896 中信綠能及電動車,27.45,-0.13,-0.47%,"42,299","125,328","-83,029"
22,1504 東元,68.40,-1.10,-1.58%,"162,074","234,852","-72,778"
23,2330 台積電,"2,250.00",0.00,0.00%,"176,156","243,386","-67,229"
24,00406A主動中信台灣收益,9.64,-0.05,-0.52%,"14,912","77,810","-62,897"
25,9904 寶成,26.30,-0.20,-0.75%,"120,841","181,471","-60,630"
26,2892 第一金,30.65,+ 0.10,+0.33%,"599,660","659,976","-60,315"
27,00404A主動聯博動能50,9.55,-0.04,-0.42%,"15,123","69,269","-54,145"
28,1402 遠東新,27.40,-0.25,-0.90%,"655,905","706,303","-50,397"
29,00753L中信中國50正2,9.11,-0.13,-1.41%,"117,221","163,228","-46,007"
30,1301 台塑,43.80,-0.60,-1.35%,"136,976","181,273","-44,297"
31,2371 大同,27.90,-0.35,-1.24%,"86,344","130,005","-43,661"
32,00665L富邦恒生國企正2,8.91,-0.13,-1.44%,"141,293","184,633","-43,339"
33,00916 國泰全球品牌50,27.28,-0.27,-0.98%,"26,208","68,917","-42,708"
34,1102 亞泥,34.50,+ 0.10,+0.29%,"202,985","245,187","-42,201"
35,3711 日月光投控,544.00,+ 5.00,+0.93%,"131,248","173,079","-41,831"
36,2337 旺宏,140.00,+ 5.00,+3.70%,"334,941","376,416","-41,475"
37,0052 富邦科技,58.15,-0.10,-0.17%,"181,841","223,049","-41,207"
38,00961 FT臺灣永續高息,12.84,-0.11,-0.85%,"53,523","92,367","-38,843"
39,2633 台灣高鐵,25.35,-0.45,-1.74%,"177,782","214,599","-36,817"
40,2474 可成,205.50,+ 1.00,+0.49%,"77,090","112,620","-35,529"
41,2812 台中銀,19.20,-0.20,-1.03%,"110,611","145,989","-35,377"
42,009819中信數據及電力,10.03,-0.17,-1.67%,"170,405","205,425","-35,019"
43,2313 華通,275.00,+ 16.00,+6.18%,"207,667","241,888","-34,221"
44,00663L國泰臺灣加權正2,96.65,-1.00,-1.02%,"40,260","73,743","-33,483"
45,00685L群益臺灣加權正2,264.25,-2.45,-0.92%,"17,891","50,465","-32,573"
46,00927 群益半導體收益,37.09,+ 0.35,+0.95%,"85,375","116,947","-31,571"
47,00830 國泰費城半導體,87.10,0.00,0.00%,"56,814","88,024","-31,209"
48,00662 富邦NASDAQ,117.05,-0.50,-0.43%,"44,011","74,449","-30,438"
49,1802 台玻,59.30,-0.80,-1.33%,"238,427","268,855","-30,428"
50,2301 光寶科,208.50,-4.50,-2.11%,"185,801","215,172","-29,370"
