Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,49.40,-1.00,-1.98%,"-28,413"
2,2610 華航,20.10,-0.15,-0.74%,"-25,831"
3,2834 臺企銀,16.45,-0.05,-0.30%,"-22,685"
4,5388 中磊,81.10,-1.30,-1.58%,"-18,500"
5,2344 華邦電,177.00,0.00,0.00%,"-18,250"
6,1102 亞泥,31.70,-0.65,-2.01%,"-16,941"
7,4958 臻鼎-KY,477.50,+ 6.00,+1.27%,"-14,879"
8,2618 長榮航,41.00,-1.15,-2.73%,"-14,734"
9,2409 友達,25.75,-0.50,-1.90%,"-13,490"
10,2492 華新科,316.50,+ 28.50,+9.90%,"-12,740"
11,8150 南茂,92.90,+ 0.70,+0.76%,"-12,461"
12,2105 正新,30.70,-1.40,-4.36%,"-11,655"
13,6116 彩晶,13.95,-0.20,-1.41%,"-10,688"
14,1303 南亞,189.00,0.00,0.00%,"-10,542"
15,5880 合庫金,24.20,+ 0.10,+0.41%,"-10,462"
16,1314 中石化,7.66,-0.12,-1.54%,"-10,155"
17,2884 玉山金,37.30,+ 0.55,+1.50%,"-8,433"
18,1101 台泥,24.05,-0.40,-1.64%,"-7,466"
19,2481 強茂,143.00,+ 4.00,+2.88%,"-7,461"
20,6005 群益證,30.60,0.00,0.00%,"-7,210"
21,9904 寶成,23.90,-0.05,-0.21%,"-6,862"
22,2880 華南金,39.10,-2.35,-5.67%,"-6,862"
23,2368 金像電,"1,010.00",+ 10.00,+1.00%,"-6,393"
24,3026 禾伸堂,691.00,+ 6.00,+0.88%,"-6,099"
25,3045 台灣大,108.50,-1.00,-0.91%,"-5,952"
26,2327 國巨*,662.00,+ 60.00,+9.97%,"-5,615"
27,3033 威健,48.60,-1.70,-3.38%,"-5,497"
28,3704 合勤控,41.85,-0.75,-1.76%,"-5,450"
29,2812 台中銀,18.65,0.00,0.00%,"-5,431"
30,3090 日電貿,175.00,+ 4.50,+2.64%,"-5,295"
31,2002 中鋼,19.20,-0.55,-2.78%,"-5,291"
32,2903 遠百,21.75,-0.25,-1.14%,"-5,080"
33,2449 京元電子,253.50,-5.50,-2.12%,"-5,037"
34,2646 星宇航空,20.40,-0.15,-0.73%,"-4,905"
35,2478 大毅,130.00,+ 1.50,+1.17%,"-4,855"
36,1714 和桐,16.70,-0.70,-4.02%,"-4,808"
37,8033 雷虎,183.50,+ 10.50,+6.07%,"-4,763"
38,1718 中纖,11.00,-0.20,-1.79%,"-4,480"
39,6505 台塑化,69.80,-0.40,-0.57%,"-4,308"
40,2633 台灣高鐵,25.95,+ 0.15,+0.58%,"-4,297"
41,2609 陽明,51.40,-0.30,-0.58%,"-4,215"
42,6239 力成,283.00,+ 1.50,+0.53%,"-4,017"
43,2317 鴻海,262.00,-8.00,-2.96%,"-3,992"
44,4960 誠美材,21.95,-0.80,-3.52%,"-3,992"
45,8046 南電,"1,215.00",-50.00,-3.95%,"-3,899"
46,2382 廣達,325.00,-0.50,-0.15%,"-3,839"
47,2547 日勝生,10.15,+ 0.05,+0.50%,"-3,804"
48,2820 華票,16.25,+ 0.05,+0.31%,"-3,756"
49,00753L中信中國50正2,9.72,+ 0.02,+0.21%,"-3,686"
50,5876 上海商銀,42.25,-0.60,-1.40%,"-3,431"
