Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,61.60,-4.40,-6.67%,"-43,857"
2,0050 元大台灣50,101.70,-2.20,-2.12%,"-37,394"
3,00403A主動統一升級50,9.63,-0.34,-3.41%,"-36,192"
4,00981A主動統一台股增長,27.54,-1.15,-4.01%,"-22,934"
5,00405A主動富邦台灣龍耀,7.88,-0.38,-4.60%,"-22,499"
6,1301 台塑,62.70,-3.50,-5.29%,"-21,084"
7,00991A主動復華未來50,16.42,-0.78,-4.53%,"-19,662"
8,1326 台化,67.50,-4.20,-5.86%,"-18,678"
9,3481 群創,49.50,-2.40,-4.62%,"-18,087"
10,2408 南亞科,401.00,-25.00,-5.87%,"-13,346"
11,009816凱基台灣TOP50,14.72,-0.36,-2.39%,"-12,264"
12,00400A主動國泰動能高息,13.41,-0.52,-3.73%,"-10,801"
13,2880 華南金,40.70,-0.55,-1.33%,"-10,482"
14,2330 台積電,"2,350.00",-55.00,-2.29%,"-9,637"
15,00631L元大台灣50正2,33.50,-1.57,-4.48%,"-8,850"
16,00990A主動元大AI新經濟,16.36,-0.50,-2.97%,"-7,819"
17,6505 台塑化,85.80,-7.40,-7.94%,"-7,419"
18,1718 中纖,11.00,-0.35,-3.08%,"-6,951"
19,2332 友訊,22.10,-0.30,-1.34%,"-6,848"
20,6213 聯茂,309.50,-34.00,-9.90%,"-6,202"
21,3702 大聯大,117.50,-4.00,-3.29%,"-5,787"
22,1312 國喬,13.20,-0.75,-5.38%,"-5,778"
23,2313 華通,201.50,-12.50,-5.84%,"-5,677"
24,2317 鴻海,252.50,-5.00,-1.94%,"-5,515"
25,2337 旺宏,124.00,-5.50,-4.25%,"-5,368"
26,00929 復華台灣科技優息,28.78,-0.32,-1.10%,"-5,286"
27,00982A主動群益台灣強棒,21.98,-0.83,-3.64%,"-5,261"
28,2449 京元電子,271.00,-15.00,-5.24%,"-5,151"
29,00988A主動統一全球創新,17.22,-0.64,-3.58%,"-4,859"
30,1314 中石化,8.27,-0.14,-1.66%,"-4,487"
31,1802 台玻,51.00,-3.30,-6.08%,"-4,388"
32,8150 南茂,90.80,-7.40,-7.54%,"-4,297"
33,2515 中工,12.05,-0.25,-2.03%,"-4,285"
34,00891 中信關鍵半導體,34.09,-1.02,-2.91%,"-4,271"
35,2542 興富發,44.20,-0.75,-1.67%,"-3,885"
36,6239 力成,279.50,-14.50,-4.93%,"-3,736"
37,9105 泰金寶-DR,8.44,-0.24,-2.76%,"-3,706"
38,3450 聯鈞,427.00,-47.00,-9.92%,"-3,421"
39,1605 華新,32.85,-0.80,-2.38%,"-3,388"
40,2352 佳世達,29.20,-0.90,-2.99%,"-3,139"
41,1810 和成,28.60,-2.15,-6.99%,"-3,104"
42,8033 雷虎,187.00,-3.50,-1.84%,"-2,975"
43,2451 創見,264.00,+ 19.50,+7.98%,"-2,950"
44,2305 全友,32.30,-2.05,-5.97%,"-2,776"
45,1304 台聚,12.90,-0.55,-4.09%,"-2,742"
46,00401A主動摩根台灣鑫收,12.91,-0.29,-2.20%,"-2,577"
47,00881 國泰台灣科技龍頭,51.15,-1.30,-2.48%,"-2,555"
48,2369 菱生,32.90,-1.80,-5.19%,"-2,528"
49,00935 野村臺灣新科技50,55.15,-1.75,-3.08%,"-2,506"
50,8131 福懋科,64.60,-4.10,-5.97%,"-2,461"
