Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.01,+ 0.06,+0.60%,"96,288","297,505","-201,216"
2,2409 友達,25.80,+ 0.05,+0.19%,"67,914","203,875","-135,961"
3,00881 國泰台灣科技龍頭,54.80,-0.20,-0.36%,"36,374","150,492","-114,117"
4,00878 國泰永續高股息,33.87,+ 0.09,+0.27%,"28,709","111,312","-82,602"
5,00961 FT臺灣永續高息,13.44,+ 0.13,+0.98%,"24,461","104,915","-80,453"
6,3481 群創,50.10,+ 0.70,+1.42%,"93,912","160,158","-66,245"
7,2610 華航,19.90,-0.20,-1.00%,"37,113","94,783","-57,670"
8,00984D主動聯博全球非投,10.12,-0.03,-0.30%,"31,052","82,702","-51,650"
9,2834 臺企銀,16.30,-0.15,-0.91%,"36,713","83,347","-46,633"
10,2880 華南金,38.95,-0.15,-0.38%,"65,977","105,694","-39,716"
11,009826貝萊德世界股票,10.30,-0.01,-0.10%,"37,188","73,030","-35,841"
12,00891 中信關鍵半導體,36.38,-0.19,-0.52%,"12,592","48,181","-35,589"
13,00953B群益優選非投等債,9.72,-0.04,-0.41%,"29,724","63,680","-33,955"
14,5880 合庫金,24.20,0.00,0.00%,"28,124","61,448","-33,323"
15,2886 兆豐金,47.35,+ 1.50,+3.27%,"80,307","112,339","-32,031"
16,2618 長榮航,39.90,-1.10,-2.68%,"40,831","69,853","-29,022"
17,00673R期元大S＆P原油反1,12.90,+ 0.16,+1.26%,"23,719","51,022","-27,302"
18,00929 復華台灣科技優息,29.44,-0.23,-0.78%,"22,741","49,904","-27,162"
19,8150 南茂,91.90,-1.00,-1.08%,"32,096","56,276","-24,180"
20,00923 群益台ESG低碳50,42.88,-0.11,-0.26%,"10,042","34,046","-24,004"
21,2892 第一金,33.35,+ 0.20,+0.60%,"88,213","112,045","-23,831"
22,00664R國泰臺灣加權反1,1.62,+ 0.01,+0.62%,"32,461","55,697","-23,235"
23,6116 彩晶,13.90,-0.05,-0.36%,"16,179","36,981","-20,801"
24,2303 聯電,121.00,-3.50,-2.81%,"59,922","79,281","-19,358"
25,5388 中磊,79.80,-1.30,-1.60%,"8,044","26,798","-18,754"
26,3045 台灣大,108.00,-0.50,-0.46%,"15,114","29,573","-14,459"
27,1314 中石化,7.68,+ 0.02,+0.26%,"30,709","43,649","-12,939"
28,1402 遠東新,27.10,+ 0.15,+0.56%,"31,656","44,474","-12,817"
29,2492 華新科,302.50,-14.00,-4.42%,"27,869","40,324","-12,454"
30,2105 正新,30.40,-0.30,-0.98%,"10,381","22,101","-11,720"
31,2327 國巨*,622.00,-40.00,-6.04%,"39,124","50,703","-11,578"
32,2449 京元電子,247.00,-6.50,-2.56%,"15,815","26,578","-10,762"
33,00753L中信中國50正2,9.35,-0.37,-3.81%,"13,084","22,803","-9,718"
34,2412 中華電,135.00,-1.00,-0.74%,"10,101","19,665","-9,563"
35,6239 力成,278.00,-5.00,-1.77%,"10,038","19,409","-9,371"
36,00686R群益臺灣加權反1,0.99,0.00,0.00%,"17,306","26,503","-9,197"
37,3090 日電貿,174.50,-0.50,-0.29%,"5,068","14,243","-9,175"
38,6005 群益證,30.90,+ 0.30,+0.98%,"9,269","18,407","-9,138"
39,2478 大毅,128.00,-2.00,-1.54%,"8,635","17,614","-8,979"
40,2352 佳世達,29.50,+ 0.80,+2.79%,"6,101","14,499","-8,398"
41,00676R富邦臺灣加權反1,5.53,+ 0.03,+0.55%,"11,237","19,193","-7,956"
42,3702 大聯大,115.00,-8.50,-6.88%,"16,264","24,046","-7,781"
43,6282 康舒,47.80,-0.35,-0.73%,"10,712","17,292","-6,580"
44,2332 友訊,22.60,-0.05,-0.22%,"18,258","24,790","-6,532"
45,00665L富邦恒生國企正2,9.23,-0.28,-2.94%,"18,413","24,838","-6,425"
46,3026 禾伸堂,647.00,-44.00,-6.37%,"11,184","17,268","-6,083"
47,00945B凱基美國非投等債,14.65,-0.04,-0.27%,"13,093","18,928","-5,834"
48,2646 星宇航空,20.40,0.00,0.00%,"5,750","11,375","-5,625"
49,3036 文曄,210.00,-5.00,-2.33%,"10,037","15,649","-5,611"
50,2406 國碩,29.20,-2.30,-7.30%,"4,369","9,937","-5,567"
