Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.24,+ 0.06,+0.59%,"-1,199,805"
2,00981A主動統一台股增長,29.44,+ 0.16,+0.55%,"-141,164"
3,00992A主動群益科技創新,18.24,-0.01,-0.05%,"-87,592"
4,0050 元大台灣50,96.05,+ 0.55,+0.58%,"-71,502"
5,2002 中鋼,18.30,-0.10,-0.54%,"-55,870"
6,2801 彰銀,20.40,-0.10,-0.49%,"-50,549"
7,00991A主動復華未來50,18.55,+ 0.43,+2.37%,"-49,064"
8,1101 台泥,24.55,-0.15,-0.61%,"-39,207"
9,2834 臺企銀,16.00,-0.05,-0.31%,"-38,246"
10,2449 京元電子,296.00,-9.00,-2.95%,"-34,171"
11,00988A主動統一全球創新,20.03,+ 0.11,+0.55%,"-31,128"
12,1303 南亞,85.30,-1.20,-1.39%,"-28,412"
13,5880 合庫金,22.75,-0.10,-0.44%,"-26,015"
14,2812 台中銀,19.00,-0.45,-2.31%,"-24,622"
15,1301 台塑,46.10,-0.80,-1.71%,"-24,375"
16,4938 和碩,77.00,-4.80,-5.87%,"-24,232"
17,6282 康舒,50.40,-1.30,-2.51%,"-24,169"
18,2371 大同,29.00,-1.00,-3.33%,"-21,399"
19,8112 至上,84.50,+ 2.30,+2.80%,"-21,395"
20,2609 陽明,48.60,-0.65,-1.32%,"-21,360"
21,1802 台玻,66.90,-1.10,-1.62%,"-20,691"
22,2330 台積電,"2,270.00",+ 50.00,+2.25%,"-20,608"
23,00878 國泰永續高股息,28.12,+ 0.17,+0.61%,"-19,944"
24,00891 中信關鍵半導體,34.71,+ 0.46,+1.34%,"-19,227"
25,00982A主動群益台灣強棒,23.15,+ 0.02,+0.09%,"-19,195"
26,2377 微星,117.00,+ 1.50,+1.30%,"-16,117"
27,2312 金寶,28.25,-0.85,-2.92%,"-15,343"
28,3036 文曄,271.50,-12.50,-4.40%,"-15,327"
29,3706 神達,81.20,-0.90,-1.10%,"-15,238"
30,00631L元大台灣50正2,31.96,+ 0.11,+0.35%,"-13,432"
31,2883 凱基金,22.10,+ 0.15,+0.68%,"-13,271"
32,2633 台灣高鐵,25.90,-0.25,-0.96%,"-13,214"
33,00400A主動國泰動能高息,13.79,-0.16,-1.15%,"-12,412"
34,2610 華航,18.55,-0.20,-1.07%,"-12,355"
35,2885 元大金,55.50,-0.30,-0.54%,"-12,332"
36,2615 萬海,74.80,+ 0.50,+0.67%,"-11,300"
37,2855 統一證,40.15,-1.50,-3.60%,"-11,152"
38,2618 長榮航,35.00,+ 0.55,+1.60%,"-11,130"
39,2354 鴻準,59.00,-1.70,-2.80%,"-11,065"
40,5388 中磊,77.70,-1.70,-2.14%,"-11,045"
41,8150 南茂,83.90,-1.60,-1.87%,"-10,885"
42,2884 玉山金,31.85,-0.05,-0.16%,"-10,849"
43,2323 中環,10.00,-0.45,-4.31%,"-10,764"
44,3673 TPK-KY,64.30,-2.30,-3.45%,"-10,485"
45,2353 宏碁,28.00,-0.30,-1.06%,"-10,085"
46,00712 復華富時不動產,8.89,-0.05,-0.56%,"-9,965"
47,2327 國巨*,462.00,+ 42.00,+10.00%,"-9,867"
48,1717 長興,79.60,-0.80,-1.00%,"-9,678"
49,2845 遠東銀,12.05,-0.05,-0.41%,"-9,476"
50,2880 華南金,32.60,-0.15,-0.46%,"-9,116"
