Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,39.85,-0.55,-1.36%,"61,858"
2,00919 群益台灣精選高息,29.94,+ 0.32,+1.08%,"30,995"
3,2303 聯電,163.00,+ 10.50,+6.89%,"23,076"
4,2892 第一金,34.10,+ 0.80,+2.40%,"21,283"
5,2353 宏碁,32.30,+ 0.30,+0.94%,"16,101"
6,2890 永豐金,41.90,+ 0.80,+1.95%,"14,114"
7,2884 玉山金,34.75,+ 0.25,+0.72%,"13,982"
8,5880 合庫金,25.10,+ 0.20,+0.80%,"13,775"
9,3481 群創,65.20,+ 1.00,+1.56%,"13,508"
10,2883 凱基金,30.70,+ 0.60,+1.99%,"13,078"
11,2867 三商壽,8.86,+ 0.13,+1.49%,"12,412"
12,2603 長榮,196.00,+ 8.00,+4.26%,"9,202"
13,2886 兆豐金,46.80,0.00,0.00%,"8,799"
14,2344 華邦電,168.50,-5.50,-3.16%,"8,383"
15,2889 國票金,15.70,+ 0.40,+2.61%,"8,220"
16,2377 微星,142.00,+ 5.00,+3.65%,"7,662"
17,00712 復華富時不動產,8.85,-0.02,-0.23%,"6,425"
18,2880 華南金,39.70,+ 0.75,+1.93%,"6,181"
19,6116 彩晶,17.25,+ 0.10,+0.58%,"5,960"
20,00753L中信中國50正2,9.09,+ 0.42,+4.84%,"5,895"
21,1216 統一,78.60,+ 0.60,+0.77%,"5,450"
22,2887 台新新光金,35.85,+ 0.95,+2.72%,"4,954"
23,2324 仁寶,35.50,+ 0.20,+0.57%,"4,284"
24,1718 中纖,14.25,-0.70,-4.68%,"3,956"
25,9105 泰金寶-DR,8.70,-0.10,-1.14%,"3,950"
26,2610 華航,22.05,+ 0.05,+0.23%,"3,725"
27,2881 富邦金,126.00,+ 3.00,+2.44%,"3,685"
28,2327 國巨*,891.00,-14.00,-1.55%,"3,477"
29,6282 康舒,59.00,+ 2.80,+4.98%,"3,343"
30,2615 萬海,79.40,+ 2.40,+3.12%,"3,313"
31,2834 臺企銀,18.25,+ 0.15,+0.83%,"3,166"
32,1909 榮成,10.90,+ 0.15,+1.40%,"3,148"
33,2357 華碩,687.00,+ 24.00,+3.62%,"3,090"
34,6505 台塑化,59.40,+ 1.40,+2.41%,"3,063"
35,3035 智原,216.00,+ 17.00,+8.54%,"2,905"
36,2601 益航,7.55,+ 0.68,+9.90%,"2,762"
37,2478 大毅,181.00,-12.50,-6.46%,"2,753"
38,00637L元大滬深300正2,20.73,+ 0.34,+1.67%,"2,745"
39,2609 陽明,52.30,+ 1.20,+2.35%,"2,733"
40,00881 國泰台灣科技龍頭,53.40,-0.30,-0.56%,"2,569"
41,00665L富邦恒生國企正2,8.62,+ 0.56,+6.95%,"2,558"
42,6901 鑽石投資,21.05,+ 1.90,+9.92%,"2,531"
43,3189 景碩,755.00,+ 68.00,+9.90%,"2,260"
44,2385 群光,107.50,+ 0.50,+0.47%,"2,255"
45,3605 宏致,90.80,+ 5.90,+6.95%,"2,192"
46,5521 工信,10.45,-0.05,-0.48%,"2,045"
47,00918 大華優利高填息30,31.88,+ 0.21,+0.66%,"2,024"
48,2367 燿華,52.40,+ 1.40,+2.75%,"2,008"
49,3022 威強電,94.30,+ 6.70,+7.65%,"1,926"
50,00997A主動群益美國增長,12.07,-0.46,-3.67%,"1,892"
