Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,40.75,+ 1.15,+2.90%,"165,902"
2,2409 友達,29.25,-2.20,-7.00%,"93,147"
3,00712 復華富時不動產,8.87,+ 0.08,+0.91%,"62,470"
4,2884 玉山金,34.60,-0.15,-0.43%,"57,603"
5,2883 凱基金,29.80,-0.25,-0.83%,"57,586"
6,5880 合庫金,25.20,+ 0.05,+0.20%,"45,632"
7,2890 永豐金,40.20,-0.25,-0.62%,"44,422"
8,2892 第一金,33.65,+ 0.05,+0.15%,"43,133"
9,00919 群益台灣精選高息,29.71,-0.26,-0.87%,"40,071"
10,2353 宏碁,31.95,-0.55,-1.69%,"31,961"
11,2882 國泰金,96.70,+ 0.40,+0.42%,"31,811"
12,2867 三商壽,8.83,-0.03,-0.34%,"28,262"
13,2324 仁寶,36.65,+ 0.05,+0.14%,"27,282"
14,2887 台新新光金,35.75,-1.10,-2.99%,"26,427"
15,1216 統一,78.50,+ 0.10,+0.13%,"24,747"
16,2889 國票金,15.85,+ 0.05,+0.32%,"22,696"
17,2303 聯電,153.50,-2.50,-1.60%,"21,519"
18,4958 臻鼎-KY,646.00,+ 58.00,+9.86%,"21,382"
19,2105 正新,32.85,+ 0.45,+1.39%,"20,680"
20,6505 台塑化,63.10,+ 4.30,+7.31%,"20,349"
21,2332 友訊,25.95,+ 1.90,+7.90%,"17,944"
22,2377 微星,149.50,+ 4.50,+3.10%,"17,661"
23,2880 華南金,39.00,+ 0.15,+0.39%,"15,473"
24,2801 彰銀,23.85,-0.20,-0.83%,"15,154"
25,3045 台灣大,109.50,+ 1.00,+0.92%,"14,833"
26,00997A主動群益美國增長,12.07,-0.08,-0.66%,"14,781"
27,2812 台中銀,20.65,+ 0.05,+0.24%,"14,667"
28,2845 遠東銀,13.35,+ 0.15,+1.14%,"13,138"
29,5876 上海商銀,44.15,+ 1.35,+3.15%,"12,904"
30,2886 兆豐金,47.00,+ 0.30,+0.64%,"12,550"
31,2637 慧洋-KY,84.70,+ 1.70,+2.05%,"11,806"
32,2357 華碩,704.00,+ 20.00,+2.92%,"10,870"
33,4938 和碩,82.60,-0.10,-0.12%,"10,389"
34,2327 國巨*,816.00,-84.00,-9.33%,"10,347"
35,8150 南茂,115.00,-2.00,-1.71%,"10,277"
36,2301 光寶科,222.00,+ 8.50,+3.98%,"10,098"
37,3006 晶豪科,228.00,-9.00,-3.80%,"9,496"
38,2610 華航,21.05,+ 0.45,+2.18%,"9,143"
39,2371 大同,28.10,+ 0.40,+1.44%,"8,938"
40,3033 威健,50.90,+ 1.30,+2.62%,"8,786"
41,2881 富邦金,127.00,+ 2.50,+2.01%,"8,584"
42,6202 盛群,70.20,-3.10,-4.23%,"8,497"
43,2634 漢翔,63.80,+ 5.80,+10.00%,"8,374"
44,2603 長榮,195.00,+ 0.50,+0.26%,"8,225"
45,1909 榮成,10.25,-0.05,-0.49%,"8,093"
46,6176 瑞儀,90.00,-0.60,-0.66%,"8,074"
47,1609 大亞,40.10,+ 1.00,+2.56%,"7,634"
48,2351 順德,210.50,+ 10.50,+5.25%,"7,377"
49,6116 彩晶,16.60,-0.60,-3.49%,"7,303"
50,1709 和益,26.80,+ 2.40,+9.84%,"6,878"
