Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.24,-0.15,-1.44%,"710,128"
2,2409 友達,29.60,+ 0.90,+3.14%,"331,599"
3,00981A主動統一台股增長,29.73,-0.39,-1.29%,"203,826"
4,2892 第一金,37.85,+ 0.55,+1.47%,"163,639"
5,2886 兆豐金,50.60,+ 0.40,+0.80%,"151,466"
6,0050 元大台灣50,109.65,-0.25,-0.23%,"142,189"
7,2883 凱基金,37.30,+ 0.35,+0.95%,"107,589"
8,2344 華邦電,188.00,+ 8.00,+4.44%,"104,029"
9,1301 台塑,65.10,-1.50,-2.25%,"98,857"
10,1326 台化,70.60,-1.30,-1.81%,"92,941"
11,6770 力積電,72.40,-0.50,-0.69%,"91,458"
12,00991A主動復華未來50,17.67,-0.33,-1.83%,"86,913"
13,5880 合庫金,26.85,+ 0.35,+1.32%,"82,994"
14,2880 華南金,45.15,+ 0.80,+1.80%,"74,030"
15,00878 國泰永續高股息,34.07,-0.32,-0.93%,"69,014"
16,2889 國票金,16.60,+ 0.15,+0.91%,"67,584"
17,00407A主動凱基台灣,9.68,-0.14,-1.43%,"64,440"
18,00405A主動富邦台灣龍耀,8.71,-0.12,-1.36%,"57,617"
19,00406A主動中信台灣收益,9.61,-0.08,-0.83%,"55,851"
20,00400A主動國泰動能高息,15.00,-0.21,-1.38%,"55,614"
21,2885 元大金,70.60,+ 0.40,+0.57%,"54,398"
22,2812 台中銀,19.40,+ 0.15,+0.78%,"51,223"
23,00992A主動群益科技創新,18.05,-0.36,-1.96%,"51,108"
24,009802富邦旗艦50,20.40,-0.25,-1.21%,"50,859"
25,2890 永豐金,43.45,+ 0.85,+2.00%,"49,756"
26,2887 台新新光金,42.80,+ 1.70,+4.14%,"48,131"
27,2845 遠東銀,13.70,-0.05,-0.36%,"46,177"
28,00982A主動群益台灣強棒,22.77,-0.36,-1.56%,"44,078"
29,5876 上海商銀,48.75,+ 1.80,+3.83%,"33,896"
30,0056 元大高股息,55.75,-0.10,-0.18%,"31,082"
31,009816凱基台灣TOP50,16.12,-0.05,-0.31%,"30,426"
32,0052 富邦科技,63.60,-0.15,-0.24%,"30,082"
33,3045 台灣大,118.00,+ 1.00,+0.85%,"29,912"
34,2897 王道銀行,10.95,+ 0.20,+1.86%,"29,554"
35,00891 中信關鍵半導體,35.88,+ 0.02,+0.06%,"28,671"
36,1314 中石化,8.11,+ 0.01,+0.12%,"28,567"
37,00881 國泰台灣科技龍頭,50.80,-0.55,-1.07%,"28,142"
38,2317 鴻海,251.50,-4.50,-1.76%,"26,756"
39,00988A主動統一全球創新,16.27,+ 0.01,+0.06%,"25,674"
40,2834 臺企銀,17.70,+ 0.50,+2.91%,"25,176"
41,2330 台積電,"2,470.00",+ 10.00,+0.41%,"24,483"
42,1216 統一,76.70,+ 1.50,+1.99%,"23,124"
43,00935 野村臺灣新科技50,59.85,-0.75,-1.24%,"22,714"
44,1605 華新,38.10,+ 0.20,+0.53%,"22,351"
45,2354 鴻準,64.50,-1.20,-1.83%,"19,691"
46,00990A主動元大AI新經濟,15.12,-0.05,-0.33%,"19,478"
47,3037 欣興,954.00,+ 5.00,+0.53%,"18,959"
48,1717 長興,72.30,-1.20,-1.63%,"18,798"
49,3711 日月光投控,618.00,-3.00,-0.48%,"18,599"
50,00927 群益半導體收益,37.61,-0.32,-0.84%,"18,596"
