Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,76.50,+ 0.40,+0.53%,"181,614","90,751","90,862"
2,00712 復華富時不動產,9.02,+ 0.07,+0.78%,"70,225","25,053","45,171"
3,00632R元大台灣50反1,10.14,-0.01,-0.10%,"152,882","111,746","41,136"
4,6505 台塑化,80.00,+ 7.20,+9.89%,"53,912","18,066","35,846"
5,1301 台塑,65.60,-0.10,-0.15%,"72,827","38,082","34,745"
6,009820元大納斯達克精選,10.11,-0.10,-0.98%,"41,210","13,904","27,305"
7,00665L富邦恒生國企正2,9.38,+ 0.46,+5.16%,"58,250","33,097","25,153"
8,3576 聯合再生,17.70,0.00,0.00%,"31,012","9,420","21,592"
9,2002 中鋼,18.80,+ 0.15,+0.80%,"43,731","23,817","19,914"
10,2883 凱基金,30.55,+ 0.40,+1.33%,"67,084","49,841","17,243"
11,009824群益美國科技巨頭,10.28,-0.06,-0.58%,"36,258","19,873","16,384"
12,2618 長榮航,41.90,-0.25,-0.59%,"87,943","72,036","15,907"
13,00753L中信中國50正2,9.71,+ 0.37,+3.96%,"32,576","16,715","15,860"
14,00953B群益優選非投等債,9.75,+ 0.01,+0.10%,"83,891","68,516","15,374"
15,5880 合庫金,25.50,+ 0.15,+0.59%,"32,335","17,282","15,052"
16,8150 南茂,122.50,+ 8.50,+7.46%,"56,586","42,554","14,032"
17,00402A主動安聯美國科技,9.87,-0.13,-1.30%,"25,136","11,557","13,579"
18,2027 大成鋼,41.00,-0.30,-0.73%,"27,234","13,842","13,391"
19,00637L元大滬深300正2,20.90,-0.58,-2.70%,"39,975","26,825","13,149"
20,00940 元大台灣價值高息,12.28,-0.06,-0.49%,"27,075","14,053","13,021"
21,1101 台泥,23.95,+ 0.40,+1.70%,"34,824","22,582","12,242"
22,2834 臺企銀,18.15,+ 0.30,+1.68%,"53,577","41,691","11,886"
23,2313 華通,235.50,-12.50,-5.04%,"42,842","32,666","10,175"
24,2603 長榮,200.00,+ 0.50,+0.25%,"19,016","9,213","9,802"
25,8028 昇陽半導體,350.00,+ 31.50,+9.89%,"12,595","3,647","8,948"
26,2845 遠東銀,13.55,+ 0.10,+0.74%,"18,118","9,750","8,367"
27,5876 上海商銀,44.95,+ 0.35,+0.78%,"22,280","13,912","8,367"
28,2892 第一金,33.95,+ 0.85,+2.57%,"62,261","54,206","8,054"
29,8039 台虹,199.50,+ 18.00,+9.92%,"28,601","20,680","7,920"
30,2884 玉山金,34.90,+ 0.45,+1.31%,"64,286","56,719","7,567"
31,00715L期街口布蘭特正2,43.30,-0.90,-2.04%,"15,496","8,136","7,359"
32,2344 華邦電,172.00,-8.50,-4.71%,"66,269","58,984","7,285"
33,1402 遠東新,27.80,+ 0.25,+0.91%,"65,576","58,390","7,185"
34,00408A主動第一金優股息,10.08,-0.08,-0.79%,"34,805","27,634","7,170"
35,2867 三商壽,8.91,+ 0.06,+0.68%,"26,116","19,288","6,828"
36,00664R國泰臺灣加權反1,1.64,0.00,0.00%,"35,765","29,578","6,186"
37,1504 東元,69.90,+ 0.90,+1.30%,"15,816","9,712","6,104"
38,2105 正新,33.55,+ 0.70,+2.13%,"21,063","15,151","5,912"
39,9105 泰金寶-DR,8.80,-0.16,-1.79%,"18,347","12,498","5,848"
40,1718 中纖,14.65,-0.25,-1.68%,"15,985","10,139","5,845"
41,2484 希華,89.60,+ 8.10,+9.94%,"16,987","11,564","5,422"
42,5871 中租-KY,120.50,+ 1.50,+1.26%,"13,894","8,602","5,292"
43,00650L復華香港正2,16.97,+ 0.71,+4.37%,"12,928","7,687","5,241"
44,9945 潤泰新,26.85,+ 0.45,+1.70%,"11,430","6,213","5,217"
45,009819中信數據及電力,10.07,-0.10,-0.98%,"10,868","5,713","5,155"
46,2880 華南金,39.40,+ 0.55,+1.42%,"45,994","40,898","5,096"
47,2014 中鴻,17.60,+ 0.25,+1.44%,"8,800","3,994","4,805"
48,00713 元大台灣高息低波,60.90,+ 0.30,+0.50%,"13,361","9,205","4,155"
49,3033 威健,54.20,-1.40,-2.52%,"22,881","18,899","3,981"
50,2615 萬海,80.70,-1.00,-1.22%,"8,746","4,781","3,964"
