Rank,Stock,Price,Change,ChangePercent,NetSell
1,2324 仁寶,40.05,-1.55,-3.73%,"-51,964"
2,00919 群益台灣精選高息,32.91,-0.11,-0.33%,"-25,098"
3,2887 台新新光金,41.10,-0.40,-0.96%,"-23,784"
4,009816凱基台灣TOP50,16.17,+ 0.27,+1.70%,"-20,792"
5,2313 華通,240.00,-9.50,-3.81%,"-17,596"
6,2353 宏碁,32.30,-0.40,-1.22%,"-15,925"
7,2027 大成鋼,49.10,-1.10,-2.19%,"-13,277"
8,2426 鼎元,99.10,-5.40,-5.17%,"-12,949"
9,2356 英業達,66.10,-1.40,-2.07%,"-11,254"
10,3231 緯創,197.00,-1.00,-0.51%,"-10,619"
11,2801 彰銀,26.50,-0.10,-0.38%,"-10,130"
12,2301 光寶科,299.00,-9.00,-2.92%,"-9,722"
13,2891 中信金,67.40,-1.00,-1.46%,"-9,028"
14,1101 台泥,24.30,-0.30,-1.22%,"-8,737"
15,1717 長興,73.50,-2.60,-3.42%,"-8,480"
16,2884 玉山金,43.55,0.00,0.00%,"-8,347"
17,2481 強茂,158.00,+ 2.00,+1.28%,"-6,994"
18,4938 和碩,93.60,-1.80,-1.89%,"-6,320"
19,1312 國喬,14.10,-0.50,-3.42%,"-6,300"
20,00918 大華優利高填息30,35.78,-0.10,-0.28%,"-5,980"
21,2377 微星,158.50,-3.00,-1.86%,"-5,732"
22,00632R元大台灣50反1,9.64,-0.17,-1.73%,"-5,585"
23,1605 華新,37.90,-0.50,-1.30%,"-4,621"
24,2312 金寶,32.30,-0.55,-1.67%,"-4,528"
25,2812 台中銀,19.25,-0.10,-0.52%,"-4,522"
26,009828中信台日韓PCB,9.72,+ 0.29,+3.08%,"-3,899"
27,2618 長榮航,42.10,-0.40,-0.94%,"-3,883"
28,2890 永豐金,42.60,-0.25,-0.58%,"-3,806"
29,2464 盟立,203.00,-8.00,-3.79%,"-3,790"
30,2883 凱基金,36.95,+ 0.25,+0.68%,"-3,642"
31,2542 興富發,48.00,-0.55,-1.13%,"-3,641"
32,3706 神達,92.60,+ 0.10,+0.11%,"-3,550"
33,2388 威盛,77.70,-3.70,-4.55%,"-3,430"
34,3090 日電貿,171.50,-5.00,-2.83%,"-3,396"
35,00961 FT臺灣永續高息,13.55,-0.05,-0.37%,"-3,335"
36,00929 復華台灣科技優息,29.38,-0.02,-0.07%,"-3,288"
37,2515 中工,11.90,-0.25,-2.06%,"-3,222"
38,2103 台橡,27.40,-0.85,-3.01%,"-3,220"
39,9904 寶成,24.60,0.00,0.00%,"-3,044"
40,2352 佳世達,29.00,-0.25,-0.85%,"-3,028"
41,3189 景碩,813.00,-6.00,-0.73%,"-2,891"
42,2633 台灣高鐵,26.00,-0.10,-0.38%,"-2,772"
43,2317 鴻海,256.00,0.00,0.00%,"-2,610"
44,1714 和桐,16.45,-0.20,-1.20%,"-2,550"
45,6213 聯茂,513.00,-4.00,-0.77%,"-2,514"
46,2357 華碩,999.00,-26.00,-2.54%,"-2,433"
47,00410A主動永豐科技趨勢,12.12,-0.06,-0.49%,"-2,419"
48,1314 中石化,8.10,-0.02,-0.25%,"-2,318"
49,2882 國泰金,114.50,-0.50,-0.43%,"-2,283"
50,00665L富邦恒生國企正2,9.31,-0.32,-3.32%,"-2,267"
