Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,131.50,+ 6.50,+5.20%,"79,930"
2,2609 陽明,54.50,+ 1.30,+2.44%,"40,555"
3,2887 台新新光金,28.60,+ 0.05,+0.18%,"15,793"
4,1718 中纖,9.85,+ 0.17,+1.76%,"15,062"
5,00712 復華富時不動產,8.71,+ 0.03,+0.35%,"15,053"
6,6770 力積電,74.60,-6.40,-7.90%,"13,159"
7,3481 群創,53.70,-2.10,-3.76%,"12,947"
8,00953B群益優選非投等債,9.54,+ 0.01,+0.10%,"12,108"
9,2882 國泰金,100.00,+ 5.60,+5.93%,"10,811"
10,2027 大成鋼,43.80,-0.30,-0.68%,"10,403"
11,2312 金寶,39.30,-1.75,-4.26%,"10,036"
12,2356 英業達,76.80,-1.00,-1.29%,"9,678"
13,2615 萬海,86.10,+ 2.40,+2.87%,"9,606"
14,2890 永豐金,32.70,-0.45,-1.36%,"9,107"
15,2481 強茂,165.00,+ 5.50,+3.45%,"8,380"
16,3702 大聯大,114.50,-2.00,-1.72%,"8,344"
17,2353 宏碁,38.40,-0.70,-1.79%,"7,798"
18,2885 元大金,65.30,+ 1.40,+2.19%,"7,576"
19,6005 群益證,45.05,+ 2.60,+6.12%,"7,203"
20,2834 臺企銀,16.90,-0.20,-1.17%,"6,604"
21,2002 中鋼,19.30,+ 0.05,+0.26%,"5,924"
22,2637 慧洋-KY,80.60,+ 2.50,+3.20%,"5,606"
23,2474 可成,230.50,-11.50,-4.75%,"5,452"
24,2376 技嘉,369.00,-5.00,-1.34%,"5,346"
25,00940 元大台灣價值高息,12.54,-0.08,-0.63%,"5,193"
26,8070 長華*,62.70,-2.60,-3.98%,"5,116"
27,2501 國建,24.10,+ 0.60,+2.55%,"5,065"
28,3036 文曄,281.00,-1.00,-0.35%,"4,753"
29,6176 瑞儀,101.00,-0.50,-0.49%,"4,400"
30,00878 國泰永續高股息,32.32,-0.36,-1.10%,"4,206"
31,3231 緯創,171.00,-5.00,-2.84%,"4,080"
32,00945B凱基美國非投等債,14.41,+ 0.02,+0.14%,"3,848"
33,00915 凱基優選高股息30,30.53,+ 0.27,+0.89%,"3,824"
34,3312 弘憶股,67.50,-5.70,-7.79%,"3,776"
35,8422 可寧衛*,28.10,-0.15,-0.53%,"3,605"
36,2867 三商壽,8.08,-0.04,-0.49%,"3,583"
37,2903 遠百,23.50,+ 0.55,+2.40%,"3,578"
38,1303 南亞,104.50,-6.50,-5.86%,"3,182"
39,1708 東鹼,49.10,+ 1.45,+3.04%,"3,109"
40,9933 中鼎,43.45,+ 1.30,+3.08%,"3,080"
41,2897 王道銀行,10.30,-0.05,-0.48%,"2,830"
42,3149 正達,90.80,-0.20,-0.22%,"2,746"
43,6239 力成,338.00,-16.00,-4.52%,"2,688"
44,3376 新日興,237.00,+ 21.50,+9.98%,"2,559"
45,2884 玉山金,33.35,-0.10,-0.30%,"2,544"
46,1909 榮成,9.74,-0.19,-1.91%,"2,448"
47,6757 台灣虎航,54.40,+ 0.20,+0.37%,"2,445"
48,3189 景碩,712.00,+ 20.00,+2.89%,"2,328"
49,00985B群益ESG投等債0-5,10.13,+ 0.01,+0.10%,"2,238"
50,00919 群益台灣精選高息,30.67,+ 0.15,+0.49%,"2,109"
