Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,70.20,-0.80,-1.13%,"-139,648"
2,2303 聯電,140.00,-1.00,-0.71%,"-40,520"
3,3231 緯創,162.50,+ 4.50,+2.85%,"-27,047"
4,3481 群創,58.60,+ 5.30,+9.94%,"-25,740"
5,2406 國碩,36.20,+ 1.00,+2.84%,"-18,854"
6,9904 寶成,26.45,+ 0.25,+0.95%,"-18,754"
7,2301 光寶科,210.00,+ 2.00,+0.96%,"-17,784"
8,8150 南茂,94.90,+ 0.30,+0.32%,"-17,236"
9,2609 陽明,51.60,+ 0.60,+1.18%,"-15,967"
10,6239 力成,345.00,-1.50,-0.43%,"-15,348"
11,2324 仁寶,37.30,-0.10,-0.27%,"-15,188"
12,6443 元晶,40.55,+ 1.50,+3.84%,"-14,565"
13,3706 神達,86.30,+ 2.00,+2.37%,"-13,797"
14,5871 中租-KY,115.00,-1.50,-1.29%,"-13,752"
15,00918 大華優利高填息30,32.66,+ 0.54,+1.68%,"-12,258"
16,1101 台泥,24.55,+ 0.05,+0.20%,"-12,125"
17,2027 大成鋼,41.70,0.00,0.00%,"-11,590"
18,2105 正新,29.70,-2.45,-7.62%,"-11,405"
19,4915 致伸,76.00,+ 0.30,+0.40%,"-11,111"
20,8105 凌巨,21.40,-0.30,-1.38%,"-10,955"
21,8112 至上,96.80,+ 1.00,+1.04%,"-10,881"
22,3576 聯合再生,19.15,+ 0.15,+0.79%,"-10,296"
23,2886 兆豐金,45.10,+ 0.60,+1.35%,"-9,727"
24,2855 統一證,51.60,-1.00,-1.90%,"-9,263"
25,2002 中鋼,18.75,+ 0.10,+0.54%,"-9,126"
26,2449 京元電子,280.50,+ 2.50,+0.90%,"-8,806"
27,2615 萬海,80.40,-1.10,-1.35%,"-8,747"
28,2633 台灣高鐵,26.15,0.00,0.00%,"-8,611"
29,1605 華新,38.70,-0.45,-1.15%,"-8,405"
30,1504 東元,68.70,-1.10,-1.58%,"-8,301"
31,2355 敬鵬,58.00,+ 0.90,+1.58%,"-7,507"
32,2464 盟立,166.00,-13.50,-7.52%,"-7,379"
33,00953B群益優選非投等債,9.61,0.00,0.00%,"-7,077"
34,3036 文曄,224.00,+ 5.00,+2.28%,"-6,981"
35,6153 嘉聯益,24.40,+ 1.30,+5.63%,"-6,939"
36,2337 旺宏,161.50,-5.00,-3.00%,"-6,933"
37,2481 強茂,145.50,+ 5.50,+3.93%,"-6,114"
38,3016 嘉晶,122.50,+ 3.00,+2.51%,"-5,961"
39,2371 大同,28.00,-0.05,-0.18%,"-5,681"
40,3376 新日興,197.50,-2.50,-1.25%,"-5,628"
41,2472 立隆電,365.50,+ 18.00,+5.18%,"-5,606"
42,5876 上海商銀,42.80,+ 0.20,+0.47%,"-5,513"
43,4919 新唐,187.50,+ 4.50,+2.46%,"-5,399"
44,1102 亞泥,35.55,-0.05,-0.14%,"-5,312"
45,6257 矽格,214.00,0.00,0.00%,"-5,198"
46,00945B凱基美國非投等債,14.45,+ 0.01,+0.07%,"-5,193"
47,6176 瑞儀,88.20,+ 0.90,+1.03%,"-5,082"
48,3005 神基,102.50,+ 1.00,+0.99%,"-5,024"
49,2402 毅嘉,70.90,+ 0.90,+1.29%,"-4,673"
50,9945 潤泰新,27.10,+ 0.40,+1.50%,"-4,591"
