Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.35,+ 0.11,+1.07%,"700,984"
2,2409 友達,30.50,+ 0.90,+3.04%,"399,753"
3,00981A主動統一台股增長,29.92,+ 0.19,+0.64%,"192,528"
4,2892 第一金,37.80,-0.05,-0.13%,"156,484"
5,2886 兆豐金,50.30,-0.30,-0.59%,"145,106"
6,0050 元大台灣50,109.65,0.00,0.00%,"125,371"
7,1301 台塑,66.70,+ 1.60,+2.46%,"95,355"
8,3481 群創,50.10,+ 1.30,+2.66%,"94,654"
9,00991A主動復華未來50,17.70,+ 0.03,+0.17%,"92,107"
10,1326 台化,71.80,+ 1.20,+1.70%,"90,641"
11,5880 合庫金,26.85,0.00,0.00%,"85,641"
12,2880 華南金,44.35,-0.80,-1.77%,"74,321"
13,6770 力積電,72.40,0.00,0.00%,"72,390"
14,2889 國票金,16.70,+ 0.10,+0.60%,"72,238"
15,00878 國泰永續高股息,34.13,+ 0.06,+0.18%,"63,995"
16,00407A主動凱基台灣,9.74,+ 0.06,+0.62%,"63,504"
17,2885 元大金,69.70,-0.90,-1.27%,"56,047"
18,2883 凱基金,36.75,-0.55,-1.47%,"53,692"
19,00400A主動國泰動能高息,15.06,+ 0.06,+0.40%,"53,469"
20,00992A主動群益科技創新,18.25,+ 0.20,+1.11%,"52,703"
21,00405A主動富邦台灣龍耀,8.78,+ 0.07,+0.80%,"51,950"
22,2890 永豐金,43.20,-0.25,-0.58%,"51,863"
23,009802富邦旗艦50,20.41,+ 0.01,+0.05%,"50,964"
24,2834 臺企銀,17.95,+ 0.25,+1.41%,"49,982"
25,2845 遠東銀,13.55,-0.15,-1.09%,"49,149"
26,00982A主動群益台灣強棒,22.89,+ 0.12,+0.53%,"41,153"
27,2812 台中銀,19.15,-0.25,-1.29%,"39,768"
28,009816凱基台灣TOP50,16.11,-0.01,-0.06%,"38,086"
29,5876 上海商銀,47.50,-1.25,-2.56%,"35,283"
30,00406A主動中信台灣收益,9.66,+ 0.05,+0.52%,"32,971"
31,2317 鴻海,252.00,+ 0.50,+0.20%,"31,960"
32,1314 中石化,8.21,+ 0.10,+1.23%,"31,902"
33,2344 華邦電,183.00,-5.00,-2.66%,"31,802"
34,00988A主動統一全球創新,16.28,+ 0.01,+0.06%,"29,660"
35,0052 富邦科技,63.75,+ 0.15,+0.24%,"29,209"
36,00891 中信關鍵半導體,35.82,-0.06,-0.17%,"28,849"
37,3045 台灣大,119.50,+ 1.50,+1.27%,"28,210"
38,3711 日月光投控,640.00,+ 22.00,+3.56%,"26,466"
39,2897 王道銀行,10.85,-0.10,-0.91%,"26,171"
40,00881 國泰台灣科技龍頭,50.95,+ 0.15,+0.30%,"26,144"
41,00935 野村臺灣新科技50,60.00,+ 0.15,+0.25%,"23,090"
42,0056 元大高股息,55.75,0.00,0.00%,"22,995"
43,2382 廣達,342.00,+ 14.00,+4.27%,"22,319"
44,00990A主動元大AI新經濟,15.16,+ 0.04,+0.26%,"21,513"
45,2354 鴻準,64.50,0.00,0.00%,"20,807"
46,00927 群益半導體收益,37.74,+ 0.13,+0.35%,"20,714"
47,2412 中華電,139.50,+ 0.50,+0.36%,"20,713"
48,1216 統一,76.00,-0.70,-0.91%,"20,348"
49,9105 泰金寶-DR,8.89,+ 0.21,+2.42%,"20,224"
50,3037 欣興,993.00,+ 39.00,+4.09%,"19,833"
