Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2313 華通,245.50,+ 15.50,+6.74%,"42,245,132","13,707,101","28,538,031"
2,2408 南亞科,225.50,-1.00,-0.44%,"44,151,062","21,887,158","22,263,903"
3,2455 全新,272.00,+ 5.50,+2.06%,"16,855,082","1,752,264","15,102,817"
4,6669 緯穎,"3,465.00",-295.00,-7.85%,"17,165,239","4,102,057","13,063,181"
5,2367 燿華,75.30,+ 0.20,+0.27%,"20,499,191","8,246,013","12,253,177"
6,8046 南電,569.00,+ 29.00,+5.37%,"17,869,634","5,852,956","12,016,677"
7,3017 奇鋐,"2,275.00",+ 175.00,+8.33%,"19,327,999","11,561,071","7,766,927"
8,2360 致茂,"1,640.00",+ 15.00,+0.92%,"9,781,419","3,752,666","6,028,752"
9,6442 光聖,"2,080.00",-45.00,-2.12%,"10,709,047","4,879,565","5,829,482"
10,3715 定穎投控,185.00,+ 2.00,+1.09%,"12,261,481","6,620,471","5,641,010"
11,4958 臻鼎-KY,218.50,+ 11.00,+5.30%,"9,348,029","4,657,734","4,690,295"
12,4977 眾達-KY,196.00,-3.50,-1.75%,"5,815,860","1,330,310","4,485,550"
13,3661 世芯-KY,"3,065.00",-85.00,-2.70%,"7,412,518","3,366,536","4,045,981"
14,2383 台光電,"2,945.00",+ 100.00,+3.51%,"13,540,701","9,524,535","4,016,166"
15,3450 聯鈞,279.00,+ 1.00,+0.36%,"6,485,525","3,083,734","3,401,791"
16,6285 啟碁,172.00,-8.00,-4.44%,"6,760,786","3,514,662","3,246,123"
17,3583 辛耘,501.00,+ 4.00,+0.80%,"5,079,534","2,255,556","2,823,977"
18,6257 矽格,146.00,+ 9.00,+6.57%,"3,942,699","1,337,393","2,605,306"
19,2454 聯發科,"1,590.00",-30.00,-1.85%,"12,615,638","10,068,539","2,547,099"
20,1303 南亞,74.80,-1.20,-1.58%,"6,247,046","3,849,373","2,397,673"
21,3034 聯詠,392.00,+ 14.50,+3.84%,"2,823,827","498,257","2,325,569"
22,3563 牧德,784.00,+ 40.00,+5.38%,"3,923,040","2,120,764","1,802,276"
23,8021 尖點,256.50,+ 9.00,+3.64%,"4,259,978","2,622,263","1,637,715"
24,3037 欣興,502.00,-4.00,-0.79%,"4,192,122","2,662,414","1,529,707"
25,2337 旺宏,128.00,-14.00,-9.86%,"4,826,507","3,363,005","1,463,502"
26,4938 和碩,80.70,+ 3.30,+4.26%,"2,030,608","595,071","1,435,536"
27,6282 康舒,49.40,+ 1.50,+3.13%,"1,873,669","520,400","1,353,268"
28,3711 日月光投控,359.00,+ 7.00,+1.99%,"7,191,078","5,929,024","1,262,054"
29,1301 台塑,47.45,+ 1.80,+3.94%,"1,910,380","763,552","1,146,828"
30,6415 矽力*-KY,296.00,+ 5.00,+1.72%,"2,718,540","1,642,568","1,075,971"
31,2406 國碩,36.60,0.00,0.00%,"2,012,375","958,616","1,053,758"
32,8028 昇陽半導體,196.00,-3.50,-1.75%,"5,607,531","4,598,072","1,009,458"
33,2467 志聖,414.00,+ 9.50,+2.35%,"3,817,763","2,820,801","996,962"
34,8131 福懋科,64.70,+ 1.80,+2.86%,"1,159,497","179,348","980,149"
35,6919 康霈*,85.60,-6.20,-6.75%,"1,988,450","1,034,364","954,085"
36,6213 聯茂,144.00,-1.50,-1.03%,"2,524,470","1,576,888","947,582"
37,2355 敬鵬,49.40,+ 4.45,+9.90%,"1,456,615","517,701","938,914"
38,1326 台化,45.10,+ 2.25,+5.25%,"2,118,917","1,267,311","851,606"
39,2413 環科,55.70,+ 1.40,+2.58%,"1,040,557","212,358","828,198"
40,6139 亞翔,589.00,-65.00,-9.94%,"6,825,847","6,016,001","809,845"
41,6770 力積電,62.80,-2.20,-3.38%,"18,722,999","17,913,554","809,445"
42,3189 景碩,351.50,0.00,0.00%,"2,471,443","1,681,580","789,863"
43,2002 中鋼,19.75,+ 0.45,+2.33%,"1,437,932","652,848","785,084"
44,6831 邁科,390.00,+ 27.00,+7.44%,"1,170,011","435,094","734,916"
45,6706 惠特,132.00,+ 1.00,+0.76%,"2,402,758","1,670,982","731,776"
46,6451 訊芯-KY,332.00,+ 13.00,+4.08%,"1,241,626","521,528","720,098"
47,3714 富采,50.10,+ 1.50,+3.09%,"1,565,816","845,750","720,065"
48,2382 廣達,287.00,+ 2.00,+0.70%,"3,295,576","2,640,742","654,833"
49,3653 健策,"3,940.00",-5.00,-0.13%,"5,132,399","4,480,500","651,899"
50,1477 聚陽,246.00,-13.00,-5.02%,"1,157,348","520,706","636,642"
