Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,100.65,-1.35,-1.32%,"-1,049,116"
2,00403A主動統一升級50,9.54,+ 0.15,+1.60%,"-670,873"
3,6770 力積電,60.10,+ 5.40,+9.87%,"-352,385"
4,1303 南亞,170.50,+ 5.50,+3.33%,"-285,560"
5,00988A主動統一全球創新,16.23,+ 0.09,+0.56%,"-254,075"
6,2886 兆豐金,50.70,-0.90,-1.74%,"-244,313"
7,2330 台積電,"2,320.00",-50.00,-2.11%,"-220,980"
8,3481 群創,47.80,+ 2.00,+4.37%,"-179,829"
9,2344 華邦電,157.00,+ 14.00,+9.79%,"-179,275"
10,2892 第一金,35.30,-0.65,-1.81%,"-173,242"
11,2337 旺宏,120.00,+ 9.50,+8.60%,"-168,630"
12,2801 彰銀,25.20,-0.20,-0.79%,"-162,812"
13,2880 華南金,43.25,+ 0.20,+0.46%,"-143,930"
14,2408 南亞科,436.00,+ 39.50,+9.96%,"-109,827"
15,00990A主動元大AI新經濟,15.49,+ 0.15,+0.98%,"-103,315"
16,2317 鴻海,250.00,-3.00,-1.19%,"-99,529"
17,1101 台泥,23.55,-0.25,-1.05%,"-85,492"
18,1802 台玻,52.30,+ 4.75,+9.99%,"-81,467"
19,2890 永豐金,39.60,-0.45,-1.12%,"-79,678"
20,1605 華新,33.75,+ 0.95,+2.90%,"-79,373"
21,3037 欣興,924.00,+ 59.00,+6.82%,"-79,277"
22,00830 國泰費城半導體,82.55,-0.05,-0.06%,"-73,165"
23,3702 大聯大,117.50,+ 1.50,+1.29%,"-72,814"
24,00400A主動國泰動能高息,13.57,+ 0.32,+2.42%,"-71,309"
25,00919 群益台灣精選高息,29.51,+ 0.06,+0.20%,"-67,355"
26,009820元大納斯達克精選,9.62,+ 0.18,+1.91%,"-65,964"
27,0056 元大高股息,50.60,+ 0.78,+1.57%,"-64,561"
28,00878 國泰永續高股息,32.57,0.00,0.00%,"-61,040"
29,2382 廣達,300.50,+ 4.00,+1.35%,"-60,379"
30,2409 友達,24.45,+ 0.55,+2.30%,"-57,860"
31,6282 康舒,47.90,+ 3.25,+7.28%,"-56,251"
32,2352 佳世達,28.90,+ 0.45,+1.58%,"-55,514"
33,1714 和桐,14.55,+ 0.20,+1.39%,"-55,461"
34,00929 復華台灣科技優息,28.15,+ 0.58,+2.10%,"-53,891"
35,1326 台化,58.20,+ 1.90,+3.37%,"-51,696"
36,00891 中信關鍵半導體,33.86,+ 0.14,+0.42%,"-49,601"
37,9904 寶成,23.75,-0.55,-2.26%,"-49,148"
38,3711 日月光投控,585.00,-25.00,-4.10%,"-46,465"
39,8112 至上,85.20,+ 3.80,+4.67%,"-44,051"
40,1409 新纖,22.60,+ 0.80,+3.67%,"-43,169"
41,2633 台灣高鐵,25.75,-0.15,-0.58%,"-43,064"
42,00982A主動群益台灣強棒,21.61,+ 0.57,+2.71%,"-41,964"
43,4958 臻鼎-KY,444.00,+ 22.50,+5.34%,"-41,844"
44,2308 台達電,"1,620.00",+ 40.00,+2.53%,"-41,408"
45,4904 遠傳,101.00,-2.50,-2.42%,"-40,711"
46,2313 華通,198.50,+ 13.00,+7.01%,"-36,193"
47,8926 台汽電,62.60,+ 0.80,+1.29%,"-35,931"
48,00631L元大台灣50正2,32.15,-0.47,-1.44%,"-35,745"
49,00881 國泰台灣科技龍頭,50.90,+ 0.05,+0.10%,"-35,446"
50,00997A主動群益美國增長,11.23,+ 0.12,+1.08%,"-35,177"
