Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,35.44,+ 1.64,+4.85%,"359,212","1,114,633","-755,421"
2,009816凱基台灣TOP50,15.16,+ 0.48,+3.27%,"296,444","948,571","-652,126"
3,0050 元大台灣50,103.50,+ 2.55,+2.53%,"237,026","624,859","-387,833"
4,00918 大華優利高填息30,30.88,+ 1.27,+4.29%,"132,777","476,699","-343,921"
5,00405A主動富邦台灣龍耀,9.48,+ 0.37,+4.06%,"56,073","364,566","-308,493"
6,00988A主動統一全球創新,20.90,+ 0.65,+3.21%,"219,624","519,754","-300,130"
7,00919 群益台灣精選高息,30.72,+ 1.24,+4.21%,"247,236","536,534","-289,298"
8,00991A主動復華未來50,19.60,+ 0.91,+4.87%,"207,494","471,179","-263,685"
9,2303 聯電,127.50,+ 6.50,+5.37%,"826,804","1,045,481","-218,677"
10,2409 友達,24.00,-0.40,-1.64%,"558,654","774,656","-216,002"
11,00712 復華富時不動產,8.64,-0.05,-0.58%,"102,875","304,410","-201,534"
12,00981A主動統一台股增長,31.23,+ 1.34,+4.48%,"442,603","631,099","-188,495"
13,3481 群創,49.10,+ 0.75,+1.55%,"902,532","1,085,702","-183,170"
14,00990A主動元大AI新經濟,19.50,+ 0.60,+3.17%,"114,097","284,784","-170,686"
15,2344 華邦電,156.50,+ 2.50,+1.62%,"399,761","543,789","-144,027"
16,9105 泰金寶-DR,9.71,-0.64,-6.18%,"234,328","358,453","-124,125"
17,2002 中鋼,18.75,+ 0.10,+0.54%,"168,872","267,552","-98,680"
18,1802 台玻,63.00,+ 1.00,+1.61%,"89,754","174,859","-85,105"
19,2312 金寶,37.20,+ 1.80,+5.08%,"81,505","165,256","-83,751"
20,00935 野村臺灣新科技50,60.20,+ 2.70,+4.70%,"36,069","102,503","-66,433"
21,2313 華通,276.00,+ 24.00,+9.52%,"79,979","144,594","-64,615"
22,00896 中信綠能及電動車,28.69,+ 0.92,+3.31%,"28,890","89,026","-60,135"
23,1504 東元,73.10,+ 1.50,+2.09%,"131,403","190,540","-59,137"
24,00632R元大台灣50反1,10.49,-0.28,-2.60%,"301,645","356,040","-54,395"
25,009819中信數據及電力,10.45,+ 0.12,+1.16%,"79,517","133,655","-54,137"
26,2324 仁寶,38.45,-0.15,-0.39%,"492,922","546,364","-53,442"
27,1402 遠東新,27.70,+ 0.95,+3.55%,"469,778","520,595","-50,817"
28,00984D主動聯博全球非投,10.01,+ 0.01,+0.10%,"57,647","107,774","-50,126"
29,2489 瑞軒,44.25,+ 0.65,+1.49%,"32,114","81,593","-49,478"
30,0052 富邦科技,60.15,+ 1.30,+2.21%,"79,005","125,275","-46,270"
31,00402A主動安聯美國科技,10.01,+ 0.53,+5.59%,"15,263","57,706","-42,443"
32,9904 寶成,26.50,+ 0.60,+2.32%,"59,586","92,787","-33,200"
33,6282 康舒,63.20,+ 4.40,+7.48%,"108,160","139,471","-31,310"
34,3711 日月光投控,569.00,+ 29.00,+5.37%,"61,965","92,218","-30,253"
35,3714 富采,66.00,+ 1.20,+1.85%,"22,380","52,319","-29,938"
36,00961 FT臺灣永續高息,13.01,+ 0.35,+2.76%,"26,401","55,840","-29,438"
37,6239 力成,321.00,+ 12.00,+3.88%,"58,469","87,493","-29,024"
38,2330 台積電,"2,305.00",+ 10.00,+0.44%,"104,322","132,564","-28,242"
39,00916 國泰全球品牌50,29.00,-1.00,-3.33%,"16,519","44,722","-28,202"
40,2327 國巨*,826.00,+ 75.00,+9.99%,"73,022","100,430","-27,407"
41,3673 TPK-KY,86.90,+ 4.10,+4.95%,"26,873","53,369","-26,496"
42,1717 長興,72.30,+ 1.00,+1.40%,"36,642","62,794","-26,152"
43,2371 大同,28.85,0.00,0.00%,"41,689","67,579","-25,890"
44,00927 群益半導體收益,38.46,+ 1.56,+4.23%,"37,188","62,498","-25,309"
45,2474 可成,220.00,0.00,0.00%,"57,277","81,430","-24,152"
46,2449 京元電子,291.00,+ 2.50,+0.87%,"103,033","126,022","-22,988"
47,2369 菱生,32.35,+ 0.90,+2.86%,"30,534","52,928","-22,394"
48,00735 國泰臺韓科技,109.75,+ 5.10,+4.87%,"12,609","34,645","-22,035"
49,00910 第一金太空衛星,70.80,+ 0.20,+0.28%,"10,814","31,977","-21,163"
50,00685L群益臺灣加權正2,282.30,+ 15.45,+5.79%,"10,727","31,615","-20,887"
