Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,37.14,-0.05,-0.13%,"1,246,316","2,781,086","-1,534,770"
2,00407A主動凱基台灣,9.44,-0.06,-0.63%,"478,393","1,987,600","-1,509,207"
3,00405A主動富邦台灣龍耀,8.57,-0.08,-0.92%,"558,824","1,979,427","-1,420,603"
4,009816凱基台灣TOP50,15.26,-0.03,-0.20%,"935,313","2,344,075","-1,408,762"
5,00685L群益臺灣加權正2,12.17,-0.06,-0.49%,"315,534","1,377,744","-1,062,210"
6,0050 元大台灣50,106.05,-0.15,-0.14%,"717,459","1,656,731","-939,271"
7,00991A主動復華未來50,19.10,-0.02,-0.10%,"654,538","1,558,573","-904,034"
8,00988A主動統一全球創新,19.15,-0.47,-2.40%,"592,372","1,368,238","-775,865"
9,00919 群益台灣精選高息,29.94,+ 0.32,+1.08%,"848,258","1,355,114","-506,856"
10,3481 群創,65.20,+ 1.00,+1.56%,"1,911,232","2,384,515","-473,283"
11,009821野村稀土關鍵資源,13.76,-0.35,-2.48%,"122,506","514,631","-392,124"
12,00918 大華優利高填息30,31.88,+ 0.21,+0.66%,"528,744","865,382","-336,638"
13,00990A主動元大AI新經濟,17.88,-0.41,-2.24%,"406,207","727,559","-321,351"
14,2303 聯電,163.00,+ 10.50,+6.89%,"1,808,176","2,113,739","-305,562"
15,00400A主動國泰動能高息,14.29,-0.06,-0.42%,"423,463","717,157","-293,693"
16,00927 群益半導體收益,41.16,0.00,0.00%,"156,404","446,154","-289,750"
17,6770 力積電,71.20,+ 1.10,+1.57%,"1,012,848","1,277,571","-264,722"
18,2344 華邦電,168.50,-5.50,-3.16%,"1,097,104","1,307,297","-210,192"
19,00997A主動群益美國增長,12.07,-0.46,-3.67%,"281,447","483,699","-202,251"
20,2409 友達,29.55,+ 0.20,+0.68%,"1,770,892","1,968,130","-197,238"
21,00712 復華富時不動產,8.85,-0.02,-0.23%,"459,491","644,425","-184,934"
22,00981A主動統一台股增長,29.75,-0.09,-0.30%,"1,736,929","1,919,225","-182,295"
23,9904 寶成,24.30,-0.05,-0.21%,"234,066","405,579","-171,513"
24,2317 鴻海,237.50,+ 0.50,+0.21%,"524,778","685,487","-160,709"
25,0056 元大高股息,52.35,+ 0.20,+0.38%,"422,573","579,169","-156,595"
26,9105 泰金寶-DR,8.70,-0.10,-1.14%,"397,205","550,618","-153,412"
27,2312 金寶,34.15,+ 0.05,+0.15%,"185,651","328,184","-142,533"
28,009824群益美國科技巨頭,9.89,-0.02,-0.20%,"115,005","254,566","-139,561"
29,00406A主動中信台灣收益,9.78,-0.08,-0.81%,"200,854","339,618","-138,764"
30,2002 中鋼,18.70,+ 0.10,+0.54%,"785,279","918,803","-133,523"
31,00984D主動聯博全球非投,10.16,-0.01,-0.10%,"171,281","299,945","-128,664"
32,2313 華通,224.00,+ 6.00,+2.75%,"186,535","313,188","-126,652"
33,2324 仁寶,35.50,+ 0.20,+0.57%,"757,431","881,385","-123,953"
34,00402A主動安聯美國科技,9.65,-0.09,-0.92%,"219,553","337,211","-117,658"
35,00935 野村臺灣新科技50,58.70,-0.15,-0.25%,"121,267","236,686","-115,419"
36,00961 FT臺灣永續高息,12.71,-0.04,-0.31%,"76,230","183,269","-107,038"
37,1504 東元,68.60,-2.30,-3.24%,"202,933","304,848","-101,914"
38,00896 中信綠能及電動車,27.28,-0.08,-0.29%,"90,748","185,901","-95,153"
39,00404A主動聯博動能50,9.96,-0.03,-0.30%,"95,882","186,292","-90,410"
40,00984A主動安聯台灣高息,16.30,+ 0.05,+0.31%,"83,123","170,503","-87,380"
41,00632R元大台灣50反1,10.16,-0.02,-0.20%,"1,125,202","1,210,356","-85,153"
42,2330 台積電,"2,465.00",+ 25.00,+1.02%,"289,813","371,699","-81,886"
43,6116 彩晶,17.25,+ 0.10,+0.58%,"420,067","501,654","-81,587"
44,00830 國泰費城半導體,88.55,-1.15,-1.28%,"123,463","197,936","-74,473"
45,6239 力成,318.00,-5.50,-1.70%,"169,473","240,426","-70,953"
46,2353 宏碁,32.30,+ 0.30,+0.94%,"495,932","559,787","-63,854"
47,0052 富邦科技,62.15,-0.05,-0.08%,"248,255","311,147","-62,892"
48,00947 台新臺灣IC設計,36.45,-0.43,-1.17%,"67,786","129,169","-61,382"
49,2489 瑞軒,38.65,-0.40,-1.02%,"102,092","162,834","-60,742"
50,00665L富邦恒生國企正2,8.62,+ 0.56,+6.95%,"266,366","326,250","-59,883"
