Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,33.35,+ 3.00,+9.88%,"235,893"
2,00403A主動統一升級50,10.49,+ 0.16,+1.55%,"148,503"
3,00981A主動統一台股增長,29.57,+ 0.50,+1.72%,"54,185"
4,3481 群創,50.40,+ 2.15,+4.46%,"33,145"
5,2883 凱基金,40.45,+ 1.15,+2.93%,"24,489"
6,00919 群益台灣精選高息,32.27,+ 0.31,+0.97%,"19,211"
7,00631L元大台灣50正2,38.45,+ 0.80,+2.12%,"17,020"
8,1314 中石化,9.18,+ 0.22,+2.46%,"15,575"
9,6116 彩晶,14.80,+ 0.80,+5.71%,"15,096"
10,8150 南茂,103.00,+ 9.00,+9.57%,"14,264"
11,00712 復華富時不動產,7.87,-0.10,-1.25%,"12,618"
12,00409A主動復華全球50,9.89,+ 0.11,+1.12%,"8,377"
13,2371 大同,30.00,+ 0.80,+2.74%,"8,131"
14,00400A主動國泰動能高息,15.22,+ 0.22,+1.47%,"7,864"
15,009816凱基台灣TOP50,16.47,+ 0.22,+1.35%,"7,762"
16,00991A主動復華未來50,17.53,+ 0.08,+0.46%,"7,612"
17,2881 富邦金,154.50,+ 4.00,+2.66%,"7,345"
18,2855 統一證,57.30,+ 4.00,+7.50%,"7,303"
19,2882 國泰金,113.00,+ 2.50,+2.26%,"6,269"
20,2891 中信金,70.40,+ 0.90,+1.29%,"5,840"
21,6213 聯茂,542.00,+ 37.00,+7.33%,"5,292"
22,00997A主動群益美國增長,11.21,+ 0.16,+1.45%,"5,271"
23,3711 日月光投控,663.00,+ 25.00,+3.92%,"5,123"
24,2884 玉山金,46.20,-0.20,-0.43%,"5,086"
25,00881 國泰台灣科技龍頭,51.80,+ 0.80,+1.57%,"5,048"
26,2892 第一金,39.75,-0.05,-0.13%,"4,849"
27,009828中信台日韓PCB,9.40,+ 0.06,+0.64%,"4,413"
28,1802 台玻,60.10,+ 1.30,+2.21%,"4,390"
29,2609 陽明,61.10,+ 0.10,+0.16%,"4,208"
30,00918 大華優利高填息30,34.19,+ 0.04,+0.12%,"4,150"
31,6505 台塑化,88.50,+ 2.00,+2.31%,"4,038"
32,2363 矽統,59.00,+ 5.30,+9.87%,"3,954"
33,2890 永豐金,45.70,+ 0.45,+0.99%,"3,790"
34,2399 映泰,49.45,+ 1.00,+2.06%,"3,782"
35,009820元大納斯達克精選,10.14,+ 0.15,+1.50%,"3,602"
36,1709 和益,43.10,+ 3.90,+9.95%,"3,512"
37,00407A主動凱基台灣,9.84,+ 0.14,+1.44%,"3,418"
38,2353 宏碁,32.15,+ 0.20,+0.63%,"3,290"
39,6456 GIS-KY,71.90,+ 6.50,+9.94%,"3,157"
40,2454 聯發科,"5,010.00",+ 300.00,+6.37%,"3,157"
41,6168 宏齊,42.70,+ 3.85,+9.91%,"3,108"
42,00404A主動聯博動能50,9.80,+ 0.09,+0.93%,"3,087"
43,1605 華新,37.10,0.00,0.00%,"3,077"
44,6257 矽格,250.50,+ 6.00,+2.45%,"3,063"
45,2352 佳世達,29.60,+ 0.40,+1.37%,"2,917"
46,2886 兆豐金,51.10,0.00,0.00%,"2,872"
47,00830 國泰費城半導體,84.80,+ 2.70,+3.29%,"2,830"
48,009829大華韓國KOSPI50,10.79,+ 0.16,+1.51%,"2,817"
49,00988A主動統一全球創新,16.41,+ 0.11,+0.67%,"2,800"
50,2812 台中銀,19.20,-0.15,-0.78%,"2,788"
