Rank,Stock,Price,Change,ChangePercent,NetSell
1,2609 陽明,56.20,-1.70,-2.94%,"-41,073"
2,00712 復華富時不動產,8.73,-0.02,-0.23%,"-29,607"
3,9904 寶成,24.35,-0.45,-1.81%,"-27,567"
4,2324 仁寶,39.70,-0.05,-0.13%,"-26,326"
5,2884 玉山金,38.75,+ 0.20,+0.52%,"-24,103"
6,1101 台泥,24.30,+ 0.20,+0.83%,"-22,696"
7,00632R元大台灣50反1,9.89,-0.06,-0.60%,"-21,936"
8,2634 漢翔,67.80,-2.50,-3.56%,"-17,002"
9,3231 緯創,178.00,-1.50,-0.84%,"-11,520"
10,2489 瑞軒,40.20,+ 0.15,+0.37%,"-10,041"
11,1402 遠東新,28.10,-0.30,-1.06%,"-9,738"
12,00919 群益台灣精選高息,31.44,+ 0.13,+0.42%,"-8,818"
13,8112 至上,90.90,-1.30,-1.41%,"-8,676"
14,2484 希華,76.10,-0.50,-0.65%,"-8,482"
15,3702 大聯大,100.00,-1.50,-1.48%,"-8,451"
16,4906 正文,36.40,-0.80,-2.15%,"-8,349"
17,2845 遠東銀,13.40,-0.05,-0.37%,"-8,089"
18,6919 康霈*,99.60,-3.40,-3.30%,"-7,646"
19,2610 華航,20.35,-0.45,-2.16%,"-6,369"
20,2105 正新,30.55,-0.55,-1.77%,"-6,361"
21,2412 中華電,135.50,0.00,0.00%,"-6,295"
22,2002 中鋼,19.05,-0.10,-0.52%,"-6,134"
23,00990A主動元大AI新經濟,15.37,-0.19,-1.22%,"-6,041"
24,3036 文曄,196.00,+ 3.00,+1.55%,"-5,914"
25,3605 宏致,131.00,+ 11.50,+9.62%,"-5,843"
26,00830 國泰費城半導體,82.85,-0.80,-0.96%,"-5,783"
27,2464 盟立,190.00,-21.00,-9.95%,"-5,778"
28,2891 中信金,64.40,+ 0.60,+0.94%,"-5,565"
29,9945 潤泰新,28.00,-0.60,-2.10%,"-5,229"
30,2881 富邦金,144.00,+ 2.50,+1.77%,"-4,585"
31,8046 南電,"1,240.00",-55.00,-4.25%,"-4,074"
32,2027 大成鋼,48.40,-0.25,-0.51%,"-3,831"
33,3033 威健,45.05,-0.15,-0.33%,"-3,809"
34,2426 鼎元,96.10,-0.50,-0.52%,"-3,635"
35,2332 友訊,20.40,+ 0.10,+0.49%,"-3,399"
36,1709 和益,36.15,+ 3.00,+9.05%,"-3,318"
37,2359 所羅門,145.50,-2.00,-1.36%,"-3,150"
38,3209 全科,51.90,+ 0.50,+0.97%,"-3,010"
39,2327 國巨*,597.00,+ 42.00,+7.57%,"-3,006"
40,8996 高力,"1,265.00",-45.00,-3.44%,"-2,994"
41,009805台新美國電力基建,15.25,-0.16,-1.04%,"-2,838"
42,3645 達邁,76.60,+ 6.90,+9.90%,"-2,743"
43,2812 台中銀,18.85,0.00,0.00%,"-2,681"
44,2106 建大,16.85,-0.25,-1.46%,"-2,662"
45,6278 台表科,201.50,-4.50,-2.18%,"-2,656"
46,2436 偉詮電,67.50,+ 0.10,+0.15%,"-2,607"
47,2501 國建,22.50,-0.40,-1.75%,"-2,548"
48,2645 長榮航太,174.00,-4.50,-2.52%,"-2,539"
49,2375 凱美,133.00,+ 2.50,+1.92%,"-2,494"
50,8033 雷虎,189.50,-9.50,-4.77%,"-2,459"
