Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,101.45,-0.25,-0.25%,"-575,959"
2,00403A主動統一升級50,9.62,-0.01,-0.10%,"-480,419"
3,6770 力積電,61.90,+ 0.30,+0.49%,"-270,683"
4,1303 南亞,174.00,-3.50,-1.97%,"-198,143"
5,00991A主動復華未來50,16.48,+ 0.06,+0.37%,"-166,827"
6,00988A主動統一全球創新,16.92,-0.30,-1.74%,"-163,856"
7,2801 彰銀,24.70,+ 0.35,+1.44%,"-143,424"
8,2337 旺宏,125.50,+ 1.50,+1.21%,"-140,091"
9,2886 兆豐金,49.40,+ 0.95,+1.96%,"-135,367"
10,2330 台積電,"2,350.00",0.00,0.00%,"-121,225"
11,2892 第一金,34.80,+ 0.50,+1.46%,"-112,517"
12,2344 華邦電,160.00,+ 5.50,+3.56%,"-94,001"
13,2408 南亞科,436.00,+ 35.00,+8.73%,"-79,802"
14,00981A主動統一台股增長,27.53,-0.01,-0.04%,"-77,683"
15,3702 大聯大,116.00,-1.50,-1.28%,"-77,074"
16,00992A主動群益科技創新,15.77,+ 0.10,+0.64%,"-62,639"
17,1101 台泥,24.40,+ 0.60,+2.52%,"-62,280"
18,1714 和桐,14.45,-0.45,-3.02%,"-59,677"
19,2890 永豐金,39.60,+ 1.05,+2.72%,"-58,434"
20,00990A主動元大AI新經濟,16.10,-0.26,-1.59%,"-58,236"
21,2887 台新新光金,34.95,+ 0.80,+2.34%,"-58,230"
22,3037 欣興,848.00,+ 9.00,+1.07%,"-57,932"
23,2352 佳世達,28.75,-0.45,-1.54%,"-54,228"
24,00830 國泰費城半導體,87.30,-0.75,-0.85%,"-47,407"
25,00929 復華台灣科技優息,28.54,-0.24,-0.83%,"-47,299"
26,2542 興富發,43.50,-0.70,-1.58%,"-44,008"
27,3711 日月光投控,608.00,-5.00,-0.82%,"-43,838"
28,00400A主動國泰動能高息,13.44,+ 0.03,+0.22%,"-41,765"
29,00982A主動群益台灣強棒,21.81,-0.17,-0.77%,"-40,841"
30,2880 華南金,41.40,+ 0.70,+1.72%,"-40,498"
31,1605 華新,32.65,-0.20,-0.61%,"-40,478"
32,2449 京元電子,276.00,+ 5.00,+1.85%,"-39,048"
33,0056 元大高股息,50.00,-0.20,-0.40%,"-37,495"
34,1802 台玻,52.50,+ 1.50,+2.94%,"-37,285"
35,8150 南茂,89.90,-0.90,-0.99%,"-34,066"
36,2610 華航,21.25,+ 0.75,+3.66%,"-31,790"
37,1409 新纖,22.60,-0.75,-3.21%,"-30,576"
38,6213 聯茂,307.00,-2.50,-0.81%,"-29,816"
39,8112 至上,84.30,-4.00,-4.53%,"-29,720"
40,2369 菱生,32.45,-0.45,-1.37%,"-29,388"
41,2317 鴻海,253.00,+ 0.50,+0.20%,"-29,281"
42,00878 國泰永續高股息,32.55,-0.06,-0.18%,"-27,815"
43,1326 台化,65.00,-2.50,-3.70%,"-26,840"
44,2313 華通,199.50,-2.00,-0.99%,"-25,950"
45,5469 瀚宇博,71.40,-0.60,-0.83%,"-24,429"
46,6282 康舒,46.80,-0.35,-0.74%,"-23,975"
47,3706 神達,91.20,-0.10,-0.11%,"-23,853"
48,8422 可寧衛*,25.70,-0.30,-1.15%,"-23,200"
49,2474 可成,188.50,-1.00,-0.53%,"-21,548"
50,2633 台灣高鐵,26.05,0.00,0.00%,"-21,490"
