Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,27.11,+ 0.98,+3.75%,"461,988"
2,00991A主動復華未來50,15.98,+ 0.57,+3.70%,"328,840"
3,2618 長榮航,43.70,+ 0.40,+0.92%,"203,692"
4,3231 緯創,186.00,+ 10.00,+5.68%,"185,556"
5,009816凱基台灣TOP50,14.61,-0.04,-0.27%,"176,986"
6,2002 中鋼,18.85,-0.10,-0.53%,"164,837"
7,00992A主動群益科技創新,15.59,+ 0.77,+5.20%,"149,473"
8,2610 華航,22.45,+ 0.05,+0.22%,"112,704"
9,2883 凱基金,30.40,-0.45,-1.46%,"111,005"
10,5880 合庫金,26.90,-0.70,-2.54%,"109,369"
11,00632R元大台灣50反1,10.60,+ 0.16,+1.53%,"95,670"
12,2884 玉山金,38.45,-0.20,-0.52%,"86,208"
13,00405A主動富邦台灣龍耀,7.66,+ 0.36,+4.93%,"74,393"
14,2412 中華電,139.00,-0.50,-0.36%,"73,885"
15,2867 三商壽,9.82,-0.08,-0.81%,"69,923"
16,1402 遠東新,26.90,-0.25,-0.92%,"64,441"
17,2317 鴻海,253.00,+ 2.50,+1.00%,"64,062"
18,2885 元大金,68.00,-0.10,-0.15%,"62,230"
19,2324 仁寶,36.35,+ 0.35,+0.97%,"58,741"
20,5876 上海商銀,44.65,-0.80,-1.76%,"56,757"
21,4904 遠傳,103.50,-1.50,-1.43%,"56,747"
22,3045 台灣大,112.00,-0.50,-0.44%,"55,418"
23,2356 英業達,63.90,+ 2.10,+3.40%,"55,039"
24,00631L元大台灣50正2,32.62,-1.08,-3.20%,"51,727"
25,00400A主動國泰動能高息,13.25,+ 0.31,+2.40%,"49,148"
26,2812 台中銀,20.65,+ 0.15,+0.73%,"43,292"
27,2609 陽明,50.80,0.00,0.00%,"38,523"
28,2890 永豐金,40.05,-0.55,-1.35%,"38,173"
29,2615 萬海,86.10,+ 1.40,+1.65%,"37,872"
30,2027 大成鋼,44.45,+ 1.25,+2.89%,"37,582"
31,4938 和碩,86.60,+ 2.20,+2.61%,"36,532"
32,00929 復華台灣科技優息,27.57,+ 0.10,+0.36%,"35,195"
33,2603 長榮,207.50,+ 3.50,+1.72%,"33,961"
34,00980A主動野村臺灣優選,22.13,+ 0.67,+3.12%,"33,156"
35,0052 富邦科技,59.15,-0.55,-0.92%,"31,984"
36,2882 國泰金,100.50,-1.00,-0.99%,"30,704"
37,2891 中信金,64.80,-0.10,-0.15%,"29,335"
38,00712 復華富時不動產,8.84,-0.06,-0.67%,"27,210"
39,2845 遠東銀,13.35,-0.15,-1.11%,"26,770"
40,00982A主動群益台灣強棒,21.04,+ 0.65,+3.19%,"26,555"
41,00918 大華優利高填息30,32.97,+ 0.24,+0.73%,"26,204"
42,0056 元大高股息,49.82,+ 0.34,+0.69%,"25,641"
43,2313 華通,185.50,+ 16.50,+9.76%,"24,190"
44,2353 宏碁,28.80,-0.05,-0.17%,"22,980"
45,1101 台泥,23.80,-0.50,-2.06%,"22,379"
46,9945 潤泰新,26.95,-0.10,-0.37%,"22,157"
47,00995A主動中信台灣卓越,15.79,+ 0.67,+4.43%,"21,351"
48,1102 亞泥,32.70,-0.30,-0.91%,"20,542"
49,00993A主動安聯台灣,12.23,+ 0.46,+3.91%,"19,510"
50,2347 聯強,91.70,-2.00,-2.13%,"19,190"
