Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.93,-0.21,-1.89%,"1,007,536"
2,2303 聯電,166.00,-4.50,-2.64%,"796,157"
3,2882 國泰金,93.40,-0.20,-0.21%,"302,237"
4,2834 臺企銀,18.00,+ 0.05,+0.28%,"227,017"
5,1301 台塑,60.40,-1.70,-2.74%,"225,843"
6,2609 陽明,53.00,+ 0.60,+1.15%,"221,320"
7,00878 國泰永續高股息,33.49,+ 0.16,+0.48%,"215,333"
8,2002 中鋼,19.00,+ 0.05,+0.26%,"209,545"
9,00981A主動統一台股增長,31.20,-1.06,-3.29%,"207,961"
10,00992A主動群益科技創新,18.60,-0.50,-2.62%,"198,115"
11,2881 富邦金,121.50,+ 0.50,+0.41%,"193,984"
12,1314 中石化,10.40,+ 0.52,+5.26%,"183,116"
13,1303 南亞,185.00,-12.00,-6.09%,"168,768"
14,2890 永豐金,41.00,+ 1.30,+3.27%,"167,453"
15,2449 京元電子,351.00,+ 16.00,+4.78%,"158,167"
16,2610 華航,22.45,-0.10,-0.44%,"146,635"
17,5880 合庫金,24.85,+ 0.15,+0.61%,"144,040"
18,2885 元大金,68.40,+ 1.20,+1.79%,"118,081"
19,00982A主動群益台灣強棒,25.28,-0.23,-0.90%,"110,911"
20,2867 三商壽,8.74,+ 0.18,+2.10%,"109,551"
21,00999A主動野村臺灣高息,11.03,-0.14,-1.25%,"103,773"
22,00891 中信關鍵半導體,37.53,-0.13,-0.35%,"96,712"
23,2408 南亞科,420.50,+ 11.00,+2.69%,"83,662"
24,2027 大成鋼,41.30,+ 0.15,+0.36%,"69,628"
25,1326 台化,67.60,-0.40,-0.59%,"68,844"
26,6005 群益證,38.45,+ 0.30,+0.79%,"68,495"
27,3036 文曄,219.00,-2.50,-1.13%,"64,320"
28,0056 元大高股息,53.25,+ 0.40,+0.76%,"63,139"
29,1802 台玻,67.90,-0.90,-1.31%,"57,599"
30,2884 玉山金,34.45,+ 0.75,+2.23%,"57,150"
31,00900 富邦特選高股息30,19.50,-0.01,-0.05%,"52,675"
32,6176 瑞儀,92.00,+ 1.70,+1.88%,"52,092"
33,00712 復華富時不動產,8.84,+ 0.04,+0.45%,"51,966"
34,2812 台中銀,20.55,+ 0.15,+0.74%,"51,449"
35,00940 元大台灣價值高息,12.74,+ 0.01,+0.08%,"49,814"
36,2337 旺宏,144.50,+ 2.00,+1.40%,"43,212"
37,00983A主動中信ARK創新,12.47,+ 0.04,+0.32%,"42,709"
38,2006 東和鋼鐵,68.60,-0.80,-1.15%,"41,457"
39,2897 王道銀行,10.55,0.00,0.00%,"40,189"
40,2637 慧洋-KY,78.40,+ 4.10,+5.52%,"39,588"
41,00918 大華優利高填息30,32.06,+ 0.11,+0.34%,"39,545"
42,00993A主動安聯台灣,14.00,-0.40,-2.78%,"39,083"
43,6505 台塑化,59.50,+ 0.60,+1.02%,"36,051"
44,6213 聯茂,396.00,+ 2.00,+0.51%,"29,641"
45,00945B凱基美國非投等債,14.64,+ 0.06,+0.41%,"29,139"
46,00939 統一台灣高息動能,21.44,+ 0.16,+0.75%,"28,489"
47,1605 華新,36.55,+ 0.30,+0.83%,"27,361"
48,2103 台橡,24.20,+ 0.70,+2.98%,"27,148"
49,00980A主動野村臺灣優選,24.55,-0.56,-2.23%,"27,062"
50,2301 光寶科,224.00,+ 5.00,+2.28%,"26,482"
