Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,30.35,-0.40,-1.30%,"-630,993"
2,3481 群創,66.00,+ 1.60,+2.48%,"-511,222"
3,0050 元大台灣50,111.15,+ 3.85,+3.59%,"-415,001"
4,2880 華南金,37.60,-0.75,-1.96%,"-318,178"
5,2409 友達,30.95,+ 2.80,+9.95%,"-312,348"
6,2382 廣達,380.00,+ 4.00,+1.06%,"-222,371"
7,2105 正新,30.05,+ 0.40,+1.35%,"-150,221"
8,2886 兆豐金,44.75,-0.75,-1.65%,"-128,672"
9,1402 遠東新,28.80,-0.05,-0.17%,"-128,042"
10,1101 台泥,24.35,-0.15,-0.61%,"-121,697"
11,00991A主動復華未來50,21.33,+ 0.65,+3.14%,"-101,814"
12,00988A主動統一全球創新,23.73,+ 0.77,+3.35%,"-101,467"
13,2855 統一證,52.00,-0.20,-0.38%,"-98,378"
14,9904 寶成,26.10,-0.05,-0.19%,"-96,979"
15,4938 和碩,82.00,-0.90,-1.09%,"-96,428"
16,1504 東元,72.20,+ 2.20,+3.14%,"-94,507"
17,6116 彩晶,19.95,+ 1.15,+6.12%,"-94,122"
18,1102 亞泥,36.35,+ 0.55,+1.54%,"-85,550"
19,2324 仁寶,37.50,-0.25,-0.66%,"-83,037"
20,2633 台灣高鐵,25.95,-0.20,-0.76%,"-81,986"
21,2603 長榮,193.00,0.00,0.00%,"-81,561"
22,2327 國巨*,"1,065.00",-15.00,-1.39%,"-76,126"
23,2542 興富發,42.70,-2.05,-4.58%,"-75,873"
24,2887 台新新光金,32.05,-0.40,-1.23%,"-74,979"
25,2356 英業達,67.80,+ 0.10,+0.15%,"-73,800"
26,2313 華通,259.50,0.00,0.00%,"-72,758"
27,5871 中租-KY,118.00,+ 4.00,+3.51%,"-67,601"
28,4904 遠傳,108.00,-0.50,-0.46%,"-63,503"
29,2347 聯強,93.50,+ 0.10,+0.11%,"-62,598"
30,2912 統一超,221.00,-2.50,-1.12%,"-58,928"
31,1216 統一,74.30,-0.20,-0.27%,"-57,169"
32,009820元大納斯達克精選,10.18,+ 0.06,+0.59%,"-55,136"
33,2618 長榮航,41.65,-0.90,-2.12%,"-48,695"
34,2330 台積電,"2,510.00",+ 100.00,+4.15%,"-48,534"
35,2412 中華電,144.50,+ 0.50,+0.35%,"-46,464"
36,009816凱基台灣TOP50,16.17,+ 0.49,+3.13%,"-46,237"
37,5876 上海商銀,41.45,-1.05,-2.47%,"-38,129"
38,1210 大成,54.70,0.00,0.00%,"-37,289"
39,2353 宏碁,34.00,-0.40,-1.16%,"-36,987"
40,9910 豐泰,70.70,-1.90,-2.62%,"-35,123"
41,3714 富采,72.90,+ 5.70,+8.48%,"-34,080"
42,4958 臻鼎-KY,622.00,-20.00,-3.12%,"-32,620"
43,2371 大同,28.15,-0.15,-0.53%,"-28,002"
44,1717 長興,74.70,+ 2.30,+3.18%,"-27,800"
45,2312 金寶,35.85,+ 0.35,+0.99%,"-27,173"
46,3673 TPK-KY,88.50,+ 2.30,+2.67%,"-24,228"
47,00405A主動富邦台灣龍耀,9.79,+ 0.15,+1.56%,"-23,945"
48,2367 燿華,60.60,-0.70,-1.14%,"-23,673"
49,4915 致伸,76.30,+ 0.40,+0.53%,"-23,066"
50,9945 潤泰新,26.80,-0.70,-2.55%,"-21,162"
