Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.78,+ 0.14,+1.32%,"2,246,171","10,332,548","-8,086,377"
2,00999A主動野村臺灣高息,10.75,+ 0.09,+0.84%,"445,734","1,301,014","-855,280"
3,009816凱基台灣TOP50,15.15,+ 0.39,+2.64%,"741,391","1,518,054","-776,662"
4,00981A主動統一台股增長,31.96,+ 0.47,+1.49%,"1,380,640","1,990,048","-609,407"
5,00988A主動統一全球創新,22.07,+ 0.15,+0.68%,"330,362","816,836","-486,474"
6,00991A主動復華未來50,19.74,+ 0.41,+2.12%,"359,577","739,212","-379,634"
7,00631L元大台灣50正2,35.73,+ 1.33,+3.87%,"512,298","886,737","-374,439"
8,0050 元大台灣50,102.55,+ 2.45,+2.45%,"425,928","732,590","-306,661"
9,00891 中信關鍵半導體,36.26,+ 1.15,+3.28%,"287,377","579,918","-292,541"
10,00982A主動群益台灣強棒,24.52,+ 0.46,+1.91%,"356,685","628,692","-272,006"
11,2002 中鋼,19.10,-0.40,-2.05%,"247,860","480,419","-232,559"
12,2337 旺宏,155.50,-5.00,-3.12%,"438,072","589,499","-151,427"
13,2892 第一金,27.60,-0.10,-0.36%,"455,573","602,766","-147,192"
14,2890 永豐金,29.65,+ 0.10,+0.34%,"255,807","375,845","-120,038"
15,00673R期元大S＆P原油反1,12.53,+ 0.02,+0.16%,"197,899","316,704","-118,804"
16,2801 彰銀,20.15,0.00,0.00%,"140,228","256,143","-115,915"
17,2834 臺企銀,16.15,+ 0.15,+0.94%,"212,138","314,027","-101,889"
18,00990A主動元大AI新經濟,19.88,+ 0.50,+2.58%,"222,758","317,619","-94,861"
19,00632R元大台灣50反1,10.50,-0.22,-2.05%,"569,341","660,668","-91,327"
20,2324 仁寶,33.40,-0.20,-0.60%,"504,307","589,678","-85,370"
21,009819中信數據及電力,10.28,+ 0.03,+0.29%,"171,765","254,091","-82,326"
22,00953B群益優選非投等債,9.56,0.00,0.00%,"269,679","350,315","-80,635"
23,1402 遠東新,23.45,-2.60,-9.98%,"253,476","332,255","-78,778"
24,2887 台新新光金,23.30,-0.30,-1.27%,"993,055","1,068,331","-75,275"
25,00984D主動聯博全球非投,10.07,+ 0.01,+0.10%,"89,262","160,447","-71,184"
26,00712 復華富時不動產,8.77,+ 0.02,+0.23%,"151,843","222,918","-71,074"
27,9904 寶成,25.35,-0.20,-0.78%,"93,006","162,351","-69,345"
28,2812 台中銀,18.80,-0.05,-0.27%,"78,472","147,526","-69,054"
29,2449 京元電子,315.50,-23.00,-6.79%,"181,438","247,581","-66,142"
30,00980A主動野村臺灣優選,24.58,+ 0.34,+1.40%,"110,281","174,235","-63,953"
31,00935 野村臺灣新科技50,62.10,+ 2.10,+3.50%,"96,869","159,351","-62,481"
32,2884 玉山金,31.15,0.00,0.00%,"328,622","390,316","-61,694"
33,5880 合庫金,22.75,+ 0.05,+0.22%,"106,437","166,307","-59,870"
34,00400A主動國泰動能高息,14.92,+ 0.27,+1.84%,"280,167","337,605","-57,438"
35,009805新光美國電力基建,16.88,-0.03,-0.18%,"123,421","180,472","-57,051"
36,2330 台積電,"2,300.00",+ 30.00,+1.32%,"170,579","223,162","-52,582"
37,2880 華南金,29.95,-0.20,-0.66%,"271,696","323,094","-51,398"
38,1301 台塑,45.45,+ 0.70,+1.56%,"91,850","142,199","-50,349"
39,00994A主動第一金台股優,18.89,+ 0.29,+1.56%,"83,953","128,047","-44,094"
40,8112 至上,86.00,+ 2.70,+3.24%,"79,990","122,121","-42,130"
41,2382 廣達,312.00,-4.50,-1.42%,"196,028","236,647","-40,619"
42,4960 誠美材,33.15,-1.10,-3.21%,"55,008","91,443","-36,435"
43,1102 亞泥,33.00,-0.25,-0.75%,"89,989","125,406","-35,417"
44,2845 遠東銀,11.90,-0.10,-0.83%,"62,858","96,430","-33,571"
45,2371 大同,29.40,-0.45,-1.51%,"85,415","118,838","-33,423"
46,9907 統一實,15.85,0.00,0.00%,"27,237","60,361","-33,123"
47,00662 富邦NASDAQ,121.15,+ 0.90,+0.75%,"45,276","77,865","-32,588"
48,1326 台化,45.45,+ 0.95,+2.13%,"114,019","145,390","-31,370"
49,3714 富采,74.30,-5.10,-6.42%,"106,445","137,344","-30,898"
50,2633 台灣高鐵,25.25,+ 0.20,+0.80%,"79,239","109,552","-30,313"
