Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.03,-0.81,-2.81%,"387,306"
2,00991A主動復華未來50,16.86,-0.30,-1.75%,"317,057"
3,00632R元大台灣50反1,10.35,+ 0.02,+0.19%,"228,561"
4,2618 長榮航,44.40,+ 1.15,+2.66%,"209,322"
5,009816凱基台灣TOP50,14.88,-0.08,-0.53%,"171,430"
6,2610 華航,22.50,+ 0.35,+1.58%,"153,398"
7,00992A主動群益科技創新,16.63,-0.30,-1.77%,"139,923"
8,00631L元大台灣50正2,33.68,-0.17,-0.50%,"125,215"
9,3231 緯創,183.50,-6.00,-3.17%,"102,831"
10,1216 統一,75.70,+ 2.70,+3.70%,"93,871"
11,5880 合庫金,26.20,+ 0.10,+0.38%,"87,424"
12,2867 三商壽,9.81,+ 0.04,+0.41%,"77,358"
13,2002 中鋼,19.05,+ 0.05,+0.26%,"74,919"
14,00405A主動富邦台灣龍耀,8.02,-0.23,-2.79%,"71,093"
15,1402 遠東新,27.50,+ 0.50,+1.85%,"66,929"
16,00400A主動國泰動能高息,13.74,-0.15,-1.08%,"61,373"
17,2890 永豐金,38.95,+ 0.25,+0.65%,"61,312"
18,2317 鴻海,260.00,-4.50,-1.70%,"61,030"
19,2891 中信金,65.60,+ 1.00,+1.55%,"60,262"
20,2883 凱基金,30.85,+ 0.25,+0.82%,"58,697"
21,2887 台新新光金,35.15,+ 0.65,+1.88%,"57,402"
22,2412 中華電,137.50,+ 0.50,+0.36%,"51,195"
23,2324 仁寶,36.55,-0.75,-2.01%,"48,932"
24,2301 光寶科,247.00,-5.50,-2.18%,"47,787"
25,2884 玉山金,38.15,+ 0.20,+0.53%,"46,665"
26,5876 上海商銀,43.45,0.00,0.00%,"44,148"
27,2408 南亞科,457.00,-2.00,-0.44%,"43,200"
28,0052 富邦科技,60.20,-0.25,-0.41%,"38,617"
29,4904 遠傳,103.00,+ 1.00,+0.98%,"36,633"
30,2027 大成鋼,46.60,+ 0.50,+1.08%,"31,825"
31,0056 元大高股息,51.05,-0.25,-0.49%,"29,250"
32,2356 英業達,64.00,-1.50,-2.29%,"26,724"
33,009819中信數據及電力,10.31,+ 0.01,+0.10%,"26,708"
34,00999A主動野村臺灣高息,10.83,-0.05,-0.46%,"26,473"
35,00403A主動統一升級50,9.72,-0.19,-1.92%,"25,303"
36,3045 台灣大,111.50,+ 1.00,+0.90%,"25,127"
37,1101 台泥,24.35,0.00,0.00%,"24,069"
38,2313 華通,208.50,-12.00,-5.44%,"24,008"
39,009821野村稀土關鍵資源,14.34,+ 0.22,+1.56%,"21,251"
40,00995A主動中信台灣卓越,16.39,-0.45,-2.67%,"20,933"
41,2006 東和鋼鐵,88.50,+ 2.30,+2.67%,"20,052"
42,00980A主動野村臺灣優選,23.57,-0.16,-0.67%,"20,033"
43,00988A主動統一全球創新,16.39,-0.21,-1.27%,"19,971"
44,00982A主動群益台灣強棒,22.39,-0.32,-1.41%,"19,965"
45,2845 遠東銀,13.20,+ 0.05,+0.38%,"19,742"
46,3706 神達,91.70,-1.20,-1.29%,"19,318"
47,00993A主動安聯台灣,12.75,-0.18,-1.39%,"18,066"
48,2377 微星,153.00,-1.00,-0.65%,"17,198"
49,00929 復華台灣科技優息,28.59,-0.35,-1.21%,"16,446"
50,3006 晶豪科,256.50,-1.50,-0.58%,"15,657"
