Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.06,-0.21,-2.04%,"802,760"
2,00981A主動統一台股增長,29.13,-0.60,-2.02%,"777,377"
3,00991A主動復華未來50,17.31,-0.62,-3.46%,"465,440"
4,2618 長榮航,42.80,+ 0.65,+1.54%,"262,430"
5,00992A主動群益科技創新,18.04,-0.64,-3.43%,"238,461"
6,2609 陽明,57.80,+ 0.30,+0.52%,"199,827"
7,1216 統一,75.60,-1.00,-1.31%,"195,849"
8,2002 中鋼,19.00,-0.05,-0.26%,"188,035"
9,2886 兆豐金,50.40,+ 1.40,+2.86%,"172,327"
10,2883 凱基金,35.90,+ 0.40,+1.13%,"169,199"
11,009816凱基台灣TOP50,15.62,-0.03,-0.19%,"161,422"
12,2892 第一金,36.85,+ 0.60,+1.66%,"157,356"
13,1605 華新,37.60,-0.60,-1.57%,"148,162"
14,00407A主動凱基台灣,9.56,-0.22,-2.25%,"143,007"
15,2603 長榮,239.00,+ 4.50,+1.92%,"139,589"
16,1402 遠東新,29.10,0.00,0.00%,"135,795"
17,00631L元大台灣50正2,35.41,-0.52,-1.45%,"125,768"
18,2615 萬海,115.50,+ 3.50,+3.13%,"125,694"
19,00405A主動富邦台灣龍耀,8.57,-0.21,-2.39%,"121,867"
20,3231 緯創,188.50,+ 3.00,+1.62%,"116,239"
21,00400A主動國泰動能高息,14.88,-0.29,-1.91%,"115,964"
22,2324 仁寶,38.75,-0.95,-2.39%,"110,991"
23,00632R元大台灣50反1,10.00,+ 0.09,+0.91%,"109,934"
24,3045 台灣大,118.00,+ 2.00,+1.72%,"103,602"
25,2027 大成鋼,50.20,+ 0.65,+1.31%,"101,439"
26,5880 合庫金,26.70,+ 0.40,+1.52%,"98,866"
27,2890 永豐金,42.60,+ 0.45,+1.07%,"91,620"
28,2356 英業達,65.00,-1.60,-2.40%,"82,491"
29,2408 南亞科,477.50,-40.50,-7.82%,"82,336"
30,0056 元大高股息,54.50,-0.60,-1.09%,"82,146"
31,2845 遠東銀,13.65,+ 0.65,+5.00%,"81,616"
32,2887 台新新光金,41.45,+ 0.25,+0.61%,"79,845"
33,0052 富邦科技,61.60,-0.45,-0.73%,"77,251"
34,5876 上海商銀,45.95,+ 0.60,+1.32%,"70,242"
35,009821野村稀土關鍵資源,14.91,+ 0.12,+0.81%,"67,501"
36,2889 國票金,16.45,+ 0.45,+2.81%,"66,758"
37,4904 遠傳,103.50,+ 1.00,+0.98%,"63,079"
38,3037 欣興,923.00,-50.00,-5.14%,"60,009"
39,00999A主動野村臺灣高息,11.36,-0.18,-1.56%,"55,203"
40,2301 光寶科,299.00,-16.00,-5.08%,"54,993"
41,2354 鴻準,63.70,-2.60,-3.92%,"54,892"
42,009802富邦旗艦50,19.77,+ 0.02,+0.10%,"53,014"
43,00988A主動統一全球創新,15.53,-0.18,-1.15%,"51,577"
44,2881 富邦金,147.00,+ 3.50,+2.44%,"51,283"
45,2409 友達,26.55,+ 0.15,+0.57%,"51,235"
46,00982A主動群益台灣強棒,22.41,-0.59,-2.57%,"51,085"
47,1102 亞泥,35.20,+ 0.20,+0.57%,"49,727"
48,1717 長興,76.80,-4.00,-4.95%,"48,883"
49,2606 裕民,78.20,+ 3.10,+4.13%,"48,820"
50,2891 中信金,67.50,+ 0.90,+1.35%,"48,564"
