Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,42.15,+ 1.35,+3.31%,"199,409"
2,2883 凱基金,30.15,+ 0.65,+2.20%,"137,220"
3,2303 聯電,166.00,+ 15.00,+9.93%,"117,184"
4,2882 國泰金,96.60,+ 0.50,+0.52%,"95,896"
5,2881 富邦金,128.50,+ 3.50,+2.80%,"88,213"
6,00712 復華富時不動產,8.95,+ 0.15,+1.70%,"86,262"
7,2884 玉山金,34.45,-0.05,-0.14%,"84,215"
8,2353 宏碁,31.05,+ 0.30,+0.98%,"59,902"
9,5880 合庫金,25.35,+ 0.15,+0.60%,"58,987"
10,2105 正新,32.85,+ 0.20,+0.61%,"56,428"
11,2324 仁寶,36.15,+ 0.60,+1.69%,"46,275"
12,6505 台塑化,72.80,+ 6.60,+9.97%,"44,224"
13,2867 三商壽,8.85,+ 0.02,+0.23%,"40,215"
14,2887 台新新光金,36.15,+ 0.70,+1.97%,"37,730"
15,00919 群益台灣精選高息,29.77,+ 0.35,+1.19%,"31,720"
16,2812 台中銀,20.30,-0.20,-0.98%,"30,487"
17,2603 長榮,199.50,+ 5.00,+2.57%,"30,101"
18,1301 台塑,65.70,+ 2.10,+3.30%,"28,933"
19,1216 統一,78.60,+ 0.10,+0.13%,"28,427"
20,2845 遠東銀,13.45,+ 0.15,+1.13%,"25,929"
21,4938 和碩,82.70,+ 0.60,+0.73%,"22,113"
22,00918 大華優利高填息30,31.91,+ 0.40,+1.27%,"21,938"
23,2889 國票金,15.80,+ 0.10,+0.64%,"21,336"
24,2615 萬海,81.70,+ 2.30,+2.90%,"18,611"
25,2357 華碩,712.00,+ 9.00,+1.28%,"16,988"
26,00753L中信中國50正2,9.34,+ 0.33,+3.66%,"16,600"
27,2327 國巨*,798.00,+ 20.00,+2.57%,"16,508"
28,3033 威健,55.60,+ 5.00,+9.88%,"15,994"
29,1313 聯成,12.65,+ 0.35,+2.85%,"15,986"
30,1909 榮成,10.45,+ 0.25,+2.45%,"15,457"
31,3005 神基,115.50,+ 1.00,+0.87%,"15,349"
32,8033 雷虎,269.50,+ 5.50,+2.08%,"15,265"
33,2301 光寶科,216.00,+ 3.50,+1.65%,"15,158"
34,009824群益美國科技巨頭,10.34,+ 0.23,+2.27%,"14,595"
35,6239 力成,314.00,+ 10.00,+3.29%,"13,954"
36,8039 台虹,181.50,-4.00,-2.16%,"13,590"
37,2637 慧洋-KY,83.90,+ 0.10,+0.12%,"12,802"
38,6176 瑞儀,88.20,+ 0.40,+0.46%,"12,572"
39,2371 大同,27.25,+ 0.05,+0.18%,"11,958"
40,5388 中磊,89.40,+ 3.70,+4.32%,"11,138"
41,3576 聯合再生,17.70,+ 0.20,+1.14%,"10,814"
42,1609 大亞,39.25,+ 0.60,+1.55%,"9,904"
43,2880 華南金,38.85,-0.40,-1.02%,"9,852"
44,3006 晶豪科,239.00,+ 21.50,+9.89%,"9,686"
45,5876 上海商銀,44.60,-0.10,-0.22%,"9,566"
46,1718 中纖,14.90,+ 1.00,+7.19%,"9,182"
47,2606 裕民,64.20,+ 1.70,+2.72%,"9,135"
48,2515 中工,13.90,+ 0.55,+4.12%,"8,907"
49,2103 台橡,25.60,+ 0.60,+2.40%,"8,853"
50,3036 文曄,200.00,-3.50,-1.72%,"8,658"
