Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,37.07,+ 2.24,+6.43%,"732,597","1,612,642","-880,044"
2,00405A主動富邦台灣龍耀,9.34,+ 0.19,+2.08%,"210,219","1,070,893","-860,673"
3,009816凱基台灣TOP50,15.38,+ 0.48,+3.22%,"700,318","1,559,724","-859,405"
4,0050 元大台灣50,105.25,+ 3.30,+3.24%,"526,307","1,127,579","-601,272"
5,00988A主動統一全球創新,22.36,+ 1.48,+7.09%,"425,516","891,924","-466,407"
6,00919 群益台灣精選高息,30.69,+ 0.50,+1.66%,"605,051","988,877","-383,825"
7,00918 大華優利高填息30,31.88,+ 1.03,+3.34%,"266,342","629,192","-362,849"
8,3481 群創,51.40,+ 2.85,+5.87%,"1,500,067","1,805,351","-305,284"
9,00712 復華富時不動產,8.86,+ 0.06,+0.68%,"194,023","484,559","-290,535"
10,00991A主動復華未來50,19.69,+ 0.64,+3.36%,"412,747","692,650","-279,902"
11,00981A主動統一台股增長,31.47,+ 0.87,+2.84%,"1,131,845","1,385,864","-254,019"
12,2409 友達,24.10,+ 0.60,+2.55%,"1,105,561","1,321,039","-215,477"
13,00990A主動元大AI新經濟,20.47,+ 1.22,+6.34%,"294,209","490,517","-196,307"
14,00402A主動安聯美國科技,9.92,+ 0.29,+3.01%,"64,299","247,701","-183,402"
15,2303 聯電,141.50,+ 8.00,+5.99%,"1,470,629","1,649,067","-178,438"
16,2002 中鋼,19.00,+ 0.10,+0.53%,"366,799","502,927","-136,127"
17,00896 中信綠能及電動車,29.00,+ 0.67,+2.36%,"50,763","154,396","-103,632"
18,00935 野村臺灣新科技50,60.85,+ 2.00,+3.40%,"95,681","192,894","-97,212"
19,00984D主動聯博全球非投,10.08,+ 0.01,+0.10%,"113,568","207,987","-94,419"
20,2313 華通,257.50,-5.50,-2.09%,"183,965","257,369","-73,404"
21,1504 東元,73.20,+ 2.20,+3.10%,"168,899","235,357","-66,457"
22,9904 寶成,26.65,0.00,0.00%,"123,139","184,700","-61,560"
23,00916 國泰全球品牌50,27.90,+ 0.49,+1.79%,"34,264","94,281","-60,016"
24,2330 台積電,"2,375.00",+ 65.00,+2.81%,"180,987","233,704","-52,717"
25,00406A主動中信台灣收益,10.07,+ 0.21,+2.13%,"54,621","107,166","-52,544"
26,00404A主動聯博動能50,10.00,+ 0.17,+1.73%,"27,861","78,450","-50,588"
27,00632R元大台灣50反1,10.23,-0.32,-3.03%,"699,644","749,942","-50,298"
28,009819中信數據及電力,10.26,+ 0.10,+0.98%,"151,609","201,137","-49,527"
29,1402 遠東新,27.55,+ 0.55,+2.04%,"650,942","699,319","-48,376"
30,00961 FT臺灣永續高息,12.94,+ 0.08,+0.62%,"54,233","97,889","-43,655"
31,2371 大同,28.45,+ 0.05,+0.18%,"79,984","123,553","-43,568"
32,2301 光寶科,207.50,-9.50,-4.38%,"182,790","224,638","-41,847"
33,6239 力成,327.00,-20.50,-5.90%,"129,239","170,443","-41,203"
34,2324 仁寶,37.85,+ 1.50,+4.13%,"855,506","893,523","-38,017"
35,2474 可成,208.00,+ 2.50,+1.22%,"76,435","110,902","-34,466"
36,3711 日月光投控,590.00,0.00,0.00%,"135,708","169,091","-33,383"
37,00715L期街口布蘭特正2,42.60,-5.48,-11.40%,"55,739","88,907","-33,168"
38,2355 敬鵬,60.30,-1.30,-2.11%,"83,895","116,196","-32,301"
39,2633 台灣高鐵,25.55,+ 0.10,+0.39%,"175,208","207,047","-31,838"
40,00910 第一金太空衛星,70.45,-4.80,-6.38%,"19,615","51,315","-31,699"
41,2892 第一金,31.30,+ 0.30,+0.97%,"636,123","667,606","-31,483"
42,00685L群益臺灣加權正2,295.95,+ 18.35,+6.61%,"19,418","50,727","-31,309"
43,2449 京元電子,281.00,-1.00,-0.35%,"178,808","209,444","-30,636"
44,1102 亞泥,35.45,+ 0.25,+0.71%,"212,511","242,695","-30,183"
45,00665L富邦恒生國企正2,9.30,+ 0.04,+0.43%,"144,294","174,299","-30,004"
46,00753L中信中國50正2,9.55,+ 0.05,+0.53%,"111,613","141,511","-29,898"
47,00662 富邦NASDAQ,122.45,+ 2.40,+2.00%,"44,900","72,724","-27,824"
48,00663L國泰臺灣加權正2,107.60,+ 6.15,+6.06%,"45,061","72,392","-27,330"
49,00927 群益半導體收益,39.61,+ 1.12,+2.91%,"86,480","113,701","-27,221"
50,0052 富邦科技,61.60,+ 2.00,+3.36%,"186,056","212,072","-26,016"
