Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,29.60,+ 0.90,+3.14%,"241,803"
2,2344 華邦電,188.00,+ 8.00,+4.44%,"139,984"
3,00403A主動統一升級50,10.24,-0.15,-1.44%,"105,927"
4,6770 力積電,72.40,-0.50,-0.69%,"104,820"
5,0050 元大台灣50,109.65,-0.25,-0.23%,"64,866"
6,2408 南亞科,531.00,+ 14.00,+2.71%,"47,973"
7,00981A主動統一台股增長,29.73,-0.39,-1.29%,"38,693"
8,2834 臺企銀,17.70,+ 0.50,+2.91%,"28,929"
9,2330 台積電,"2,470.00",+ 10.00,+0.41%,"21,632"
10,3711 日月光投控,618.00,-3.00,-0.48%,"20,500"
11,2886 兆豐金,50.60,+ 0.40,+0.80%,"19,767"
12,00991A主動復華未來50,17.67,-0.33,-1.83%,"18,925"
13,5876 上海商銀,48.75,+ 1.80,+3.83%,"16,619"
14,00400A主動國泰動能高息,15.00,-0.21,-1.38%,"16,572"
15,2337 旺宏,126.00,+ 1.50,+1.20%,"15,553"
16,00891 中信關鍵半導體,35.88,+ 0.02,+0.06%,"14,699"
17,2892 第一金,37.85,+ 0.55,+1.47%,"14,332"
18,5880 合庫金,26.85,+ 0.35,+1.32%,"11,464"
19,00409A主動復華全球50,9.90,-0.01,-0.10%,"11,358"
20,4958 臻鼎-KY,505.00,+ 4.00,+0.80%,"11,163"
21,00406A主動中信台灣收益,9.61,-0.08,-0.83%,"10,802"
22,2610 華航,20.60,+ 0.15,+0.73%,"10,081"
23,1301 台塑,65.10,-1.50,-2.25%,"9,466"
24,2880 華南金,45.15,+ 0.80,+1.80%,"8,637"
25,0052 富邦科技,63.60,-0.15,-0.24%,"8,523"
26,2885 元大金,70.60,+ 0.40,+0.57%,"8,421"
27,00988A主動統一全球創新,16.27,+ 0.01,+0.06%,"8,357"
28,6116 彩晶,14.30,+ 0.10,+0.70%,"8,118"
29,00405A主動富邦台灣龍耀,8.71,-0.12,-1.36%,"8,034"
30,2845 遠東銀,13.70,-0.05,-0.36%,"7,417"
31,00881 國泰台灣科技龍頭,50.80,-0.55,-1.07%,"7,251"
32,2492 華新科,318.50,-4.50,-1.39%,"7,010"
33,3006 晶豪科,298.50,+ 1.50,+0.51%,"6,935"
34,2412 中華電,139.00,+ 1.00,+0.72%,"6,776"
35,2327 國巨*,567.00,-22.00,-3.74%,"5,279"
36,1216 統一,76.70,+ 1.50,+1.99%,"5,239"
37,5871 中租-KY,115.00,+ 2.50,+2.22%,"4,965"
38,2897 王道銀行,10.95,+ 0.20,+1.86%,"4,917"
39,2890 永豐金,43.45,+ 0.85,+2.00%,"4,748"
40,2002 中鋼,19.10,+ 0.10,+0.53%,"4,532"
41,00935 野村臺灣新科技50,59.85,-0.75,-1.24%,"4,392"
42,8021 尖點,450.00,-12.00,-2.60%,"4,205"
43,00927 群益半導體收益,37.61,-0.32,-0.84%,"4,152"
44,00990A主動元大AI新經濟,15.12,-0.05,-0.33%,"4,032"
45,3167 大量,938.00,+ 55.00,+6.23%,"4,025"
46,2889 國票金,16.60,+ 0.15,+0.91%,"3,840"
47,3045 台灣大,118.00,+ 1.00,+0.85%,"3,379"
48,00407A主動凱基台灣,9.68,-0.14,-1.43%,"3,311"
49,2454 聯發科,"4,710.00",-50.00,-1.05%,"3,184"
50,00947 台新臺灣IC設計,38.50,-0.04,-0.10%,"3,144"
