Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,28.47,-0.25,-0.87%,"-36,271"
2,3481 群創,45.45,-0.60,-1.30%,"-29,872"
3,00403A主動統一升級50,9.87,-0.05,-0.50%,"-29,620"
4,1303 南亞,180.00,-12.00,-6.25%,"-29,547"
5,2634 漢翔,68.60,-0.70,-1.01%,"-28,670"
6,0050 元大台灣50,103.80,-0.85,-0.81%,"-21,800"
7,2834 臺企銀,16.35,-0.20,-1.21%,"-18,811"
8,6505 台塑化,69.90,-5.90,-7.78%,"-17,723"
9,1301 台塑,57.00,-2.40,-4.04%,"-17,155"
10,3231 緯創,175.50,0.00,0.00%,"-13,700"
11,00400A主動國泰動能高息,14.31,-0.15,-1.04%,"-12,924"
12,2409 友達,25.25,-0.35,-1.37%,"-12,525"
13,1326 台化,57.10,-3.00,-4.99%,"-12,084"
14,009816凱基台灣TOP50,15.12,-0.13,-0.85%,"-11,957"
15,2317 鴻海,243.50,-2.00,-0.81%,"-11,074"
16,00406A主動中信台灣收益,9.36,-0.07,-0.74%,"-8,034"
17,6278 台表科,179.00,-8.00,-4.28%,"-6,744"
18,2313 華通,212.50,-1.00,-0.47%,"-6,237"
19,009820元大納斯達克精選,9.73,-0.05,-0.51%,"-5,792"
20,2486 一詮,249.00,+ 5.50,+2.26%,"-5,714"
21,2408 南亞科,501.00,-27.00,-5.11%,"-5,456"
22,8039 台虹,265.00,-17.00,-6.03%,"-5,415"
23,2890 永豐金,38.95,-0.65,-1.64%,"-5,275"
24,00712 復華富時不動產,8.84,-0.05,-0.56%,"-5,026"
25,1504 東元,71.50,-0.60,-0.83%,"-4,559"
26,2885 元大金,62.40,-1.60,-2.50%,"-4,339"
27,3189 景碩,794.00,-17.00,-2.10%,"-4,185"
28,00988A主動統一全球創新,16.07,-0.32,-1.95%,"-4,149"
29,4763 材料*-KY,46.80,-2.85,-5.74%,"-4,000"
30,3605 宏致,115.50,+ 7.00,+6.45%,"-3,957"
31,2891 中信金,63.60,-1.40,-2.15%,"-3,951"
32,00405A主動富邦台灣龍耀,8.19,-0.15,-1.80%,"-3,897"
33,3673 TPK-KY,63.10,-0.20,-0.32%,"-3,730"
34,2492 華新科,265.00,-1.00,-0.38%,"-3,682"
35,1708 東鹼,49.80,-1.60,-3.11%,"-3,660"
36,00407A主動凱基台灣,9.34,-0.07,-0.74%,"-3,537"
37,3042 晶技,177.50,-12.50,-6.58%,"-3,454"
38,009829大華韓國KOSPI50,10.34,-0.40,-3.72%,"-3,191"
39,00830 國泰費城半導體,82.10,-1.75,-2.09%,"-3,036"
40,2855 統一證,46.20,-0.90,-1.91%,"-2,888"
41,6550 北極星藥業-KY,11.60,-0.65,-5.31%,"-2,816"
42,2845 遠東銀,13.60,-0.05,-0.37%,"-2,739"
43,5608 四維航,18.00,-0.75,-4.00%,"-2,732"
44,3036 文曄,200.50,-5.50,-2.67%,"-2,732"
45,00991A主動復華未來50,17.45,-0.07,-0.40%,"-2,474"
46,3665 貿聯-KY,"2,050.00",-225.00,-9.89%,"-2,411"
47,2359 所羅門,145.50,-4.50,-3.00%,"-2,398"
48,2478 大毅,120.50,-3.00,-2.43%,"-2,390"
49,2323 中環,10.70,-0.15,-1.38%,"-2,301"
50,4958 臻鼎-KY,435.50,-5.50,-1.25%,"-2,276"
