Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,101.45,-0.25,-0.25%,"-835,942"
2,6770 力積電,61.90,+ 0.30,+0.49%,"-420,126"
3,3481 群創,47.35,-2.15,-4.34%,"-355,499"
4,2886 兆豐金,49.40,+ 0.95,+1.96%,"-317,365"
5,00991A主動復華未來50,16.48,+ 0.06,+0.37%,"-278,584"
6,00988A主動統一全球創新,16.92,-0.30,-1.74%,"-267,129"
7,2344 華邦電,160.00,+ 5.50,+3.56%,"-253,267"
8,1303 南亞,174.00,-3.50,-1.97%,"-178,627"
9,2330 台積電,"2,350.00",0.00,0.00%,"-154,594"
10,2317 鴻海,253.00,+ 0.50,+0.20%,"-133,965"
11,1101 台泥,24.40,+ 0.60,+2.52%,"-108,839"
12,6116 彩晶,13.25,-0.55,-3.99%,"-108,096"
13,2880 華南金,41.40,+ 0.70,+1.72%,"-106,165"
14,4904 遠傳,107.50,+ 2.00,+1.90%,"-105,372"
15,2892 第一金,34.80,+ 0.50,+1.46%,"-102,009"
16,2337 旺宏,125.50,+ 1.50,+1.21%,"-96,300"
17,00400A主動國泰動能高息,13.44,+ 0.03,+0.22%,"-83,403"
18,9904 寶成,24.30,-0.10,-0.41%,"-83,019"
19,2633 台灣高鐵,26.05,0.00,0.00%,"-75,596"
20,2313 華通,199.50,-2.00,-0.99%,"-73,851"
21,3702 大聯大,116.00,-1.50,-1.28%,"-71,201"
22,4958 臻鼎-KY,470.50,-11.50,-2.39%,"-70,779"
23,3037 欣興,848.00,+ 9.00,+1.07%,"-60,737"
24,2408 南亞科,436.00,+ 35.00,+8.73%,"-60,247"
25,3706 神達,91.20,-0.10,-0.11%,"-58,213"
26,1409 新纖,22.60,-0.75,-3.21%,"-56,724"
27,00405A主動富邦台灣龍耀,7.93,+ 0.05,+0.63%,"-56,227"
28,2801 彰銀,24.70,+ 0.35,+1.44%,"-55,711"
29,2352 佳世達,28.75,-0.45,-1.54%,"-55,395"
30,00830 國泰費城半導體,87.30,-0.75,-0.85%,"-52,974"
31,6282 康舒,46.80,-0.35,-0.74%,"-52,073"
32,2312 金寶,31.95,+ 0.10,+0.31%,"-47,668"
33,1216 統一,77.10,-0.30,-0.39%,"-46,082"
34,1605 華新,32.65,-0.20,-0.61%,"-41,803"
35,8422 可寧衛*,25.70,-0.30,-1.15%,"-41,502"
36,1714 和桐,14.45,-0.45,-3.02%,"-41,022"
37,009820元大納斯達克精選,9.83,-0.04,-0.41%,"-40,837"
38,0056 元大高股息,50.00,-0.20,-0.40%,"-40,767"
39,2542 興富發,43.50,-0.70,-1.58%,"-38,451"
40,3231 緯創,177.00,-2.00,-1.12%,"-38,307"
41,00997A主動群益美國增長,11.42,-0.05,-0.44%,"-37,940"
42,2474 可成,188.50,-1.00,-0.53%,"-35,422"
43,00929 復華台灣科技優息,28.54,-0.24,-0.83%,"-35,024"
44,2382 廣達,322.00,-6.00,-1.83%,"-34,628"
45,00878 國泰永續高股息,32.55,-0.06,-0.18%,"-33,548"
46,00935 野村臺灣新科技50,54.75,-0.40,-0.73%,"-31,755"
47,8150 南茂,89.90,-0.90,-0.99%,"-31,556"
48,8926 台汽電,63.50,-1.20,-1.85%,"-31,094"
49,2406 國碩,33.25,-0.10,-0.30%,"-30,484"
50,2855 統一證,45.00,+ 0.80,+1.81%,"-29,376"
