Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.70,+ 0.11,+1.15%,"23,328","101,354","-78,026"
2,00712 復華富時不動產,7.87,-0.10,-1.25%,"27,352","86,592","-59,239"
3,00632R元大台灣50反1,9.55,-0.12,-1.24%,"18,734","65,223","-46,489"
4,6770 力積電,72.70,-1.30,-1.76%,"4,714","28,459","-23,744"
5,2344 華邦電,174.00,-5.50,-3.06%,"6,490","28,616","-22,125"
6,00918 大華優利高填息30,34.19,+ 0.04,+0.12%,"6,646","27,238","-20,592"
7,2002 中鋼,18.65,-0.10,-0.53%,"6,685","22,664","-15,979"
8,00961 FT臺灣永續高息,13.29,-0.04,-0.30%,"4,417","18,160","-13,743"
9,00953B群益優選非投等債,9.55,-0.02,-0.21%,"11,710","21,998","-10,288"
10,00984D主動聯博全球非投,9.87,-0.01,-0.10%,"8,392","16,446","-8,053"
11,4919 新唐,125.50,-1.00,-0.79%,"1,936","9,446","-7,510"
12,2489 瑞軒,43.00,-1.15,-2.60%,"2,983","10,440","-7,456"
13,2313 華通,222.00,-6.50,-2.84%,"3,746","10,837","-7,090"
14,2801 彰銀,28.45,-0.50,-1.73%,"4,514","10,210","-5,695"
15,2317 鴻海,250.00,-0.50,-0.20%,"3,198","7,670","-4,471"
16,00664R國泰臺灣加權反1,1.54,-0.02,-1.28%,"4,757","9,220","-4,462"
17,2408 南亞科,516.00,-9.00,-1.71%,"3,002","7,412","-4,409"
18,2542 興富發,46.45,-1.35,-2.82%,"5,911","10,272","-4,361"
19,4958 臻鼎-KY,470.00,-3.00,-0.63%,"1,532","5,564","-4,032"
20,00930 永豐ESG低碳高息,24.73,+ 0.34,+1.39%,"2,033","5,860","-3,826"
21,1101 台泥,24.15,-0.20,-0.82%,"3,748","7,567","-3,819"
22,2324 仁寶,37.60,-0.10,-0.27%,"7,681","11,414","-3,732"
23,2615 萬海,117.00,-3.50,-2.90%,"1,994","5,684","-3,690"
24,00673R期元大S＆P原油反1,10.45,+ 0.19,+1.85%,"7,064","10,574","-3,509"
25,8046 南電,"1,060.00",-40.00,-3.64%,892,"4,344","-3,451"
26,5871 中租-KY,110.50,-1.50,-1.34%,"3,125","6,214","-3,089"
27,2337 旺宏,120.00,-1.00,-0.83%,"5,666","8,743","-3,077"
28,3714 富采,68.80,+ 1.40,+2.08%,"1,823","4,688","-2,865"
29,009826貝萊德世界股票,10.02,-0.01,-0.10%,"3,460","6,231","-2,771"
30,3006 晶豪科,285.00,-6.00,-2.06%,"1,249","4,000","-2,751"
31,2812 台中銀,19.20,-0.15,-0.78%,"7,716","10,120","-2,404"
32,2481 強茂,168.00,-0.50,-0.30%,"2,764","5,065","-2,300"
33,00713 元大台灣高息低波,63.75,-0.10,-0.16%,"1,480","3,753","-2,272"
34,2464 盟立,192.50,-4.50,-2.28%,"1,539","3,777","-2,237"
35,6919 康霈*,83.10,-2.70,-3.15%,"1,288","3,430","-2,142"
36,3229 晟鈦,60.20,-4.20,-6.52%,639,"2,775","-2,136"
37,00985B群益ESG投等債0-5,10.11,-0.01,-0.10%,"2,154","4,279","-2,124"
38,8422 可寧衛*,26.00,-0.55,-2.07%,782,"2,866","-2,084"
39,2889 國票金,16.90,-0.25,-1.46%,"2,868","4,865","-1,997"
40,2354 鴻準,64.90,-0.80,-1.22%,"1,087","3,031","-1,943"
41,3231 緯創,186.50,0.00,0.00%,"8,721","10,660","-1,939"
42,1727 中華化,103.00,-3.00,-2.83%,892,"2,663","-1,770"
43,009821野村稀土關鍵資源,14.03,-0.12,-0.85%,"1,268","3,037","-1,768"
44,2027 大成鋼,46.65,-0.70,-1.48%,"2,050","3,766","-1,716"
45,2201 裕隆,29.25,-0.35,-1.18%,736,"2,417","-1,680"
46,6112 邁達特,49.00,-3.10,-5.95%,590,"2,198","-1,607"
47,2634 漢翔,63.70,-0.90,-1.39%,863,"2,414","-1,550"
48,3026 禾伸堂,791.00,-6.00,-0.75%,874,"2,423","-1,549"
49,4960 誠美材,23.45,+ 0.55,+2.40%,"1,066","2,606","-1,539"
50,2880 華南金,46.65,-1.00,-2.10%,"2,226","3,747","-1,521"
