Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3037 欣興,597.00,-29.00,-4.63%,"6,487,125","36,817,752","-30,330,626"
2,2327 國巨*,312.00,+ 8.50,+2.80%,"22,010,309","29,906,530","-7,896,220"
3,2489 瑞軒,45.70,-2.00,-4.19%,"4,269,480","8,089,681","-3,820,201"
4,3583 辛耘,683.00,-19.00,-2.71%,"1,161,533","4,845,569","-3,684,035"
5,1717 長興,81.00,+ 0.30,+0.37%,"9,038,893","12,149,619","-3,110,725"
6,2303 聯電,59.70,-0.40,-0.67%,"4,376,816","7,411,138","-3,034,321"
7,4989 榮科,89.40,+ 8.10,+9.96%,"1,825,058","4,857,094","-3,032,035"
8,3714 富采,62.90,+ 5.70,+9.97%,"503,546","3,436,252","-2,932,705"
9,3711 日月光投控,424.00,+ 6.50,+1.56%,"8,165,679","10,798,205","-2,632,525"
10,3030 德律,303.00,-7.50,-2.42%,"2,339,187","4,695,199","-2,356,011"
11,2301 光寶科,157.50,+ 4.00,+2.61%,"2,661,681","4,769,438","-2,107,756"
12,2360 致茂,"1,840.00",-40.00,-2.13%,"6,466,116","8,546,263","-2,080,146"
13,1590 亞德客-KY,"1,115.00",+ 20.00,+1.83%,"507,265","2,377,062","-1,869,797"
14,3535 晶彩科,129.50,-1.00,-0.77%,"947,960","2,682,910","-1,734,949"
15,6805 富世達,"1,730.00",-35.00,-1.98%,"3,958,170","5,692,028","-1,733,857"
16,4906 正文,39.30,-1.30,-3.20%,"1,823,092","3,417,192","-1,594,099"
17,6139 亞翔,635.00,+ 25.00,+4.10%,"3,859,198","5,385,473","-1,526,275"
18,2449 京元電子,301.00,+ 6.00,+2.03%,"10,131,449","11,643,783","-1,512,334"
19,6442 光聖,"2,075.00",-155.00,-6.95%,"9,096,055","10,602,451","-1,506,395"
20,6515 穎崴,"8,470.00",-90.00,-1.05%,"3,155,557","4,398,335","-1,242,778"
21,00715L期街口布蘭特正2,50.15,-3.35,-6.26%,"1,088,031","2,228,771","-1,140,740"
22,6944 兆聯實業,912.00,+ 3.00,+0.33%,"796,362","1,657,957","-861,594"
23,2467 志聖,548.00,-1.00,-0.18%,"3,122,013","3,972,800","-850,786"
24,2486 一詮,191.50,-2.50,-1.29%,"3,829,463","4,615,684","-786,221"
25,1727 中華化,58.10,-0.30,-0.51%,"453,466","1,237,311","-783,844"
26,6706 惠特,139.50,-2.00,-1.41%,"1,517,545","2,141,485","-623,940"
27,2316 楠梓電,118.50,+ 5.50,+4.87%,"1,282,442","1,893,585","-611,142"
28,3062 建漢,31.45,-0.40,-1.26%,"574,572","1,183,351","-608,779"
29,2404 漢唐,915.00,-17.00,-1.82%,"4,623,949","5,201,262","-577,313"
30,4764 雙鍵,187.50,+ 17.00,+9.97%,"234,026","799,225","-565,198"
31,6443 元晶,37.00,+ 0.95,+2.64%,"445,936","981,021","-535,084"
32,4938 和碩,78.50,+ 0.50,+0.64%,"751,362","1,280,372","-529,010"
33,5284 jpp-KY,305.50,-9.00,-2.86%,"656,386","1,165,667","-509,281"
34,4977 眾達-KY,188.50,-6.00,-3.08%,"1,826,967","2,299,775","-472,808"
35,2379 瑞昱,524.00,-1.00,-0.19%,"1,528,555","1,988,429","-459,874"
36,6715 嘉基,391.00,-25.00,-6.01%,"837,462","1,261,894","-424,432"
37,7610 聯友金屬-創,601.00,+ 54.00,+9.87%,"465,235","882,551","-417,315"
38,2329 華泰,59.00,+ 0.40,+0.68%,"2,124,439","2,510,585","-386,146"
39,7822 倍利科,"1,555.00",0.00,0.00%,"948,545","1,332,666","-384,121"
40,1409 新纖,17.20,0.00,0.00%,"165,841","549,302","-383,460"
41,6691 洋基工程,634.00,+ 10.00,+1.60%,"434,918","782,664","-347,745"
42,9904 寶成,28.05,+ 0.05,+0.18%,"269,589","615,813","-346,224"
43,3167 大量,672.00,+ 58.00,+9.45%,"620,720","962,056","-341,335"
44,00400A主動國泰動能高息,11.29,+ 0.17,+1.53%,"713,017","1,010,159","-297,141"
45,00992A主動群益科技創新,15.10,+ 0.16,+1.07%,"2,509,848","2,792,432","-282,583"
46,3138 耀登,176.50,-1.50,-0.84%,"441,879","721,946","-280,066"
47,2886 兆豐金,39.35,+ 0.05,+0.13%,"623,006","894,965","-271,959"
48,1304 台聚,16.25,-0.50,-2.99%,"269,072","527,342","-258,269"
49,8438 昶昕,85.80,-0.50,-0.58%,"306,112","562,366","-256,253"
50,1309 台達化,22.55,-0.95,-4.04%,"378,407","626,825","-248,417"
