Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,59.40,+ 3.20,+5.69%,"-205,849"
2,2880 華南金,36.40,+ 2.35,+6.90%,"-189,636"
3,2618 長榮航,37.70,+ 0.45,+1.21%,"-137,255"
4,2887 台新新光金,28.30,+ 2.20,+8.43%,"-110,528"
5,00919 群益台灣精選高息,30.78,+ 0.48,+1.58%,"-102,982"
6,0050 元大台灣50,107.60,+ 1.90,+1.80%,"-79,529"
7,2382 廣達,417.00,+ 16.50,+4.12%,"-57,223"
8,00981A主動統一台股增長,31.81,+ 0.48,+1.53%,"-56,820"
9,2883 凱基金,25.70,+ 2.30,+9.83%,"-47,471"
10,009816凱基台灣TOP50,15.74,+ 0.31,+2.01%,"-47,148"
11,2313 華通,266.50,-4.00,-1.48%,"-43,498"
12,2891 中信金,70.50,+ 6.40,+9.98%,"-43,491"
13,00631L元大台灣50正2,39.22,+ 1.31,+3.46%,"-42,814"
14,00991A主動復華未來50,19.99,+ 0.18,+0.91%,"-41,983"
15,2344 華邦電,177.50,-7.00,-3.79%,"-41,524"
16,2105 正新,34.55,+ 0.55,+1.62%,"-36,205"
17,009820元大納斯達克精選,10.89,+ 0.05,+0.46%,"-35,482"
18,00918 大華優利高填息30,31.73,+ 0.32,+1.02%,"-34,504"
19,1802 台玻,71.80,+ 0.80,+1.13%,"-32,499"
20,2603 長榮,237.00,+ 6.00,+2.60%,"-30,529"
21,2002 中鋼,19.40,+ 0.45,+2.37%,"-30,115"
22,6770 力積電,84.60,-1.30,-1.51%,"-29,750"
23,2801 彰銀,21.10,+ 0.50,+2.43%,"-28,316"
24,2409 友達,28.75,+ 2.60,+9.94%,"-28,168"
25,1216 統一,73.30,-0.90,-1.21%,"-27,545"
26,1504 東元,83.00,+ 7.50,+9.93%,"-26,163"
27,2481 強茂,159.00,+ 13.00,+8.90%,"-24,952"
28,2542 興富發,43.00,+ 0.55,+1.30%,"-24,434"
29,2912 統一超,239.00,+ 6.00,+2.58%,"-24,098"
30,1717 長興,78.10,-0.60,-0.76%,"-23,827"
31,9105 泰金寶-DR,11.55,+ 1.05,+10.00%,"-23,299"
32,2633 台灣高鐵,25.75,+ 0.45,+1.78%,"-21,571"
33,3673 TPK-KY,94.00,+ 2.00,+2.17%,"-20,213"
34,2489 瑞軒,50.10,+ 2.30,+4.81%,"-20,082"
35,2412 中華電,141.00,-1.00,-0.70%,"-19,921"
36,2347 聯強,91.10,-0.40,-0.44%,"-19,426"
37,1102 亞泥,34.20,+ 0.40,+1.18%,"-18,970"
38,8150 南茂,95.80,-2.80,-2.84%,"-18,865"
39,2312 金寶,43.40,+ 2.10,+5.08%,"-18,847"
40,4938 和碩,98.50,+ 0.70,+0.72%,"-18,557"
41,2886 兆豐金,41.65,-0.05,-0.12%,"-18,290"
42,3714 富采,70.00,+ 0.80,+1.16%,"-17,858"
43,2355 敬鵬,59.30,-0.80,-1.33%,"-17,203"
44,00953B群益優選非投等債,9.54,0.00,0.00%,"-17,138"
45,00935 野村臺灣新科技50,62.65,+ 0.65,+1.05%,"-15,967"
46,5871 中租-KY,117.50,+ 3.00,+2.62%,"-15,761"
47,00990A主動元大AI新經濟,21.11,+ 0.94,+4.66%,"-14,966"
48,5876 上海商銀,40.80,-0.20,-0.49%,"-14,539"
49,4904 遠傳,100.50,+ 1.00,+1.01%,"-14,222"
50,9904 寶成,26.50,+ 0.40,+1.53%,"-14,182"
