Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2883 凱基金,32.25,+ 0.55,+1.74%,"87,752"
2,2892 第一金,33.40,-0.40,-1.18%,"58,847"
3,2886 兆豐金,46.60,-0.40,-0.85%,"51,264"
4,2610 華航,20.80,+ 0.40,+1.96%,"44,468"
5,2609 陽明,57.60,-6.00,-9.43%,"42,681"
6,2615 萬海,115.00,-11.50,-9.09%,"42,114"
7,2881 富邦金,138.50,-3.00,-2.12%,"33,936"
8,1216 統一,77.70,-0.20,-0.26%,"27,334"
9,00406A主動中信台灣收益,9.66,+ 0.25,+2.66%,"26,301"
10,2618 長榮航,43.00,+ 0.80,+1.90%,"25,356"
11,2603 長榮,231.00,-15.00,-6.10%,"23,553"
12,2344 華邦電,181.50,+ 2.50,+1.40%,"22,665"
13,3045 台灣大,115.50,0.00,0.00%,"22,105"
14,2882 國泰金,102.50,-0.50,-0.49%,"20,050"
15,2887 台新新光金,37.50,+ 0.35,+0.94%,"19,636"
16,2606 裕民,72.00,-6.00,-7.69%,"19,168"
17,2324 仁寶,40.95,+ 0.15,+0.37%,"18,974"
18,1802 台玻,59.70,+ 1.70,+2.93%,"18,798"
19,1605 華新,39.40,+ 0.95,+2.47%,"18,465"
20,00403A主動統一升級50,10.16,+ 0.22,+2.21%,"17,173"
21,00982A主動群益台灣強棒,22.19,+ 0.54,+2.49%,"16,580"
22,1102 亞泥,35.20,+ 0.30,+0.86%,"16,536"
23,00878 國泰永續高股息,32.82,+ 0.18,+0.55%,"15,593"
24,5871 中租-KY,117.00,+ 2.00,+1.74%,"15,014"
25,6770 力積電,70.20,+ 1.20,+1.74%,"14,428"
26,2880 華南金,39.60,-0.20,-0.50%,"14,113"
27,2426 鼎元,99.80,+ 9.00,+9.91%,"13,795"
28,6116 彩晶,14.40,+ 0.30,+2.13%,"13,227"
29,2637 慧洋-KY,91.20,-4.30,-4.50%,"13,162"
30,2002 中鋼,19.35,+ 0.30,+1.57%,"11,950"
31,2812 台中銀,19.00,+ 0.05,+0.26%,"10,920"
32,5880 合庫金,25.00,-0.05,-0.20%,"10,650"
33,2356 英業達,66.80,+ 1.40,+2.14%,"10,440"
34,2337 旺宏,125.50,+ 3.50,+2.87%,"9,513"
35,2353 宏碁,31.40,+ 0.35,+1.13%,"9,103"
36,3037 欣興,"1,160.00",+ 65.00,+5.94%,"8,930"
37,2330 台積電,"2,415.00",+ 15.00,+0.63%,"8,228"
38,0056 元大高股息,53.25,+ 0.70,+1.33%,"7,710"
39,009821野村稀土關鍵資源,16.09,+ 0.38,+2.42%,"7,069"
40,00919 群益台灣精選高息,31.21,+ 0.14,+0.45%,"6,863"
41,3034 聯詠,557.00,+ 2.00,+0.36%,"6,810"
42,2515 中工,12.00,0.00,0.00%,"6,699"
43,2104 國際中橡,10.65,+ 0.45,+4.41%,"6,631"
44,2301 光寶科,307.00,+ 11.00,+3.72%,"6,533"
45,2542 興富發,48.00,+ 0.50,+1.05%,"6,416"
46,2891 中信金,64.60,+ 0.10,+0.16%,"5,743"
47,1326 台化,60.30,+ 2.30,+3.97%,"5,613"
48,2451 創見,301.00,+ 2.00,+0.67%,"5,462"
49,00900 富邦特選高股息30,18.94,+ 0.20,+1.07%,"5,446"
50,2889 國票金,15.75,+ 0.15,+0.96%,"5,445"
