Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,10.13,-0.28,-2.69%,"3,228,938","11,062,334","-7,833,396"
2,009816凱基台灣TOP50,14.68,-0.51,-3.36%,"1,023,425","2,569,042","-1,545,616"
3,00981A主動統一台股增長,29.89,-0.92,-2.99%,"1,869,579","3,160,691","-1,291,111"
4,00631L元大台灣50正2,33.80,-2.87,-7.83%,"874,193","2,156,493","-1,282,299"
5,00999A主動野村臺灣高息,10.90,-0.29,-2.59%,"571,746","1,397,347","-825,601"
6,00988A主動統一全球創新,20.25,-1.21,-5.64%,"533,578","1,302,678","-769,100"
7,0050 元大台灣50,100.95,-3.20,-3.07%,"668,269","1,412,298","-744,029"
8,00991A主動復華未來50,18.69,-0.53,-2.76%,"557,862","1,271,227","-713,364"
9,2002 中鋼,18.65,-0.65,-3.37%,"408,431","759,198","-350,767"
10,009819中信數據及電力,10.33,-0.42,-3.91%,"276,836","596,802","-319,966"
11,00891 中信關鍵半導體,33.76,-1.56,-4.42%,"381,055","647,329","-266,273"
12,00982A主動群益台灣強棒,22.59,-1.15,-4.84%,"490,802","742,952","-252,149"
13,00990A主動元大AI新經濟,18.90,-1.35,-6.67%,"325,340","576,416","-251,075"
14,00712 復華富時不動產,8.69,-0.02,-0.23%,"303,587","493,120","-189,532"
15,2324 仁寶,38.60,-2.80,-6.76%,"963,322","1,102,472","-139,149"
16,00984D主動聯博全球非投,10.00,-0.01,-0.10%,"144,746","268,650","-123,903"
17,00935 野村臺灣新科技50,57.50,-2.40,-4.01%,"127,092","249,151","-122,059"
18,00632R元大台灣50反1,10.77,+ 0.40,+3.86%,"876,591","995,647","-119,056"
19,00400A主動國泰動能高息,14.08,-0.47,-3.23%,"397,844","507,684","-109,839"
20,00673R期元大S＆P原油反1,12.15,-0.15,-1.22%,"318,691","428,185","-109,494"
21,9904 寶成,25.90,-0.55,-2.08%,"143,964","253,376","-109,412"
22,2330 台積電,"2,295.00",-70.00,-2.96%,"275,037","381,000","-105,962"
23,2812 台中銀,19.05,-0.25,-1.30%,"137,489","228,873","-91,383"
24,2801 彰銀,21.00,-0.45,-2.10%,"302,122","384,577","-82,454"
25,1802 台玻,62.00,-5.60,-8.28%,"392,432","472,091","-79,658"
26,1504 東元,71.60,-6.80,-8.67%,"211,245","289,510","-78,265"
27,2892 第一金,29.10,-0.20,-0.68%,"749,645","827,071","-77,425"
28,0052 富邦科技,58.85,-2.15,-3.52%,"303,723","375,169","-71,445"
29,00994A主動第一金台股優,17.43,-0.48,-2.68%,"114,900","183,868","-68,968"
30,2449 京元電子,288.50,-21.00,-6.79%,"288,044","354,323","-66,279"
31,2890 永豐金,31.90,-0.80,-2.45%,"504,183","567,564","-63,381"
32,1402 遠東新,26.75,-0.80,-2.90%,"653,662","716,247","-62,585"
33,00953B群益優選非投等債,9.55,+ 0.01,+0.10%,"440,032","502,048","-62,016"
34,009805新光美國電力基建,16.26,-0.33,-1.99%,"193,070","254,353","-61,282"
35,2313 華通,252.00,-7.00,-2.70%,"348,568","409,019","-60,451"
36,2834 臺企銀,16.45,-0.45,-2.66%,"429,687","487,409","-57,721"
37,00980A主動野村臺灣優選,23.64,-0.68,-2.80%,"159,708","217,162","-57,453"
38,00896 中信綠能及電動車,27.77,-1.19,-4.11%,"45,364","100,916","-55,551"
39,2371 大同,28.85,-1.45,-4.79%,"129,784","185,275","-55,491"
40,3711 日月光投控,540.00,-37.00,-6.41%,"214,238","268,222","-53,984"
41,2489 瑞軒,43.60,-4.80,-9.92%,"200,477","254,294","-53,817"
42,1102 亞泥,33.75,-0.65,-1.89%,"232,629","282,047","-49,417"
43,3714 富采,64.80,-5.40,-7.69%,"132,552","181,863","-49,310"
44,00662 富邦NASDAQ,118.15,-3.90,-3.20%,"64,180","113,015","-48,835"
45,8112 至上,84.70,-7.90,-8.53%,"136,403","182,766","-46,363"
46,2409 友達,24.40,-2.70,-9.96%,"1,583,299","1,628,677","-45,377"
47,2633 台灣高鐵,25.10,-0.40,-1.57%,"208,249","251,284","-43,034"
48,00753L中信中國50正2,9.35,-0.40,-4.10%,"184,839","227,063","-42,223"
49,4960 誠美材,30.45,-2.15,-6.60%,"70,630","112,389","-41,758"
50,00927 群益半導體收益,36.90,-2.23,-5.70%,"144,039","185,005","-40,965"
