Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.50,-0.18,-1.86%,"79,261","365,180","-285,918"
2,00878 國泰永續高股息,32.30,-0.08,-0.25%,"55,353","265,574","-210,220"
3,00881 國泰台灣科技龍頭,48.54,-0.94,-1.90%,"59,074","262,918","-203,843"
4,00961 FT臺灣永續高息,13.05,+ 0.05,+0.38%,"35,289","171,104","-135,814"
5,00929 復華台灣科技優息,28.52,+ 0.03,+0.11%,"36,806","152,778","-115,972"
6,00984D主動聯博全球非投,10.06,+ 0.01,+0.10%,"42,216","120,414","-78,197"
7,00891 中信關鍵半導體,33.12,-0.76,-2.24%,"21,195","99,086","-77,891"
8,00953B群益優選非投等債,9.66,0.00,0.00%,"81,680","130,632","-48,951"
9,009826貝萊德世界股票,10.12,-0.06,-0.59%,"30,858","78,259","-47,400"
10,2885 元大金,62.50,-1.50,-2.34%,"48,802","95,384","-46,581"
11,00632R元大台灣50反1,10.26,+ 0.13,+1.28%,"175,927","218,333","-42,406"
12,2337 旺宏,119.00,-3.00,-2.46%,"39,611","81,796","-42,185"
13,00923 群益台ESG低碳50,38.43,-0.75,-1.91%,"11,203","52,725","-41,521"
14,2317 鴻海,245.00,-4.00,-1.61%,"34,283","69,644","-35,360"
15,2327 國巨*,576.00,0.00,0.00%,"14,383","48,842","-34,458"
16,3481 群創,46.75,-2.75,-5.56%,"111,165","145,526","-34,361"
17,2303 聯電,115.50,-3.50,-2.94%,"64,905","99,108","-34,203"
18,2002 中鋼,18.95,0.00,0.00%,"30,496","62,226","-31,730"
19,00664R國泰臺灣加權反1,1.66,+ 0.02,+1.22%,"63,716","88,146","-24,430"
20,00982A主動群益台灣強棒,21.63,-0.51,-2.30%,"25,846","48,501","-22,654"
21,00673R期元大S＆P原油反1,12.30,-0.02,-0.16%,"17,902","38,345","-20,442"
22,2610 華航,19.90,-0.20,-1.00%,"38,662","58,321","-19,658"
23,3231 緯創,182.00,+ 1.00,+0.55%,"35,274","54,370","-19,095"
24,2377 微星,146.50,-1.50,-1.01%,"12,370","29,541","-17,170"
25,2834 臺企銀,16.40,-0.10,-0.61%,"33,395","50,454","-17,059"
26,00637L元大滬深300正2,20.01,-0.81,-3.89%,"27,995","44,866","-16,871"
27,3702 大聯大,106.50,0.00,0.00%,"13,540","29,007","-15,467"
28,2481 強茂,136.50,-3.00,-2.15%,"11,161","24,424","-13,262"
29,8112 至上,91.00,+ 0.70,+0.78%,"7,604","19,792","-12,187"
30,2449 京元電子,235.00,-1.00,-0.42%,"14,346","26,484","-12,137"
31,1717 長興,69.60,-0.90,-1.28%,"5,878","17,973","-12,095"
32,1326 台化,56.70,-2.70,-4.55%,"13,966","25,325","-11,359"
33,00980A主動野村臺灣優選,23.88,-0.59,-2.41%,"26,372","36,476","-10,104"
34,2408 南亞科,481.00,-34.00,-6.60%,"34,079","43,657","-9,578"
35,00918 大華優利高填息30,33.82,+ 0.03,+0.09%,"14,274","23,096","-8,822"
36,5388 中磊,78.40,+ 0.30,+0.38%,"3,531","12,302","-8,771"
37,2330 台積電,"2,350.00",-30.00,-1.26%,"19,628","28,335","-8,707"
38,00985B群益ESG投等債0-5,10.25,+ 0.01,+0.10%,"16,403","25,064","-8,661"
39,8150 南茂,87.30,-1.80,-2.02%,"16,939","25,147","-8,208"
40,2880 華南金,39.00,-0.70,-1.76%,"68,693","76,744","-8,051"
41,0050 元大台灣50,103.10,-1.80,-1.72%,"86,920","94,761","-7,841"
42,2645 長榮航太,177.00,-3.00,-1.67%,"4,246","12,073","-7,826"
43,00945B凱基美國非投等債,14.46,0.00,0.00%,"10,918","18,651","-7,733"
44,2332 友訊,20.70,-0.30,-1.43%,"12,591","20,136","-7,545"
45,6770 力積電,66.60,-3.10,-4.45%,"189,480","196,832","-7,352"
46,00927 群益半導體收益,35.36,-0.29,-0.81%,"12,423","19,760","-7,337"
47,4958 臻鼎-KY,457.00,-17.00,-3.59%,"18,818","26,122","-7,303"
48,1301 台塑,56.80,-2.10,-3.57%,"28,129","35,265","-7,135"
49,1477 聚陽,192.50,-5.00,-2.53%,"4,475","11,146","-6,671"
50,5871 中租-KY,109.50,0.00,0.00%,"5,929","12,546","-6,617"
