Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.15,+ 0.43,+3.67%,"164,744","637,582","-472,838"
2,00403A主動統一升級50,10.41,+ 0.30,+2.97%,"272,890","543,282","-270,391"
3,00991A主動復華未來50,19.13,+ 0.69,+3.74%,"83,500","276,387","-192,886"
4,009816凱基台灣TOP50,15.29,+ 0.32,+2.14%,"135,579","319,242","-183,663"
5,00631L元大台灣50正2,37.04,+ 1.16,+3.23%,"128,434","293,551","-165,116"
6,00981A主動統一台股增長,29.38,+ 0.98,+3.45%,"181,742","344,332","-162,589"
7,00407A主動凱基台灣,9.34,+ 0.31,+3.43%,"63,473","211,278","-147,804"
8,0050 元大台灣50,106.30,+ 1.90,+1.82%,"114,882","260,290","-145,408"
9,00927 群益半導體收益,41.29,+ 1.29,+3.23%,"39,011","178,322","-139,311"
10,00405A主動富邦台灣龍耀,8.62,+ 0.33,+3.98%,"80,461","192,284","-111,823"
11,0056 元大高股息,53.00,+ 1.25,+2.42%,"43,085","143,260","-100,174"
12,00961 FT臺灣永續高息,12.75,+ 0.14,+1.11%,"21,888","109,700","-87,811"
13,3481 群創,58.50,+ 1.30,+2.27%,"105,981","174,044","-68,063"
14,2891 中信金,63.50,-1.50,-2.31%,"104,428","160,230","-55,802"
15,00992A主動群益科技創新,17.49,+ 0.48,+2.82%,"24,283","77,494","-53,210"
16,00929 復華台灣科技優息,30.12,+ 0.62,+2.10%,"16,476","68,374","-51,898"
17,1314 中石化,8.86,+ 0.12,+1.37%,"46,045","91,645","-45,599"
18,00919 群益台灣精選高息,29.77,+ 0.35,+1.19%,"65,217","108,740","-43,523"
19,00984A主動安聯台灣高息,16.30,+ 0.42,+2.64%,"14,225","57,180","-42,955"
20,2412 中華電,133.00,0.00,0.00%,"34,851","75,238","-40,387"
21,00400A主動國泰動能高息,14.15,+ 0.44,+3.21%,"42,073","80,476","-38,402"
22,00988A主動統一全球創新,19.21,+ 0.72,+3.89%,"42,612","80,894","-38,281"
23,1409 新纖,25.90,-0.50,-1.89%,"15,811","53,535","-37,723"
24,2834 臺企銀,17.85,+ 0.20,+1.13%,"42,577","78,509","-35,932"
25,1101 台泥,23.55,+ 0.85,+3.74%,"34,212","64,062","-29,850"
26,2356 英業達,61.10,-0.60,-0.97%,"49,987","79,801","-29,814"
27,2303 聯電,166.00,+ 15.00,+9.93%,"95,424","120,805","-25,380"
28,3231 緯創,145.50,+ 3.00,+2.11%,"20,457","45,546","-25,088"
29,2330 台積電,"2,440.00",+ 20.00,+0.83%,"24,550","47,409","-22,859"
30,2353 宏碁,31.05,+ 0.30,+0.98%,"49,495","72,002","-22,506"
31,1102 亞泥,34.80,+ 0.60,+1.75%,"40,369","61,851","-21,481"
32,00892 富邦台灣半導體,43.18,+ 1.08,+2.57%,"10,076","30,082","-20,005"
33,00406A主動中信台灣收益,9.76,+ 0.32,+3.39%,"21,205","40,838","-19,633"
34,2609 陽明,50.20,+ 2.20,+4.58%,"26,517","45,753","-19,236"
35,1802 台玻,63.20,+ 0.90,+1.44%,"18,847","37,118","-18,270"
36,00982A主動群益台灣強棒,23.67,+ 0.71,+3.09%,"21,612","39,488","-17,876"
37,2885 元大金,67.00,+ 0.30,+0.45%,"40,104","57,871","-17,766"
38,2002 中鋼,18.65,+ 0.15,+0.81%,"37,803","55,085","-17,282"
39,009804聯邦台精彩50,23.77,+ 0.68,+2.94%,"7,977","21,919","-13,942"
40,6282 康舒,56.20,+ 1.40,+2.55%,"9,686","22,928","-13,242"
41,2610 華航,21.20,+ 0.80,+3.92%,"74,431","87,551","-13,120"
42,2332 友訊,23.55,-0.50,-2.08%,"45,618","58,496","-12,878"
43,1717 長興,71.50,+ 1.50,+2.14%,"6,875","19,098","-12,223"
44,00935 野村臺灣新科技50,58.45,+ 1.80,+3.18%,"13,068","24,664","-11,595"
45,00673R期元大S＆P原油反1,13.81,+ 0.03,+0.22%,"21,436","32,787","-11,351"
46,6005 群益證,34.40,+ 0.30,+0.88%,"6,769","17,752","-10,982"
47,1714 和桐,16.70,-0.35,-2.05%,"18,527","29,319","-10,791"
48,00990A主動元大AI新經濟,18.16,+ 0.79,+4.55%,"39,546","49,885","-10,339"
49,00984D主動聯博全球非投,10.17,+ 0.02,+0.20%,"22,752","33,044","-10,291"
50,8422 可寧衛*,26.45,+ 0.40,+1.54%,"6,813","16,952","-10,138"
