Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.47,-0.25,-0.87%,"266,812"
2,00403A主動統一升級50,9.87,-0.05,-0.50%,"249,045"
3,2609 陽明,64.50,+ 0.50,+0.78%,"196,199"
4,6770 力積電,70.80,+ 2.40,+3.51%,"170,365"
5,00991A主動復華未來50,17.45,-0.07,-0.40%,"124,275"
6,2324 仁寶,41.60,+ 2.65,+6.80%,"119,543"
7,2344 華邦電,177.00,-4.00,-2.21%,"97,095"
8,2886 兆豐金,46.85,-0.10,-0.21%,"95,202"
9,2603 長榮,250.50,-1.00,-0.40%,"94,590"
10,2892 第一金,33.55,-0.10,-0.30%,"94,068"
11,00407A主動凱基台灣,9.34,-0.07,-0.74%,"89,903"
12,2615 萬海,124.50,0.00,0.00%,"85,496"
13,1605 華新,38.10,+ 0.80,+2.14%,"83,107"
14,2303 聯電,123.50,+ 7.00,+6.01%,"70,642"
15,2027 大成鋼,51.00,+ 0.70,+1.39%,"69,858"
16,1216 統一,77.40,-0.10,-0.13%,"69,806"
17,1402 遠東新,29.45,-0.90,-2.97%,"57,257"
18,2408 南亞科,501.00,-27.00,-5.11%,"54,552"
19,00992A主動群益科技創新,17.37,-0.14,-0.80%,"53,100"
20,3037 欣興,"1,075.00",-10.00,-0.92%,"46,340"
21,3045 台灣大,115.00,0.00,0.00%,"41,734"
22,2002 中鋼,19.20,-0.25,-1.29%,"41,260"
23,00405A主動富邦台灣龍耀,8.19,-0.15,-1.80%,"38,470"
24,2356 英業達,66.10,+ 0.40,+0.61%,"38,137"
25,009821野村稀土關鍵資源,15.69,+ 0.60,+3.98%,"37,806"
26,2542 興富發,48.30,-0.50,-1.02%,"34,080"
27,00400A主動國泰動能高息,14.31,-0.15,-1.04%,"31,955"
28,2618 長榮航,42.65,+ 0.05,+0.12%,"28,458"
29,2881 富邦金,132.00,-2.00,-1.49%,"27,534"
30,8112 至上,95.40,+ 1.90,+2.03%,"26,285"
31,1102 亞泥,34.80,-0.15,-0.43%,"26,047"
32,00997A主動群益美國增長,11.09,-0.15,-1.33%,"25,546"
33,2337 旺宏,124.00,+ 1.50,+1.22%,"25,539"
34,2426 鼎元,82.60,+ 0.40,+0.49%,"25,389"
35,2634 漢翔,68.60,-0.70,-1.01%,"25,239"
36,00988A主動統一全球創新,16.07,-0.32,-1.95%,"24,008"
37,3711 日月光投控,592.00,+ 5.00,+0.85%,"22,641"
38,2353 宏碁,31.10,+ 0.40,+1.30%,"21,521"
39,2301 光寶科,287.00,+ 26.00,+9.96%,"19,386"
40,0052 富邦科技,60.55,-0.30,-0.49%,"19,279"
41,00631L元大台灣50正2,34.11,-0.73,-2.10%,"19,029"
42,1504 東元,71.50,-0.60,-0.83%,"18,890"
43,9945 潤泰新,29.00,-0.40,-1.36%,"18,209"
44,1101 台泥,24.70,-0.15,-0.60%,"17,170"
45,2845 遠東銀,13.60,-0.05,-0.37%,"16,535"
46,0050 元大台灣50,103.80,-0.85,-0.81%,"16,527"
47,00999A主動野村臺灣高息,11.03,-0.09,-0.81%,"16,366"
48,6213 聯茂,482.50,-30.50,-5.95%,"15,082"
49,1513 中興電,164.00,-2.00,-1.20%,"14,538"
50,1717 長興,71.30,-0.30,-0.42%,"13,666"
