Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2408 南亞科,481.00,+ 33.00,+7.37%,"75,108,795","53,362,251","21,746,543"
2,3037 欣興,936.00,+ 62.00,+7.09%,"34,922,841","24,564,291","10,358,549"
3,2337 旺宏,148.50,+ 9.00,+6.45%,"16,320,493","9,305,083","7,015,410"
4,2303 聯電,166.00,+ 15.00,+9.93%,"18,082,151","12,847,667","5,234,484"
5,1303 南亞,227.50,+ 17.50,+8.33%,"35,268,981","31,035,009","4,233,972"
6,2313 華通,248.00,+ 22.50,+9.98%,"14,935,045","11,270,188","3,664,856"
7,6770 力積電,76.10,+ 6.90,+9.97%,"14,989,053","11,755,010","3,234,043"
8,3711 日月光投控,683.00,+ 42.00,+6.55%,"17,955,193","15,066,867","2,888,325"
9,2059 川湖,"8,500.00",+ 505.00,+6.32%,"5,836,820","3,060,119","2,776,701"
10,1326 台化,70.80,+ 3.80,+5.67%,"8,713,105","6,204,244","2,508,861"
11,3450 聯鈞,480.00,+ 4.00,+0.84%,"3,700,878","1,346,931","2,353,947"
12,2404 漢唐,"1,285.00",+ 100.00,+8.44%,"4,670,687","2,841,452","1,829,235"
13,3033 威健,55.60,+ 5.00,+9.88%,"2,064,694","581,992","1,482,701"
14,2603 長榮,199.50,+ 5.00,+2.57%,"3,079,502","1,811,856","1,267,646"
15,3665 貿聯-KY,"1,910.00",+ 150.00,+8.52%,"6,085,037","4,931,154","1,153,883"
16,8028 昇陽半導體,318.50,+ 27.00,+9.26%,"2,356,325","1,355,587","1,000,738"
17,1560 中砂,742.00,+ 67.00,+9.93%,"1,738,982","739,485","999,497"
18,2892 第一金,33.10,-0.45,-1.34%,"1,824,065","835,360","988,705"
19,1301 台塑,65.70,+ 2.10,+3.30%,"9,561,434","8,670,046","891,388"
20,6505 台塑化,72.80,+ 6.60,+9.97%,"4,165,392","3,286,945","878,447"
21,6285 啟碁,267.00,+ 19.50,+7.88%,"3,389,743","2,522,955","866,787"
22,5388 中磊,89.40,+ 3.70,+4.32%,"1,179,777","375,262","804,514"
23,4958 臻鼎-KY,618.00,-11.00,-1.75%,"36,430,989","35,687,773","743,215"
24,3583 辛耘,842.00,+ 76.00,+9.92%,"1,587,511","874,529","712,981"
25,1590 亞德客-KY,"1,365.00",+ 75.00,+5.81%,"1,373,193","767,334","605,858"
26,6949 沛爾生醫-創,"1,025.00",+ 90.00,+9.63%,"853,162","260,991","592,171"
27,4764 雙鍵,364.50,+ 33.00,+9.95%,"2,353,839","1,767,725","586,114"
28,3189 景碩,845.00,+ 40.00,+4.97%,"3,453,342","2,873,799","579,542"
29,1810 和成,31.10,+ 2.30,+7.99%,"1,905,437","1,393,802","511,635"
30,1216 統一,78.60,+ 0.10,+0.13%,"1,900,828","1,408,868","491,959"
31,3406 玉晶光,554.00,-33.00,-5.62%,"1,818,024","1,337,312","480,712"
32,2467 志聖,589.00,+ 53.00,+9.89%,"1,547,880","1,076,744","471,136"
33,3533 嘉澤,"2,025.00",+ 100.00,+5.19%,"2,024,094","1,572,624","451,470"
34,6919 康霈*,109.50,+ 2.00,+1.86%,"1,096,900","668,820","428,080"
35,8131 福懋科,81.20,+ 7.30,+9.88%,"987,969","572,957","415,012"
36,1504 東元,69.00,+ 5.40,+8.49%,"1,328,812","927,388","401,423"
37,3413 京鼎,348.00,+ 10.50,+3.11%,"1,567,212","1,180,439","386,773"
38,8112 至上,87.60,+ 2.20,+2.58%,"1,443,301","1,075,044","368,256"
39,6196 帆宣,585.00,+ 46.00,+8.53%,"1,285,184","932,382","352,801"
40,2356 英業達,61.10,-0.60,-0.97%,"2,723,911","2,407,952","315,959"
41,2027 大成鋼,41.30,+ 2.20,+5.63%,"972,243","666,623","305,619"
42,009820元大納斯達克精選,10.21,+ 0.26,+2.61%,"349,776","90,202","259,573"
43,2912 統一超,244.50,+ 2.50,+1.03%,"908,045","652,515","255,529"
44,2915 潤泰全,52.20,+ 1.10,+2.15%,"473,017","221,564","251,452"
45,2615 萬海,81.70,+ 2.30,+2.90%,"871,111","621,399","249,711"
46,4919 新唐,168.50,+ 9.00,+5.64%,"1,824,752","1,594,190","230,561"
47,2881 富邦金,128.50,+ 3.50,+2.80%,"3,539,998","3,310,565","229,432"
48,2483 百容,51.00,-4.10,-7.44%,"329,162","120,093","209,068"
49,2388 威盛,75.80,+ 3.60,+4.99%,"767,580","559,078","208,502"
50,3094 聯傑,40.45,+ 3.65,+9.92%,"261,372","74,250","187,122"
