Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00953B群益優選非投等債,9.55,+ 0.01,+0.10%,"41,193"
2,2344 華邦電,154.00,-8.00,-4.94%,"30,419"
3,2303 聯電,121.00,-10.50,-7.98%,"30,017"
4,00878 國泰永續高股息,31.11,-1.21,-3.74%,"17,475"
5,3702 大聯大,108.00,-6.50,-5.68%,"13,779"
6,3036 文曄,250.00,-23.00,-8.42%,"12,864"
7,2609 陽明,51.70,-2.80,-5.14%,"11,897"
8,00940 元大台灣價值高息,11.99,-0.55,-4.39%,"9,110"
9,00945B凱基美國非投等債,14.43,+ 0.02,+0.14%,"8,726"
10,2890 永豐金,31.90,-0.80,-2.45%,"8,354"
11,009816凱基台灣TOP50,14.68,-0.51,-3.36%,"7,684"
12,2027 大成鋼,41.80,-2.00,-4.57%,"6,927"
13,2887 台新新光金,27.75,-0.85,-2.97%,"6,293"
14,8070 長華*,59.30,-3.40,-5.42%,"5,752"
15,0052 富邦科技,58.85,-2.15,-3.52%,"5,706"
16,00997A主動群益美國增長,12.62,-0.84,-6.24%,"4,983"
17,00992A主動群益科技創新,17.52,-0.41,-2.29%,"4,881"
18,1303 南亞,97.50,-7.00,-6.70%,"4,638"
19,2880 華南金,33.50,-1.30,-3.74%,"4,117"
20,1605 華新,35.80,-3.75,-9.48%,"4,036"
21,6239 力成,309.00,-29.00,-8.58%,"4,030"
22,6153 嘉聯益,20.35,+ 1.85,+10.00%,"3,910"
23,1314 中石化,7.94,-0.15,-1.85%,"3,764"
24,00985B群益ESG投等債0-5,10.15,+ 0.02,+0.20%,"3,334"
25,2451 創見,294.50,-27.00,-8.40%,"3,329"
26,2867 三商壽,7.97,-0.11,-1.36%,"3,079"
27,00688L國泰20年美債正2,6.78,-0.09,-1.31%,"2,803"
28,2884 玉山金,32.90,-0.45,-1.35%,"2,696"
29,2474 可成,220.00,-10.50,-4.56%,"2,649"
30,2409 友達,24.40,-2.70,-9.96%,"2,613"
31,3189 景碩,698.00,-14.00,-1.97%,"2,564"
32,00865B國泰US短期公債,48.05,+ 0.13,+0.27%,"2,529"
33,8422 可寧衛*,26.95,-1.15,-4.09%,"2,468"
34,2367 燿華,60.50,-2.60,-4.12%,"2,369"
35,009817國泰日本不動產,8.60,+ 0.04,+0.47%,"2,284"
36,2547 日勝生,10.65,+ 0.15,+1.43%,"2,133"
37,2376 技嘉,345.00,-24.00,-6.50%,"2,112"
38,2484 希華,55.30,+ 2.50,+4.73%,"2,071"
39,6278 台表科,197.50,-9.00,-4.36%,"2,068"
40,00900 富邦特選高股息30,18.70,-1.08,-5.46%,"2,005"
41,2352 佳世達,30.10,-1.00,-3.22%,"1,989"
42,00400A主動國泰動能高息,14.08,-0.47,-3.23%,"1,988"
43,00999A主動野村臺灣高息,10.90,-0.29,-2.59%,"1,949"
44,6409 旭隼,900.00,-28.00,-3.02%,"1,947"
45,00915 凱基優選高股息30,29.28,-1.25,-4.09%,"1,934"
46,3045 台灣大,115.00,-1.00,-0.86%,"1,919"
47,2408 南亞科,339.50,-20.50,-5.69%,"1,871"
48,9105 泰金寶-DR,10.35,-1.10,-9.61%,"1,870"
49,2441 超豐,123.50,-8.00,-6.08%,"1,825"
50,2501 國建,23.95,-0.15,-0.62%,"1,756"
