Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00407A主動凱基台灣,9.88,-0.03,-0.30%,"93,021","605,748","-512,726"
2,00631L元大台灣50正2,38.08,-2.12,-5.27%,"185,557","502,376","-316,819"
3,009816凱基台灣TOP50,15.56,-0.41,-2.57%,"141,630","400,440","-258,809"
4,009821野村稀土關鍵資源,15.03,-0.67,-4.27%,"58,098","297,830","-239,732"
5,00991A主動復華未來50,20.39,-0.17,-0.83%,"81,947","302,066","-220,119"
6,00405A主動富邦台灣龍耀,9.42,-0.09,-0.95%,"79,224","226,979","-147,754"
7,0050 元大台灣50,107.15,-2.95,-2.68%,"103,144","244,065","-140,920"
8,00988A主動統一全球創新,22.53,-0.38,-1.66%,"54,445","167,373","-112,928"
9,00400A主動國泰動能高息,14.92,-0.25,-1.65%,"62,541","170,269","-107,727"
10,6116 彩晶,19.40,+ 0.40,+2.11%,"50,123","150,161","-100,038"
11,3481 群創,69.40,+ 3.40,+5.15%,"396,382","494,970","-98,587"
12,2317 鴻海,256.00,-3.50,-1.35%,"45,547","120,546","-74,998"
13,2344 華邦電,205.00,-6.50,-3.07%,"209,102","272,220","-63,117"
14,00712 復華富時不動產,8.60,+ 0.07,+0.82%,"45,090","104,292","-59,201"
15,00997A主動群益美國增長,14.16,-0.34,-2.34%,"31,212","80,673","-49,461"
16,00990A主動元大AI新經濟,20.51,-0.57,-2.70%,"56,471","93,288","-36,816"
17,3231 緯創,157.50,-1.00,-0.63%,"50,169","86,316","-36,147"
18,00665L富邦恒生國企正2,7.98,-0.02,-0.25%,"30,529","65,927","-35,397"
19,00406A主動中信台灣收益,10.21,-0.09,-0.87%,"38,543","71,602","-33,058"
20,2324 仁寶,37.90,+ 1.35,+3.69%,"52,620","82,285","-29,664"
21,00984D主動聯博全球非投,10.11,+ 0.02,+0.20%,"25,150","54,150","-28,999"
22,2313 華通,240.00,-3.00,-1.23%,"11,952","39,333","-27,380"
23,00882 中信中國高股息,15.01,-0.15,-0.99%,"18,537","45,419","-26,881"
24,9904 寶成,25.95,-0.05,-0.19%,"36,978","63,086","-26,108"
25,00753L中信中國50正2,8.55,0.00,0.00%,"24,339","50,213","-25,873"
26,3576 聯合再生,17.80,+ 0.35,+2.01%,"12,505","38,356","-25,850"
27,1319 東陽,79.50,+ 0.10,+0.13%,"17,133","40,045","-22,911"
28,00927 群益半導體收益,42.15,-0.55,-1.29%,"23,374","45,475","-22,101"
29,2603 長榮,186.50,-2.50,-1.32%,"20,366","42,366","-21,999"
30,2105 正新,29.25,-0.05,-0.17%,"29,385","50,070","-20,684"
31,2332 友訊,18.45,+ 0.10,+0.54%,"26,727","46,491","-19,763"
32,1409 新纖,27.95,-0.60,-2.10%,"29,673","49,036","-19,362"
33,00947 台新臺灣IC設計,40.70,-0.54,-1.31%,"12,637","31,776","-19,138"
34,2330 台積電,"2,390.00",-100.00,-4.02%,"47,615","65,829","-18,213"
35,3042 晶技,190.50,0.00,0.00%,"14,685","32,275","-17,589"
36,4958 臻鼎-KY,587.00,0.00,0.00%,"36,101","53,225","-17,123"
37,6005 群益證,38.55,-1.20,-3.02%,"24,494","41,323","-16,829"
38,00632R元大台灣50反1,10.04,+ 0.22,+2.24%,"186,743","203,213","-16,470"
39,2885 元大金,66.10,-2.20,-3.22%,"71,351","86,685","-15,333"
40,2308 台達電,"2,000.00",-80.00,-3.85%,"10,670","25,435","-14,765"
41,6239 力成,338.00,-6.00,-1.74%,"20,326","33,898","-13,572"
42,3673 TPK-KY,83.60,+ 1.40,+1.70%,"8,406","21,353","-12,946"
43,00404A主動聯博動能50,10.20,-0.15,-1.45%,"16,747","29,475","-12,728"
44,00984A主動安聯台灣高息,16.75,-0.13,-0.77%,"12,060","24,602","-12,541"
45,2356 英業達,66.40,+ 0.30,+0.45%,"25,062","37,593","-12,530"
46,1101 台泥,24.20,+ 0.05,+0.21%,"56,354","68,427","-12,073"
47,00685L群益臺灣加權正2,304.20,-14.35,-4.50%,"5,072","16,362","-11,289"
48,2353 宏碁,34.20,+ 0.80,+2.40%,"32,343","43,335","-10,992"
49,2855 統一證,49.15,-1.45,-2.87%,"13,697","24,669","-10,972"
50,00891 中信關鍵半導體,37.76,-0.94,-2.43%,"22,968","33,788","-10,819"
