Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,41.75,+ 0.30,+0.72%,"410,963"
2,2884 玉山金,37.70,+ 1.20,+3.29%,"226,892"
3,2883 凱基金,28.95,-0.20,-0.69%,"205,430"
4,2002 中鋼,18.95,0.00,0.00%,"179,862"
5,5880 合庫金,27.00,+ 0.90,+3.45%,"168,776"
6,00712 復華富時不動產,8.90,-0.03,-0.34%,"151,339"
7,3231 緯創,160.00,-9.50,-5.60%,"134,505"
8,2867 三商壽,9.58,+ 0.21,+2.24%,"133,076"
9,2882 國泰金,95.20,+ 1.10,+1.17%,"104,673"
10,2812 台中銀,20.65,0.00,0.00%,"101,866"
11,6505 台塑化,71.60,-3.20,-4.28%,"90,644"
12,2610 華航,21.70,0.00,0.00%,"90,267"
13,2324 仁寶,33.75,-1.10,-3.16%,"88,010"
14,3045 台灣大,114.00,+ 0.50,+0.44%,"85,835"
15,2105 正新,30.55,+ 0.15,+0.49%,"83,612"
16,5876 上海商銀,44.80,+ 0.45,+1.01%,"81,729"
17,2353 宏碁,27.90,-0.75,-2.62%,"76,270"
18,1402 遠東新,27.15,-0.10,-0.37%,"70,185"
19,2603 長榮,201.00,-0.50,-0.25%,"69,680"
20,2881 富邦金,124.00,+ 1.00,+0.81%,"68,245"
21,4938 和碩,80.50,-1.50,-1.83%,"58,153"
22,2412 中華電,140.50,0.00,0.00%,"57,623"
23,2615 萬海,84.40,-0.60,-0.71%,"56,772"
24,2891 中信金,63.10,+ 1.10,+1.77%,"52,877"
25,2845 遠東銀,13.45,+ 0.15,+1.13%,"51,865"
26,3481 群創,41.40,-0.40,-0.96%,"50,448"
27,3576 聯合再生,15.65,-0.35,-2.19%,"45,271"
28,00918 大華優利高填息30,31.24,-0.22,-0.70%,"44,930"
29,4904 遠傳,105.50,-1.00,-0.94%,"40,659"
30,2834 臺企銀,18.10,+ 0.15,+0.84%,"40,277"
31,2027 大成鋼,43.70,+ 0.45,+1.04%,"38,581"
32,00953B群益優選非投等債,9.80,0.00,0.00%,"33,201"
33,2609 陽明,50.00,-0.10,-0.20%,"32,143"
34,1718 中纖,8.64,-0.56,-6.09%,"31,430"
35,2889 國票金,15.65,+ 0.25,+1.62%,"30,780"
36,5871 中租-KY,110.50,-2.00,-1.78%,"26,057"
37,2357 華碩,737.00,-24.00,-3.15%,"25,810"
38,1216 統一,75.60,+ 0.40,+0.53%,"25,292"
39,6116 彩晶,11.80,-0.15,-1.26%,"24,709"
40,2606 裕民,60.70,-0.60,-0.98%,"24,007"
41,1101 台泥,24.05,-0.30,-1.23%,"23,993"
42,2646 星宇航空,21.55,+ 0.05,+0.23%,"23,433"
43,2377 微星,136.00,-1.50,-1.09%,"21,583"
44,9907 統一實,15.35,+ 0.10,+0.66%,"20,209"
45,2303 聯電,110.00,+ 7.50,+7.32%,"19,859"
46,2385 群光,104.50,+ 3.00,+2.96%,"19,662"
47,009824群益美國科技巨頭,9.52,-0.16,-1.65%,"19,515"
48,3034 聯詠,491.00,-14.00,-2.77%,"19,318"
49,2367 燿華,33.40,-2.45,-6.83%,"18,723"
50,00882 中信中國高股息,15.54,+ 0.11,+0.71%,"18,691"
