Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2887 台新新光金,21.25,+ 1.20,+5.99%,"618,357","367,990","250,366"
2,2883 凱基金,17.45,+ 0.35,+2.05%,"189,572","76,165","113,407"
3,00919 群益台灣精選高息,22.10,+ 0.46,+2.13%,"278,746","169,149","109,596"
4,00900 富邦特選高股息30,13.54,+ 0.19,+1.42%,"97,548","35,252","62,296"
5,2884 玉山金,33.50,+ 0.55,+1.67%,"138,304","83,887","54,416"
6,2303 聯電,50.40,+ 1.20,+2.44%,"175,803","121,410","54,392"
7,2891 中信金,48.95,+ 2.30,+4.93%,"174,729","129,227","45,502"
8,2892 第一金,29.25,+ 0.35,+1.21%,"160,190","115,811","44,378"
9,2882 國泰金,73.20,+ 3.00,+4.27%,"129,728","87,065","42,662"
10,00878 國泰永續高股息,21.35,+ 0.18,+0.85%,"107,209","65,016","42,193"
11,6770 力積電,34.80,+ 1.00,+2.96%,"143,331","103,644","39,687"
12,2890 永豐金,28.90,+ 0.85,+3.03%,"104,374","67,296","37,077"
13,00632R元大台灣50反1,17.27,+ 0.07,+0.41%,"261,968","230,541","31,427"
14,00939 統一台灣高息動能,14.48,+ 0.17,+1.19%,"41,103","12,141","28,961"
15,5880 合庫金,24.75,+ 0.15,+0.61%,"49,894","23,496","26,397"
16,2867 三商壽,7.97,+ 0.11,+1.40%,"68,635","42,401","26,234"
17,2313 華通,94.90,+ 8.60,+9.97%,"57,915","32,872","25,042"
18,5521 工信,21.95,-0.30,-1.35%,"57,583","37,763","19,820"
19,00680L元大美債20正2,7.21,-0.01,-0.14%,"86,820","70,914","15,905"
20,00940 元大台灣價值高息,9.19,+ 0.03,+0.33%,"40,227","24,375","15,852"
21,2610 華航,19.65,+ 0.10,+0.51%,"66,112","50,351","15,761"
22,00953B群益優選非投等債,9.73,+ 0.04,+0.41%,"76,209","62,004","14,204"
23,2885 元大金,39.35,+ 0.55,+1.42%,"76,243","62,621","13,621"
24,00713 元大台灣高息低波,51.20,+ 0.35,+0.69%,"50,088","38,641","11,447"
25,00915 凱基優選高股息30,22.63,+ 0.34,+1.53%,"17,452","7,524","9,928"
26,2880 華南金,31.80,+ 0.45,+1.44%,"44,578","35,785","8,793"
27,2329 華泰,51.60,+ 2.85,+5.85%,"28,646","19,854","8,792"
28,2881 富邦金,97.30,+ 1.30,+1.35%,"53,678","44,980","8,697"
29,8150 南茂,44.75,+ 0.95,+2.17%,"20,043","11,851","8,191"
30,2603 長榮,184.00,+ 0.50,+0.27%,"16,616","8,835","7,780"
31,00910 第一金太空衛星,41.44,-0.24,-0.58%,"14,210","7,440","6,769"
32,2406 國碩,24.65,-2.35,-8.70%,"39,387","32,821","6,565"
33,2801 彰銀,20.70,+ 0.10,+0.49%,"48,837","42,658","6,178"
34,2618 長榮航,35.80,+ 0.25,+0.70%,"48,753","42,698","6,054"
35,6443 元晶,23.10,-0.15,-0.65%,"59,532","53,701","5,831"
36,2369 菱生,23.40,-0.40,-1.68%,"14,288","8,497","5,790"
37,00712 復華富時不動產,9.04,-0.02,-0.22%,"56,978","51,222","5,755"
38,8422 可寧衛*,24.70,+ 0.20,+0.82%,"42,514","37,368","5,145"
39,00673R期元大S＆P原油反1,29.38,+ 0.19,+0.65%,"13,901","8,800","5,100"
40,5871 中租-KY,103.50,-1.00,-0.96%,"21,322","16,428","4,894"
41,5522 遠雄,71.80,+ 6.50,+9.95%,"10,308","5,599","4,709"
42,9904 寶成,31.20,-0.05,-0.16%,"24,105","19,398","4,707"
43,9945 潤泰新,30.10,+ 0.15,+0.50%,"11,890","7,366","4,523"
44,2486 一詮,98.00,+ 8.80,+9.87%,"16,752","12,356","4,396"
45,6139 亞翔,589.00,-8.00,-1.34%,"11,902","7,552","4,350"
46,00688L國泰20年美債正2,7.19,0.00,0.00%,"27,081","22,763","4,317"
47,6116 彩晶,7.59,+ 0.21,+2.85%,"12,519","8,302","4,216"
48,2845 遠東銀,12.80,+ 0.05,+0.39%,"19,200","14,997","4,202"
49,00941 中信上游半導體,17.16,+ 0.01,+0.06%,"8,680","4,651","4,028"
50,00965 元大航太防衛科技,22.59,-0.07,-0.31%,"15,881","12,147","3,733"
