Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1301 台塑,59.70,+ 5.40,+9.94%,"41,948","9,048","32,900"
2,1718 中纖,13.60,+ 1.20,+9.68%,"38,811","8,848","29,962"
3,1314 中石化,8.99,+ 0.61,+7.28%,"43,251","14,036","29,214"
4,00632R元大台灣50反1,9.90,+ 0.05,+0.51%,"39,173","19,319","19,854"
5,1326 台化,61.90,+ 5.60,+9.95%,"21,955","7,065","14,890"
6,1312 國喬,14.45,+ 0.65,+4.71%,"19,801","8,040","11,761"
7,2105 正新,31.70,+ 1.60,+5.32%,"15,179","3,530","11,648"
8,00403A主動統一升級50,11.14,-0.01,-0.09%,"41,560","29,975","11,584"
9,1409 新纖,28.20,+ 2.55,+9.94%,"15,525","6,518","9,006"
10,00673R期元大S＆P原油反1,16.30,+ 0.43,+2.71%,"13,380","4,450","8,930"
11,6191 精成科,110.00,+ 6.50,+6.28%,"11,001","2,774","8,227"
12,00405A主動富邦台灣龍耀,9.45,+ 0.06,+0.64%,"17,116","9,002","8,113"
13,00918 大華優利高填息30,31.82,-0.02,-0.06%,"13,723","5,646","8,077"
14,4989 榮科,100.50,+ 8.70,+9.48%,"9,898","2,058","7,839"
15,3042 晶技,226.50,+ 20.50,+9.95%,"15,083","7,930","7,152"
16,1102 亞泥,36.40,+ 1.30,+3.70%,"19,123","11,994","7,128"
17,1313 聯成,13.00,+ 0.80,+6.56%,"9,004","2,542","6,462"
18,00999A主動野村臺灣高息,11.06,+ 0.05,+0.45%,"12,070","5,746","6,324"
19,00981A主動統一台股增長,32.05,+ 0.05,+0.16%,"31,596","25,285","6,310"
20,3673 TPK-KY,83.80,+ 7.60,+9.97%,"7,649","1,604","6,044"
21,1303 南亞,197.00,+ 14.00,+7.65%,"25,785","19,745","6,039"
22,00982A主動群益台灣強棒,25.33,+ 0.35,+1.40%,"14,599","8,765","5,833"
23,2401 凌陽,34.30,+ 3.10,+9.94%,"8,107","2,294","5,813"
24,2449 京元電子,347.50,+ 16.50,+4.98%,"7,622","1,951","5,670"
25,2884 玉山金,33.70,+ 0.80,+2.43%,"30,056","24,435","5,620"
26,2610 華航,22.85,+ 0.30,+1.33%,"28,127","22,809","5,317"
27,2812 台中銀,20.15,+ 0.25,+1.26%,"8,696","3,400","5,295"
28,00940 元大台灣價值高息,12.65,+ 0.03,+0.24%,"11,955","6,723","5,232"
29,2618 長榮航,43.90,0.00,0.00%,"14,396","9,727","4,669"
30,6505 台塑化,57.60,+ 4.00,+7.46%,"8,807","4,189","4,618"
31,6133 金橋,26.25,+ 2.35,+9.83%,"5,863","1,488","4,374"
32,2867 三商壽,8.50,+ 0.25,+3.03%,"8,424","4,252","4,172"
33,3605 宏致,90.10,+ 4.50,+5.26%,"7,785","4,212","3,573"
34,00407A主動凱基台灣,10.01,+ 0.06,+0.60%,"24,192","20,804","3,388"
35,1708 東鹼,57.00,+ 5.10,+9.83%,"4,506","1,229","3,276"
36,2484 希華,87.70,+ 7.90,+9.90%,"12,548","9,363","3,184"
37,2359 所羅門,146.50,+ 13.00,+9.74%,"4,068",893,"3,175"
38,2344 華邦電,183.50,-6.50,-3.42%,"43,884","40,755","3,129"
39,1210 大成,57.60,+ 1.80,+3.23%,"4,608","1,484","3,124"
40,6770 力積電,74.70,+ 0.40,+0.54%,"25,255","22,193","3,062"
41,3016 嘉晶,134.00,+ 12.00,+9.84%,"6,115","3,163","2,952"
42,3711 日月光投控,727.00,+ 24.00,+3.41%,"5,809","3,086","2,722"
43,00665L富邦恒生國企正2,7.74,+ 0.21,+2.79%,"8,128","5,496","2,632"
44,2356 英業達,67.20,+ 0.30,+0.45%,"9,201","6,647","2,554"
45,00896 中信綠能及電動車,28.29,+ 0.33,+1.18%,"4,063","1,607","2,456"
46,2340 台亞,38.65,+ 3.50,+9.96%,"3,662","1,234","2,428"
47,2486 一詮,254.00,+ 23.00,+9.96%,"3,854","1,537","2,316"
48,3550 聯穎,36.70,+ 3.30,+9.88%,"4,279","2,006","2,273"
49,2542 興富發,43.10,+ 0.75,+1.77%,"4,197","1,938","2,259"
50,00983A主動中信ARK創新,12.44,+ 0.09,+0.73%,"3,801","1,560","2,241"
