Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.64,-0.18,-1.83%,"489,670","1,857,696","-1,368,025"
2,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"195,226","525,068","-329,841"
3,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"880,126","1,199,594","-319,468"
4,00953B群益優選非投等債,9.56,0.00,0.00%,"276,676","563,629","-286,953"
5,00984D主動聯博全球非投,9.91,0.00,0.00%,"168,021","452,706","-284,684"
6,00878 國泰永續高股息,33.65,-0.11,-0.33%,"248,399","516,823","-268,424"
7,00961 FT臺灣永續高息,13.37,+ 0.08,+0.60%,"105,611","372,627","-267,016"
8,00712 復華富時不動產,8.61,-0.07,-0.81%,"129,141","342,504","-213,363"
9,009826貝萊德世界股票,10.04,-0.03,-0.30%,"135,907","332,922","-197,015"
10,00673R期元大S＆P原油反1,11.37,-0.52,-4.37%,"125,616","294,448","-168,831"
11,00918 大華優利高填息30,35.48,+ 0.19,+0.54%,"99,046","259,820","-160,774"
12,00929 復華台灣科技優息,29.43,-0.03,-0.10%,"141,443","301,898","-160,455"
13,00891 中信關鍵半導體,34.79,-0.60,-1.70%,"85,177","202,139","-116,961"
14,2610 華航,20.45,+ 0.10,+0.49%,"243,571","336,415","-92,844"
15,00664R國泰臺灣加權反1,1.60,+ 0.03,+1.91%,"202,270","288,604","-86,334"
16,3481 群創,49.05,-0.25,-0.51%,"490,430","570,338","-79,908"
17,2834 臺企銀,17.25,+ 0.15,+0.88%,"678,618","757,633","-79,015"
18,2327 國巨*,540.00,-28.00,-4.93%,"116,667","194,534","-77,866"
19,009828中信台日韓PCB,9.86,-0.14,-1.40%,"17,947","91,999","-74,052"
20,00923 群益台ESG低碳50,39.71,-0.64,-1.59%,"42,926","115,312","-72,386"
21,2303 聯電,126.00,-6.50,-4.91%,"597,473","652,320","-54,846"
22,2344 華邦電,179.00,+ 3.00,+1.70%,"582,913","632,551","-49,638"
23,00919 群益台灣精選高息,32.35,+ 0.04,+0.12%,"340,220","388,957","-48,737"
24,2885 元大金,66.70,0.00,0.00%,"170,761","219,439","-48,677"
25,3702 大聯大,102.00,+ 1.50,+1.49%,"74,890","121,618","-46,728"
26,00985B群益ESG投等債0-5,10.14,+ 0.04,+0.40%,"74,131","112,207","-38,076"
27,00409A主動復華全球50,9.70,-0.19,-1.92%,"20,506","54,693","-34,186"
28,2492 華新科,293.00,-9.50,-3.14%,"94,989","128,116","-33,126"
29,5388 中磊,76.80,-0.30,-0.39%,"19,229","50,155","-30,925"
30,3036 文曄,187.00,-9.00,-4.59%,"60,335","90,833","-30,498"
31,009829大華韓國KOSPI50,10.20,-0.26,-2.49%,"141,448","170,986","-29,538"
32,00830 國泰費城半導體,79.65,-1.40,-1.73%,"42,406","71,398","-28,992"
33,6005 群益證,32.00,-0.05,-0.16%,"43,469","70,291","-26,821"
34,2317 鴻海,251.00,-5.00,-1.95%,"220,608","246,739","-26,131"
35,2332 友訊,19.30,-0.55,-2.77%,"55,046","80,877","-25,830"
36,2886 兆豐金,49.00,+ 0.50,+1.03%,"373,623","399,073","-25,449"
37,2889 國票金,16.00,+ 0.35,+2.24%,"114,483","139,786","-25,302"
38,009827玉山未來全球算力,9.90,-0.08,-0.80%,"7,448","32,429","-24,980"
39,6919 康霈*,88.10,-3.10,-3.40%,"81,008","105,581","-24,572"
40,2449 京元電子,270.50,-8.50,-3.05%,"99,183","121,942","-22,759"
41,00686R群益臺灣加權反1,0.98,+ 0.02,+2.08%,"101,382","123,265","-21,882"
42,009805台新美國電力基建,14.70,-0.07,-0.47%,"47,721","69,282","-21,560"
43,1409 新纖,25.35,-0.30,-1.17%,"69,580","90,448","-20,868"
44,00753L中信中國50正2,9.16,-0.20,-2.14%,"65,370","86,146","-20,776"
45,00676R富邦臺灣加權反1,5.48,+ 0.08,+1.48%,"65,036","84,989","-19,952"
46,4958 臻鼎-KY,507.00,-28.00,-5.23%,"91,317","110,696","-19,379"
47,2409 友達,26.40,0.00,0.00%,"484,261","502,733","-18,472"
48,2634 漢翔,66.40,-0.60,-0.90%,"158,010","175,678","-17,668"
49,3231 緯創,185.50,+ 3.50,+1.92%,"202,437","219,216","-16,778"
50,6257 矽格,216.00,-5.50,-2.48%,"24,609","41,368","-16,759"
