Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00918 大華優利高填息30,34.19,+ 0.04,+0.12%,"62,156","248,012","-185,856"
2,2303 聯電,157.00,+ 1.00,+0.64%,"158,568","306,816","-148,247"
3,6226 光鼎,44.50,-1.20,-2.63%,"6,891","129,840","-122,949"
4,2887 台新新光金,43.80,-0.60,-1.35%,"55,574","139,347","-83,773"
5,6770 力積電,72.70,-1.30,-1.76%,"93,490","175,588","-82,097"
6,2884 玉山金,46.20,-0.20,-0.43%,"24,243","91,401","-67,158"
7,1314 中石化,9.18,+ 0.22,+2.46%,"87,704","151,096","-63,392"
8,2834 臺企銀,18.35,0.00,0.00%,"17,235","80,603","-63,368"
9,2344 華邦電,174.00,-5.50,-3.06%,"76,636","138,585","-61,949"
10,2891 中信金,70.40,+ 0.90,+1.29%,"21,196","75,667","-54,471"
11,00919 群益台灣精選高息,32.27,+ 0.31,+0.97%,"71,517","124,464","-52,947"
12,2408 南亞科,516.00,-9.00,-1.71%,"34,499","79,513","-45,013"
13,2885 元大金,70.40,+ 0.40,+0.57%,"12,966","51,889","-38,923"
14,2337 旺宏,120.00,-1.00,-0.83%,"26,114","64,769","-38,654"
15,2892 第一金,39.75,-0.05,-0.13%,"16,249","52,942","-36,694"
16,2489 瑞軒,43.00,-1.15,-2.60%,"43,474","79,748","-36,274"
17,2886 兆豐金,51.10,0.00,0.00%,"12,053","47,532","-35,479"
18,2890 永豐金,45.70,+ 0.45,+0.99%,"18,347","52,002","-33,655"
19,1303 南亞,239.50,+ 1.50,+0.63%,"50,390","82,174","-31,784"
20,00405A主動富邦台灣龍耀,8.97,+ 0.10,+1.13%,"81,170","111,809","-30,639"
21,2883 凱基金,40.45,+ 1.15,+2.93%,"53,770","84,041","-30,272"
22,2426 鼎元,99.80,-2.20,-2.16%,"21,381","51,479","-30,098"
23,2317 鴻海,250.00,-0.50,-0.20%,"16,771","44,803","-28,032"
24,2882 國泰金,113.00,+ 2.50,+2.26%,"15,970","43,826","-27,856"
25,2880 華南金,46.65,-1.00,-2.10%,"8,531","35,776","-27,245"
26,2618 長榮航,41.95,+ 0.20,+0.48%,"7,628","33,905","-26,277"
27,2609 陽明,61.10,+ 0.10,+0.16%,"22,246","47,584","-25,338"
28,2330 台積電,"2,480.00",+ 20.00,+0.81%,"16,087","40,893","-24,806"
29,2324 仁寶,37.60,-0.10,-0.27%,"27,564","52,194","-24,630"
30,3231 緯創,186.50,0.00,0.00%,"21,876","44,060","-22,184"
31,2801 彰銀,28.45,-0.50,-1.73%,"24,241","45,993","-21,752"
32,5880 合庫金,27.20,-0.10,-0.37%,"9,535","30,845","-21,310"
33,6168 宏齊,42.70,+ 3.85,+9.91%,"11,638","32,720","-21,082"
34,1709 和益,43.10,+ 3.90,+9.95%,"27,383","48,188","-20,804"
35,2481 強茂,168.00,-0.50,-0.30%,"19,413","39,945","-20,532"
36,2412 中華電,144.50,-1.00,-0.69%,"9,034","28,081","-19,046"
37,00685L群益臺灣加權正2,12.71,+ 0.29,+2.33%,"247,810","266,451","-18,640"
38,1605 華新,37.10,0.00,0.00%,"13,069","31,559","-18,490"
39,2610 華航,20.25,+ 0.10,+0.50%,"6,926","24,512","-17,586"
40,2601 益航,5.93,+ 0.01,+0.17%,"6,718","23,990","-17,273"
41,1301 台塑,65.20,+ 0.20,+0.31%,"12,591","29,305","-16,714"
42,00929 復華台灣科技優息,29.06,+ 0.03,+0.10%,"20,572","37,213","-16,641"
43,2615 萬海,117.00,-3.50,-2.90%,"14,256","30,550","-16,294"
44,009828中信台日韓PCB,9.40,+ 0.06,+0.64%,"25,278","40,573","-15,294"
45,2356 英業達,61.80,+ 0.10,+0.16%,"6,876","22,101","-15,225"
46,2633 台灣高鐵,25.70,-0.05,-0.19%,"3,582","18,318","-14,736"
47,1326 台化,67.80,-0.30,-0.44%,"9,959","24,373","-14,414"
48,00686R群益臺灣加權反1,0.94,-0.01,-1.05%,"4,667","18,805","-14,138"
49,2464 盟立,192.50,-4.50,-2.28%,"9,686","23,686","-14,000"
50,1802 台玻,60.10,+ 1.30,+2.21%,"19,551","33,184","-13,634"
