Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,27.60,+ 0.05,+0.18%,"-325,059"
2,2887 台新新光金,23.30,-0.50,-2.10%,"-78,317"
3,2884 玉山金,30.90,-0.40,-1.28%,"-55,372"
4,2880 華南金,30.55,-1.40,-4.38%,"-46,924"
5,2883 凱基金,21.65,-0.05,-0.23%,"-45,136"
6,2890 永豐金,28.95,-0.15,-0.52%,"-42,080"
7,2801 彰銀,20.20,-0.10,-0.49%,"-36,798"
8,1101 台泥,24.30,+ 0.20,+0.83%,"-33,703"
9,2618 長榮航,35.45,-0.05,-0.14%,"-32,340"
10,2886 兆豐金,39.50,-0.40,-1.00%,"-31,481"
11,9904 寶成,25.65,-0.15,-0.58%,"-30,075"
12,1216 統一,71.20,-0.30,-0.42%,"-27,554"
13,1102 亞泥,33.60,-0.80,-2.33%,"-26,822"
14,5880 合庫金,22.65,-0.05,-0.22%,"-26,769"
15,2412 中華電,136.50,-0.50,-0.36%,"-24,947"
16,2355 敬鵬,67.00,+ 1.80,+2.76%,"-22,509"
17,2834 臺企銀,15.90,-0.10,-0.63%,"-22,352"
18,3045 台灣大,111.50,-0.50,-0.45%,"-21,960"
19,2382 廣達,316.50,+ 0.50,+0.16%,"-21,716"
20,8150 南茂,86.80,+ 7.70,+9.73%,"-19,599"
21,2633 台灣高鐵,25.30,-0.50,-1.94%,"-18,420"
22,9945 潤泰新,22.95,-0.35,-1.50%,"-14,672"
23,2327 國巨*,691.00,+ 62.00,+9.86%,"-11,836"
24,2481 強茂,134.00,+ 0.50,+0.37%,"-11,358"
25,8112 至上,83.40,-2.80,-3.25%,"-11,165"
26,2515 中工,13.15,-0.20,-1.50%,"-10,817"
27,2912 統一超,212.50,-7.50,-3.41%,"-10,586"
28,1326 台化,44.95,-0.60,-1.32%,"-10,211"
29,1301 台塑,44.80,-0.45,-0.99%,"-10,103"
30,2867 三商壽,7.50,-0.13,-1.70%,"-9,266"
31,4904 遠傳,94.20,-1.30,-1.36%,"-8,921"
32,2105 正新,31.95,+ 0.05,+0.16%,"-8,688"
33,2812 台中銀,18.75,-0.20,-1.06%,"-7,963"
34,4938 和碩,81.20,+ 0.50,+0.62%,"-7,912"
35,3702 大聯大,123.50,+ 5.50,+4.66%,"-7,872"
36,5876 上海商銀,39.75,-0.30,-0.75%,"-7,446"
37,5871 中租-KY,109.00,-2.00,-1.80%,"-7,264"
38,2002 中鋼,19.95,+ 1.80,+9.92%,"-6,957"
39,4960 誠美材,36.00,+ 0.20,+0.56%,"-6,957"
40,6505 台塑化,49.50,-1.50,-2.94%,"-6,940"
41,00738U期元大道瓊白銀,62.50,+ 0.70,+1.13%,"-6,934"
42,9907 統一實,15.95,0.00,0.00%,"-6,587"
43,3036 文曄,301.50,+ 12.50,+4.33%,"-5,391"
44,4958 臻鼎-KY,529.00,+ 13.00,+2.52%,"-5,295"
45,2330 台積電,"2,310.00",+ 55.00,+2.44%,"-5,239"
46,00985B群益ESG投等債0-5,10.14,-0.02,-0.20%,"-5,191"
47,6285 啟碁,298.00,+ 2.00,+0.68%,"-5,016"
48,2426 鼎元,78.20,-4.90,-5.90%,"-4,866"
49,2454 聯發科,"4,245.00",+ 385.00,+9.97%,"-4,864"
50,3033 威健,49.20,-4.70,-8.72%,"-4,606"
