Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,28.13,-0.20,-0.71%,"-115,006"
2,0050 元大台灣50,108.05,+ 1.15,+1.08%,"-94,983"
3,009816凱基台灣TOP50,16.04,+ 0.15,+0.94%,"-71,240"
4,2002 中鋼,18.70,+ 0.05,+0.27%,"-53,005"
5,2344 華邦電,170.00,+ 1.00,+0.59%,"-38,133"
6,2801 彰銀,29.60,+ 0.70,+2.42%,"-32,980"
7,1303 南亞,236.00,+ 12.00,+5.36%,"-32,232"
8,00991A主動復華未來50,16.96,-0.15,-0.88%,"-31,100"
9,1101 台泥,24.45,+ 0.40,+1.66%,"-27,826"
10,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"-25,449"
11,00685L群益臺灣加權正2,11.98,+ 0.25,+2.13%,"-24,813"
12,2324 仁寶,37.40,+ 0.05,+0.13%,"-24,031"
13,00992A主動群益科技創新,17.52,0.00,0.00%,"-23,905"
14,2890 永豐金,45.95,+ 0.65,+1.43%,"-23,123"
15,2409 友達,30.00,+ 0.60,+2.04%,"-20,103"
16,00878 國泰永續高股息,34.73,+ 0.26,+0.75%,"-19,913"
17,2330 台積電,"2,425.00",+ 45.00,+1.89%,"-19,368"
18,009828中信台日韓PCB,9.18,-0.18,-1.92%,"-18,523"
19,00406A主動中信台灣收益,9.31,-0.03,-0.32%,"-16,683"
20,3231 緯創,186.50,+ 3.50,+1.91%,"-15,584"
21,00881 國泰台灣科技龍頭,49.81,+ 0.16,+0.32%,"-12,898"
22,00400A主動國泰動能高息,14.57,+ 0.05,+0.34%,"-12,677"
23,2884 玉山金,47.30,+ 0.85,+1.83%,"-12,590"
24,2542 興富發,46.85,+ 0.95,+2.07%,"-11,897"
25,0056 元大高股息,56.30,+ 0.75,+1.35%,"-11,714"
26,00988A主動統一全球創新,15.97,+ 0.17,+1.08%,"-11,558"
27,00407A主動凱基台灣,9.35,-0.01,-0.11%,"-11,452"
28,00922 國泰台灣領袖50,41.96,+ 0.35,+0.84%,"-11,434"
29,1301 台塑,64.60,+ 2.20,+3.53%,"-11,193"
30,2610 華航,20.35,+ 0.40,+2.01%,"-11,059"
31,2882 國泰金,112.00,-0.50,-0.44%,"-10,506"
32,6213 聯茂,495.00,-55.00,-10.00%,"-10,493"
33,2313 華通,218.50,-6.50,-2.89%,"-10,190"
34,0052 富邦科技,62.70,+ 0.75,+1.21%,"-10,133"
35,2105 正新,30.10,+ 0.20,+0.67%,"-9,993"
36,2408 南亞科,488.00,-4.50,-0.91%,"-8,376"
37,00405A主動富邦台灣龍耀,8.43,-0.03,-0.35%,"-7,811"
38,4958 臻鼎-KY,476.00,-17.50,-3.55%,"-7,533"
39,6505 台塑化,86.20,+ 5.70,+7.08%,"-7,498"
40,1326 台化,68.60,+ 2.80,+4.26%,"-7,403"
41,00830 國泰費城半導體,80.45,+ 1.00,+1.26%,"-7,206"
42,00403A主動統一升級50,10.01,-0.01,-0.10%,"-7,170"
43,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"-7,121"
44,2633 台灣高鐵,26.05,+ 0.10,+0.39%,"-7,060"
45,00891 中信關鍵半導體,35.41,+ 0.42,+1.20%,"-6,930"
46,8112 至上,82.80,+ 0.30,+0.36%,"-6,919"
47,2337 旺宏,116.50,-2.50,-2.10%,"-6,801"
48,9105 泰金寶-DR,8.43,-0.01,-0.12%,"-6,267"
49,1717 長興,71.30,+ 0.60,+0.85%,"-6,019"
50,3016 嘉晶,115.50,0.00,0.00%,"-5,886"
