Rank,Stock,Price,Change,ChangePercent,NetSell
1,2634 漢翔,64.40,-7.10,-9.93%,"-27,579"
2,1718 中纖,12.35,-0.85,-6.44%,"-22,088"
3,8150 南茂,100.00,-4.00,-3.85%,"-15,132"
4,1216 統一,76.80,-2.80,-3.52%,"-13,799"
5,2880 華南金,41.25,+ 0.45,+1.10%,"-10,805"
6,6770 力積電,67.90,+ 2.80,+4.30%,"-8,590"
7,2409 友達,25.80,+ 0.20,+0.78%,"-8,153"
8,2344 華邦電,171.00,+ 15.50,+9.97%,"-7,758"
9,2892 第一金,34.40,-0.05,-0.15%,"-7,110"
10,1314 中石化,8.42,-0.03,-0.36%,"-6,855"
11,2542 興富發,44.80,+ 0.70,+1.59%,"-6,758"
12,2886 兆豐金,48.20,-0.40,-0.82%,"-6,248"
13,2303 聯電,139.00,+ 4.50,+3.35%,"-6,006"
14,2887 台新新光金,34.60,-0.10,-0.29%,"-5,984"
15,2313 華通,208.00,-2.00,-0.95%,"-5,134"
16,2801 彰銀,24.65,+ 0.35,+1.44%,"-4,741"
17,2481 強茂,157.50,+ 14.00,+9.76%,"-4,183"
18,3481 群創,52.50,+ 1.80,+3.55%,"-4,006"
19,2327 國巨*,703.00,+ 33.00,+4.93%,"-3,629"
20,2330 台積電,"2,400.00",-10.00,-0.41%,"-3,539"
21,6226 光鼎,19.10,+ 0.80,+4.37%,"-3,372"
22,2646 星宇航空,21.40,-0.60,-2.73%,"-3,332"
23,00673R期元大S＆P原油反1,12.77,-0.47,-3.55%,"-3,172"
24,2890 永豐金,40.40,+ 0.20,+0.50%,"-3,056"
25,1101 台泥,23.85,-0.20,-0.83%,"-2,954"
26,1714 和桐,15.70,+ 0.50,+3.29%,"-2,826"
27,2208 台船,20.10,-1.25,-5.85%,"-2,824"
28,5880 合庫金,25.55,-0.15,-0.58%,"-2,810"
29,1717 長興,62.60,-0.60,-0.95%,"-2,713"
30,2912 統一超,239.50,-3.50,-1.44%,"-2,645"
31,3042 晶技,169.00,+ 1.00,+0.60%,"-2,584"
32,6116 彩晶,14.65,+ 0.15,+1.03%,"-2,583"
33,00830 國泰費城半導體,87.55,+ 1.45,+1.68%,"-2,569"
34,2352 佳世達,30.40,-0.25,-0.82%,"-2,506"
35,9904 寶成,24.25,-0.15,-0.61%,"-2,496"
36,2633 台灣高鐵,25.95,-0.15,-0.57%,"-2,436"
37,2889 國票金,15.70,-0.10,-0.63%,"-2,409"
38,2630 亞航,53.20,-5.70,-9.68%,"-2,409"
39,3016 嘉晶,105.00,+ 3.50,+3.45%,"-2,316"
40,6213 聯茂,367.00,+ 12.50,+3.53%,"-2,233"
41,4958 臻鼎-KY,559.00,+ 50.00,+9.82%,"-2,170"
42,2610 華航,21.35,-0.10,-0.47%,"-2,089"
43,2382 廣達,329.00,+ 5.00,+1.54%,"-2,085"
44,2504 國產,31.20,-0.65,-2.04%,"-2,075"
45,1434 福懋,19.20,+ 0.20,+1.05%,"-1,869"
46,00940 元大台灣價值高息,12.28,+ 0.18,+1.49%,"-1,780"
47,1303 南亞,208.00,+ 12.50,+6.39%,"-1,724"
48,2474 可成,193.00,+ 2.00,+1.05%,"-1,700"
49,5471 松翰,57.50,+ 1.10,+1.95%,"-1,653"
50,2316 楠梓電,161.50,+ 6.00,+3.86%,"-1,635"
