Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2002 中鋼,19.25,+ 0.10,+0.52%,"188,040"
2,2618 長榮航,41.95,+ 1.25,+3.07%,"179,437"
3,3231 緯創,177.00,-2.00,-1.12%,"173,309"
4,2884 玉山金,36.40,+ 0.45,+1.25%,"133,270"
5,2883 凱基金,30.70,+ 0.05,+0.16%,"129,222"
6,1402 遠東新,27.45,+ 0.10,+0.37%,"108,190"
7,3045 台灣大,113.50,0.00,0.00%,"77,152"
8,3481 群創,47.35,-2.15,-4.34%,"74,536"
9,2412 中華電,140.50,+ 1.50,+1.08%,"71,554"
10,2867 三商壽,9.31,+ 0.03,+0.32%,"69,589"
11,6505 台塑化,77.90,-7.90,-9.21%,"67,942"
12,1101 台泥,24.40,+ 0.60,+2.52%,"62,057"
13,2317 鴻海,253.00,+ 0.50,+0.20%,"61,411"
14,5880 合庫金,25.95,+ 0.30,+1.17%,"60,878"
15,2812 台中銀,20.75,+ 0.30,+1.47%,"60,109"
16,2891 中信金,63.00,-0.60,-0.94%,"58,404"
17,2027 大成鋼,44.55,+ 1.00,+2.30%,"54,955"
18,2356 英業達,63.80,-0.70,-1.09%,"54,823"
19,00712 復華富時不動產,8.84,+ 0.06,+0.68%,"54,564"
20,3576 聯合再生,17.85,-0.45,-2.46%,"52,743"
21,2882 國泰金,98.50,+ 1.50,+1.55%,"48,880"
22,2603 長榮,203.50,-2.50,-1.21%,"48,071"
23,5876 上海商銀,47.00,+ 0.85,+1.84%,"47,153"
24,2353 宏碁,30.10,+ 0.05,+0.17%,"46,122"
25,2324 仁寶,37.15,-0.05,-0.13%,"45,781"
26,4904 遠傳,107.50,+ 2.00,+1.90%,"45,013"
27,4938 和碩,87.40,-1.00,-1.13%,"44,116"
28,2610 華航,21.25,+ 0.75,+3.66%,"43,434"
29,1301 台塑,61.70,-1.00,-1.59%,"41,376"
30,2615 萬海,84.00,-3.00,-3.45%,"37,307"
31,2105 正新,30.80,-0.45,-1.44%,"35,239"
32,2609 陽明,51.10,-0.40,-0.78%,"32,310"
33,00918 大華優利高填息30,32.58,+ 0.08,+0.25%,"31,277"
34,2347 聯強,88.60,0.00,0.00%,"29,628"
35,1326 台化,65.00,-2.50,-3.70%,"26,515"
36,2834 臺企銀,18.20,+ 0.20,+1.11%,"25,838"
37,00953B群益優選非投等債,9.82,+ 0.03,+0.31%,"25,153"
38,9904 寶成,24.30,-0.10,-0.41%,"22,148"
39,2845 遠東銀,13.40,+ 0.05,+0.37%,"20,529"
40,2881 富邦金,130.00,+ 2.50,+1.96%,"19,739"
41,00631L元大台灣50正2,33.54,+ 0.04,+0.12%,"19,687"
42,9945 潤泰新,26.35,+ 0.25,+0.96%,"18,116"
43,3034 聯詠,518.00,+ 11.00,+2.17%,"17,445"
44,009824群益美國科技巨頭,10.11,+ 0.08,+0.80%,"16,772"
45,00997A主動群益美國增長,11.42,-0.05,-0.44%,"14,433"
46,3090 日電貿,156.00,-8.00,-4.88%,"14,207"
47,1718 中纖,10.25,-0.75,-6.82%,"13,839"
48,00407A主動凱基台灣,8.92,-0.01,-0.11%,"13,493"
49,8112 至上,84.30,-4.00,-4.53%,"13,391"
50,5388 中磊,90.60,+ 1.90,+2.14%,"12,980"
