Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1301 台塑,58.00,+ 3.50,+6.42%,"146,736","79,266","67,470"
2,2337 旺宏,161.50,-10.50,-6.10%,"162,863","114,082","48,781"
3,8110 華東,63.20,+ 5.70,+9.91%,"58,008","9,458","48,550"
4,2363 矽統,76.10,+ 6.90,+9.97%,"74,311","34,979","39,331"
5,1718 中纖,10.15,+ 0.92,+9.97%,"54,273","16,068","38,205"
6,00680L元大美債20正2,7.19,+ 0.19,+2.71%,"49,840","17,339","32,501"
7,5880 合庫金,25.10,+ 0.70,+2.87%,"47,341","18,131","29,210"
8,1313 聯成,12.55,+ 0.75,+6.36%,"27,330","4,295","23,034"
9,2892 第一金,32.85,+ 0.80,+2.50%,"59,095","38,736","20,359"
10,00953B群益優選非投等債,9.66,+ 0.02,+0.21%,"50,365","32,895","17,469"
11,1802 台玻,69.60,+ 0.30,+0.43%,"70,450","53,064","17,386"
12,8150 南茂,96.00,-7.00,-6.80%,"54,045","37,179","16,866"
13,00637L元大滬深300正2,22.15,+ 0.40,+1.84%,"40,344","23,771","16,573"
14,1326 台化,59.50,+ 1.80,+3.12%,"83,820","67,367","16,453"
15,6271 同欣電,271.50,+ 20.00,+7.95%,"25,377","8,987","16,390"
16,00665L富邦恒生國企正2,7.61,-0.37,-4.64%,"38,633","22,303","16,330"
17,6239 力成,326.00,-12.00,-3.55%,"39,962","23,878","16,085"
18,8105 凌巨,25.15,+ 1.65,+7.02%,"52,261","36,348","15,913"
19,3189 景碩,812.00,+ 73.00,+9.88%,"44,515","29,958","14,557"
20,4938 和碩,86.00,+ 2.00,+2.38%,"37,472","24,050","13,421"
21,2374 佳能,79.40,+ 3.90,+5.17%,"17,878","5,248","12,630"
22,2351 順德,209.00,-8.50,-3.91%,"24,332","11,733","12,599"
23,3231 緯創,160.00,+ 2.50,+1.59%,"42,349","30,029","12,320"
24,2327 國巨*,"1,125.00",+ 75.00,+7.14%,"61,346","49,109","12,237"
25,2801 彰銀,23.50,+ 0.60,+2.62%,"30,190","18,305","11,885"
26,00673R期元大S＆P原油反1,15.96,+ 0.69,+4.52%,"30,768","19,110","11,658"
27,1101 台泥,24.60,+ 0.40,+1.65%,"37,491","26,166","11,326"
28,2834 臺企銀,18.00,+ 0.20,+1.12%,"45,798","35,025","10,773"
29,2002 中鋼,19.05,-0.30,-1.55%,"54,981","44,605","10,375"
30,2458 義隆,180.00,+ 16.00,+9.76%,"13,595","3,317","10,277"
31,2406 國碩,35.50,+ 1.20,+3.50%,"18,885","8,911","9,974"
32,2375 凱美,212.00,+ 0.50,+0.24%,"27,443","17,510","9,933"
33,9904 寶成,25.95,0.00,0.00%,"28,110","18,187","9,923"
34,2884 玉山金,35.45,+ 0.45,+1.29%,"76,631","66,780","9,851"
35,1314 中石化,8.04,+ 0.05,+0.63%,"25,903","16,175","9,727"
36,4958 臻鼎-KY,602.00,+ 15.00,+2.56%,"37,437","27,926","9,511"
37,6834 天二科技,125.50,+ 3.00,+2.45%,"15,328","5,845","9,483"
38,1717 長興,75.90,+ 2.00,+2.71%,"22,007","12,579","9,428"
39,1312 國喬,14.15,+ 0.15,+1.07%,"18,799","10,482","8,316"
40,00688L國泰20年美債正2,7.17,+ 0.19,+2.72%,"13,277","5,169","8,108"
41,00918 大華優利高填息30,32.48,+ 0.40,+1.25%,"61,652","53,625","8,027"
42,2472 立隆電,397.00,+ 36.00,+9.97%,"16,430","8,798","7,632"
43,1102 亞泥,36.10,+ 0.10,+0.28%,"19,392","11,947","7,445"
44,3037 欣興,"1,020.00",+ 89.00,+9.56%,"34,425","27,123","7,302"
45,8454 富邦媒,338.50,-9.50,-2.73%,"7,936",872,"7,064"
46,2886 兆豐金,46.65,+ 2.10,+4.71%,"62,170","55,119","7,051"
47,6209 今國光,89.40,+ 0.40,+0.45%,"16,788","9,781","7,007"
48,4976 佳凌,42.35,+ 3.50,+9.01%,"9,938","3,066","6,872"
49,3059 華晶科,48.90,+ 1.20,+2.52%,"11,015","4,186","6,828"
50,00715L期街口布蘭特正2,33.17,-3.29,-9.02%,"15,242","8,488","6,754"
