Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2059 川湖,"14,370.00",+ 620.00,+4.51%,"22,333,837","3,358,973","18,974,863"
2,2330 台積電,"2,380.00",-20.00,-0.83%,"47,742,904","32,423,014","15,319,890"
3,2408 南亞科,515.00,-9.00,-1.72%,"45,626,510","32,661,333","12,965,177"
4,3450 聯鈞,579.00,+ 29.00,+5.27%,"13,072,994","1,094,337","11,978,657"
5,3653 健策,"5,150.00",-190.00,-3.56%,"18,337,970","6,395,776","11,942,193"
6,2344 華邦電,176.50,-5.00,-2.75%,"33,695,744","23,698,348","9,997,396"
7,2455 全新,417.50,+ 0.50,+0.12%,"15,026,295","5,663,138","9,363,157"
8,2368 金像電,"1,070.00",+ 60.00,+5.94%,"15,379,117","6,357,898","9,021,219"
9,6531 愛普*,863.00,-10.00,-1.15%,"6,688,636","1,096,564","5,592,072"
10,2301 光寶科,273.50,+ 10.00,+3.80%,"11,210,414","6,269,715","4,940,698"
11,3167 大量,770.00,+ 70.00,+10.00%,"4,505,738","355,208","4,150,529"
12,8021 尖點,408.50,-19.50,-4.56%,"4,508,835","668,238","3,840,597"
13,2337 旺宏,122.00,-7.50,-5.79%,"13,419,241","9,678,421","3,740,819"
14,2317 鴻海,249.00,-6.00,-2.35%,"12,658,290","9,136,204","3,522,085"
15,2359 所羅門,177.50,+ 2.50,+1.43%,"6,040,931","2,671,186","3,369,744"
16,2615 萬海,105.00,+ 5.40,+5.42%,"7,989,777","4,847,528","3,142,248"
17,3006 晶豪科,248.00,-25.00,-9.16%,"4,118,210","986,002","3,132,207"
18,3665 貿聯-KY,"2,240.00",+ 105.00,+4.92%,"6,954,767","3,996,619","2,958,147"
19,6442 光聖,"1,555.00",-75.00,-4.60%,"7,459,075","4,512,864","2,946,210"
20,2481 強茂,139.50,-5.00,-3.46%,"6,053,630","3,316,469","2,737,161"
21,2303 聯電,119.00,-2.50,-2.06%,"10,982,956","8,252,017","2,730,939"
22,3008 大立光,"5,290.00",+ 220.00,+4.34%,"19,441,200","16,959,807","2,481,393"
23,6451 訊芯-KY,421.00,-37.50,-8.18%,"2,859,628","645,319","2,214,309"
24,00406A主動中信台灣收益,9.68,-0.16,-1.63%,"2,237,668","417,393","1,820,274"
25,2345 智邦,"2,225.00",-65.00,-2.84%,"7,214,463","5,593,399","1,621,064"
26,3532 台勝科,369.00,-2.50,-0.67%,"7,406,531","5,823,135","1,583,396"
27,6505 台塑化,72.00,+ 0.90,+1.27%,"2,859,095","1,419,893","1,439,202"
28,2449 京元電子,236.00,-12.50,-5.03%,"4,877,085","3,449,301","1,427,784"
29,7750 新代,"2,490.00",+ 85.00,+3.53%,"2,211,635","808,360","1,403,275"
30,5434 崇越,553.00,+ 37.00,+7.17%,"1,557,042","229,640","1,327,402"
31,2885 元大金,64.00,-1.70,-2.59%,"3,005,921","1,807,301","1,198,619"
32,8210 勤誠,"1,025.00",+ 15.00,+1.49%,"1,766,871","624,702","1,142,169"
33,3017 奇鋐,"3,035.00",-115.00,-3.65%,"11,053,113","9,919,034","1,134,079"
34,8261 富鼎,186.50,-9.00,-4.60%,"2,573,695","1,448,270","1,125,425"
35,6672 騰輝電子-KY,288.00,+ 5.00,+1.77%,"2,400,708","1,422,829","977,878"
36,7610 聯友金屬-創,"1,740.00",-110.00,-5.95%,"1,461,516","511,527","949,989"
37,00929 復華台灣科技優息,28.87,-0.33,-1.13%,"2,410,895","1,503,836","907,059"
38,2351 順德,176.00,+ 6.00,+3.53%,"1,124,313","225,881","898,432"
39,6239 力成,265.50,-12.50,-4.50%,"3,071,004","2,175,887","895,117"
40,1727 中華化,89.10,+ 6.50,+7.87%,"1,259,389","414,137","845,252"
41,0050 元大台灣50,104.90,-1.55,-1.46%,"7,016,506","6,183,538","832,967"
42,6409 旭隼,"1,065.00",+ 82.00,+8.34%,"1,248,611","415,927","832,684"
43,6669 緯穎,"6,400.00",-220.00,-3.32%,"10,632,207","9,800,401","831,805"
44,6414 樺漢,389.50,-28.00,-6.71%,"1,635,798","862,012","773,785"
45,6139 亞翔,782.00,-25.00,-3.10%,"2,115,806","1,400,574","715,231"
46,00631L元大台灣50正2,34.81,-1.14,-3.17%,"5,910,439","5,236,104","674,335"
47,6257 矽格,199.50,-8.50,-4.09%,"1,263,726","598,224","665,502"
48,2605 新興,35.20,+ 2.30,+6.99%,"831,096","178,855","652,240"
49,6213 聯茂,488.00,+ 7.00,+1.46%,"1,772,589","1,131,006","641,582"
50,8105 凌巨,13.80,-1.30,-8.61%,"663,034","37,716","625,317"
