Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,121.00,-10.50,-7.98%,"333,140"
2,2609 陽明,51.70,-2.80,-5.14%,"100,525"
3,2890 永豐金,31.90,-0.80,-2.45%,"94,805"
4,2834 臺企銀,16.45,-0.45,-2.66%,"70,280"
5,2884 玉山金,32.90,-0.45,-1.35%,"58,751"
6,2892 第一金,29.10,-0.20,-0.68%,"55,231"
7,00953B群益優選非投等債,9.55,+ 0.01,+0.10%,"54,777"
8,3481 群創,48.35,-5.35,-9.96%,"53,397"
9,2882 國泰金,95.00,-5.00,-5.00%,"50,930"
10,2027 大成鋼,41.80,-2.00,-4.57%,"44,484"
11,3702 大聯大,108.00,-6.50,-5.68%,"37,912"
12,2887 台新新光金,27.75,-0.85,-2.97%,"36,190"
13,6770 力積電,67.50,-7.10,-9.52%,"34,093"
14,2867 三商壽,7.97,-0.11,-1.36%,"33,140"
15,3036 文曄,250.00,-23.00,-8.42%,"28,190"
16,5880 合庫金,23.05,-0.40,-1.71%,"25,196"
17,00940 元大台灣價值高息,11.99,-0.55,-4.39%,"22,827"
18,2801 彰銀,21.00,-0.45,-2.10%,"20,863"
19,8422 可寧衛*,26.95,-1.15,-4.09%,"19,863"
20,1301 台塑,45.85,-3.05,-6.24%,"19,431"
21,2845 遠東銀,12.25,-0.15,-1.21%,"17,430"
22,00945B凱基美國非投等債,14.43,+ 0.02,+0.14%,"16,848"
23,2897 王道銀行,10.10,-0.20,-1.94%,"16,809"
24,00878 國泰永續高股息,31.11,-1.21,-3.74%,"16,651"
25,2481 強茂,148.50,-16.50,-10.00%,"15,611"
26,2885 元大金,62.00,-3.30,-5.05%,"15,376"
27,8070 長華*,59.30,-3.40,-5.42%,"15,298"
28,1605 華新,35.80,-3.75,-9.48%,"14,927"
29,6176 瑞儀,94.10,-6.90,-6.83%,"14,565"
30,2449 京元電子,288.50,-21.00,-6.79%,"14,427"
31,1314 中石化,7.94,-0.15,-1.85%,"14,416"
32,1718 中纖,10.00,+ 0.15,+1.52%,"13,690"
33,6505 台塑化,52.60,-2.70,-4.88%,"13,645"
34,2501 國建,23.95,-0.15,-0.62%,"11,183"
35,2356 英業達,69.20,-7.60,-9.90%,"11,011"
36,2637 慧洋-KY,78.50,-2.10,-2.61%,"10,505"
37,2615 萬海,84.60,-1.50,-1.74%,"10,203"
38,2301 光寶科,218.50,-11.50,-5.00%,"10,153"
39,6239 力成,309.00,-29.00,-8.58%,"10,151"
40,8046 南電,831.00,-14.00,-1.66%,"9,785"
41,2103 台橡,21.15,-0.55,-2.53%,"9,720"
42,9933 中鼎,41.80,-1.65,-3.80%,"8,924"
43,6757 台灣虎航,52.20,-2.20,-4.04%,"8,516"
44,00915 凱基優選高股息30,29.28,-1.25,-4.09%,"7,763"
45,00891 中信關鍵半導體,33.76,-1.56,-4.42%,"7,441"
46,3376 新日興,236.50,-0.50,-0.21%,"7,423"
47,3045 台灣大,115.00,-1.00,-0.86%,"7,138"
48,00712 復華富時不動產,8.69,-0.02,-0.23%,"7,001"
49,1710 東聯,14.70,-1.00,-6.37%,"6,810"
50,2349 錸德,13.30,-0.70,-5.00%,"6,786"
