Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.49,+ 0.16,+1.55%,"287,694"
2,2409 友達,33.35,+ 3.00,+9.88%,"230,689"
3,2412 中華電,144.50,-1.00,-0.69%,"72,331"
4,2834 臺企銀,18.35,0.00,0.00%,"69,771"
5,2892 第一金,39.75,-0.05,-0.13%,"64,448"
6,2609 陽明,61.10,+ 0.10,+0.16%,"62,486"
7,6770 力積電,72.70,-1.30,-1.76%,"56,709"
8,1314 中石化,9.18,+ 0.22,+2.46%,"55,562"
9,5880 合庫金,27.20,-0.10,-0.37%,"41,289"
10,00409A主動復華全球50,9.89,+ 0.11,+1.12%,"35,096"
11,2408 南亞科,516.00,-9.00,-1.71%,"34,002"
12,2880 華南金,46.65,-1.00,-2.10%,"33,082"
13,2886 兆豐金,51.10,0.00,0.00%,"27,551"
14,6257 矽格,250.50,+ 6.00,+2.45%,"27,540"
15,2883 凱基金,40.45,+ 1.15,+2.93%,"27,078"
16,5876 上海商銀,49.25,-0.20,-0.40%,"25,280"
17,8150 南茂,103.00,+ 9.00,+9.57%,"23,739"
18,2891 中信金,70.40,+ 0.90,+1.29%,"23,196"
19,2449 京元電子,301.50,+ 10.00,+3.43%,"21,631"
20,2812 台中銀,19.20,-0.15,-0.78%,"21,095"
21,3045 台灣大,124.50,+ 0.50,+0.40%,"20,014"
22,3711 日月光投控,663.00,+ 25.00,+3.92%,"19,972"
23,2371 大同,30.00,+ 0.80,+2.74%,"18,952"
24,00405A主動富邦台灣龍耀,8.97,+ 0.10,+1.13%,"18,936"
25,2820 華票,17.50,+ 0.05,+0.29%,"17,131"
26,2889 國票金,16.90,-0.25,-1.46%,"16,686"
27,1718 中纖,10.75,+ 0.15,+1.42%,"16,365"
28,1402 遠東新,27.85,-0.25,-0.89%,"14,564"
29,2885 元大金,70.40,+ 0.40,+0.57%,"14,286"
30,3702 大聯大,114.00,-0.50,-0.44%,"13,752"
31,6168 宏齊,42.70,+ 3.85,+9.91%,"13,749"
32,1102 亞泥,35.25,+ 0.10,+0.28%,"13,490"
33,009824群益美國科技巨頭,10.35,+ 0.16,+1.57%,"13,380"
34,1312 國喬,14.60,-0.10,-0.68%,"12,590"
35,2845 遠東銀,13.55,0.00,0.00%,"12,045"
36,3481 群創,50.40,+ 2.15,+4.46%,"11,928"
37,3037 欣興,"1,020.00",+ 39.00,+3.98%,"9,775"
38,2305 全友,58.80,+ 0.10,+0.17%,"9,194"
39,2605 新興,37.30,+ 1.20,+3.32%,"8,746"
40,9945 潤泰新,29.25,+ 0.30,+1.04%,"8,672"
41,00891 中信關鍵半導體,36.90,+ 0.53,+1.46%,"8,514"
42,2353 宏碁,32.15,+ 0.20,+0.63%,"8,101"
43,2379 瑞昱,740.00,+ 13.00,+1.79%,"8,034"
44,1710 東聯,17.00,+ 0.65,+3.98%,"7,985"
45,2897 王道銀行,11.25,+ 0.15,+1.35%,"7,630"
46,2454 聯發科,"5,010.00",+ 300.00,+6.37%,"7,564"
47,00402A主動安聯美國科技,9.75,+ 0.13,+1.35%,"7,539"
48,4904 遠傳,106.00,-1.00,-0.93%,"7,486"
49,2851 中再保,48.15,+ 1.15,+2.45%,"7,297"
50,2027 大成鋼,46.65,-0.70,-1.48%,"7,226"
