Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"1,820.00",-20.00,-1.09%,"61,384,010","45,564,939","15,819,071"
2,2367 燿華,78.20,+ 2.90,+3.85%,"26,961,853","20,499,191","6,462,661"
3,3026 禾伸堂,151.00,+ 4.50,+3.07%,"4,270,340","468,621","3,801,719"
4,4906 正文,37.10,+ 0.50,+1.37%,"4,244,245","589,217","3,655,027"
5,4958 臻鼎-KY,230.00,+ 11.50,+5.26%,"12,433,870","9,348,029","3,085,841"
6,2355 敬鵬,50.50,+ 1.10,+2.23%,"4,393,140","1,456,615","2,936,525"
7,3715 定穎投控,203.50,+ 18.50,+10.00%,"15,013,138","12,261,481","2,751,656"
8,0050 元大台灣50,75.00,-0.80,-1.06%,"8,622,872","6,102,674","2,520,198"
9,00711B復華彭博新興債,15.86,-0.04,-0.25%,"2,117,408","1,692","2,115,715"
10,6285 啟碁,188.50,+ 16.50,+9.59%,"8,628,075","6,760,786","1,867,289"
11,1582 信錦,102.00,+ 9.00,+9.68%,"2,637,881","789,715","1,848,165"
12,6213 聯茂,158.00,+ 14.00,+9.72%,"3,897,741","2,524,470","1,373,271"
13,8021 尖點,268.00,+ 11.50,+4.48%,"5,426,694","4,259,978","1,166,715"
14,6830 汎銓,434.50,-39.50,-8.33%,"2,258,517","1,109,462","1,149,055"
15,4919 新唐,102.50,+ 9.30,+9.98%,"2,846,775","1,710,304","1,136,471"
16,2324 仁寶,30.25,-0.15,-0.49%,"1,842,928","725,977","1,116,951"
17,1304 台聚,16.20,+ 0.35,+2.21%,"1,470,333","390,133","1,080,199"
18,3034 聯詠,399.00,+ 7.00,+1.79%,"3,888,958","2,823,827","1,065,131"
19,00715L期街口布蘭特正2,55.20,+ 2.40,+4.55%,"2,268,805","1,297,285","971,519"
20,1519 華城,865.00,-29.00,-3.24%,"3,345,621","2,449,020","896,601"
21,5871 中租-KY,113.00,+ 4.00,+3.67%,"1,784,113","970,379","813,733"
22,0056 元大高股息,38.43,-0.13,-0.34%,"1,987,385","1,180,034","807,350"
23,2337 旺宏,125.00,-3.00,-2.34%,"5,616,551","4,826,507","790,043"
24,2419 仲琦,35.40,+ 2.15,+6.47%,"1,427,539","670,194","757,344"
25,2882 國泰金,70.60,-0.20,-0.28%,"1,701,408","980,528","720,879"
26,1905 華紙,15.40,+ 1.40,+10.00%,"957,294","243,520","713,774"
27,2603 長榮,201.00,-2.00,-0.99%,"1,927,891","1,235,926","691,965"
28,3576 聯合再生,23.25,-1.75,-7.00%,"1,689,899","998,714","691,184"
29,3013 晟銘電,106.00,+ 9.50,+9.84%,"750,346","130,250","620,096"
30,2891 中信金,53.00,0.00,0.00%,"1,742,303","1,127,317","614,986"
31,2449 京元電子,278.50,-9.50,-3.30%,"5,212,668","4,632,150","580,517"
32,2382 廣達,289.00,+ 2.00,+0.70%,"3,818,915","3,295,576","523,338"
33,2379 瑞昱,494.50,+ 5.50,+1.12%,"1,448,861","987,170","461,691"
34,1528 恩德,25.45,+ 2.30,+9.94%,"795,079","352,111","442,967"
35,00965 元大航太防衛科技,24.37,-0.53,-2.13%,"521,196","92,886","428,309"
36,2887 台新新光金,24.05,-0.10,-0.41%,"1,525,102","1,124,533","400,569"
37,1308 亞聚,17.65,-0.40,-2.22%,"773,785","391,827","381,957"
38,5243 乙盛-KY,74.90,+ 0.90,+1.22%,"690,347","313,944","376,403"
39,2484 希華,30.90,+ 2.80,+9.96%,"431,604","77,275","354,328"
40,2303 聯電,57.80,-0.40,-0.69%,"2,411,865","2,059,948","351,917"
41,1723 中碳,80.70,+ 7.30,+9.95%,"383,858","33,555","350,302"
42,2388 威盛,54.50,+ 2.10,+4.01%,"562,056","223,271","338,785"
43,2356 英業達,43.10,+ 0.15,+0.35%,"782,025","447,665","334,360"
44,3532 台勝科,141.50,-4.50,-3.08%,"877,254","550,207","327,047"
45,1476 儒鴻,343.50,-0.50,-0.15%,"662,897","336,733","326,163"
46,1708 東鹼,43.10,+ 0.40,+0.94%,"680,791","357,640","323,151"
47,2231 為升,125.00,+ 11.00,+9.65%,"739,143","419,967","319,175"
48,1305 華夏,16.75,-0.45,-2.62%,"816,503","497,657","318,846"
49,0052 富邦科技,44.50,-0.40,-0.89%,"1,366,103","1,065,190","300,913"
50,00988A主動統一全球創新,12.90,-0.32,-2.42%,"572,914","291,027","281,887"
