Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,28.77,+ 0.30,+1.05%,"677,367"
2,2618 長榮航,42.20,-0.45,-1.06%,"351,883"
3,00991A主動復華未來50,17.63,+ 0.18,+1.03%,"347,044"
4,2002 中鋼,19.05,-0.15,-0.78%,"338,851"
5,2609 陽明,63.60,-0.90,-1.40%,"263,773"
6,3231 緯創,178.50,+ 3.00,+1.71%,"256,069"
7,00632R元大台灣50反1,10.16,-0.07,-0.68%,"223,965"
8,1402 遠東新,29.00,-0.45,-1.53%,"210,599"
9,2324 仁寶,40.80,-0.80,-1.92%,"202,269"
10,00631L元大台灣50正2,34.68,+ 0.57,+1.67%,"198,680"
11,00992A主動群益科技創新,17.70,+ 0.33,+1.90%,"189,866"
12,2883 凱基金,31.70,+ 0.70,+2.26%,"174,917"
13,2603 長榮,246.00,-4.50,-1.80%,"169,753"
14,009816凱基台灣TOP50,15.21,+ 0.09,+0.60%,"154,739"
15,2615 萬海,126.50,+ 2.00,+1.61%,"150,479"
16,1216 統一,77.90,+ 0.50,+0.65%,"150,274"
17,2027 大成鋼,50.60,-0.40,-0.78%,"147,677"
18,3045 台灣大,115.50,+ 0.50,+0.43%,"133,219"
19,2356 英業達,65.40,-0.70,-1.06%,"131,068"
20,1605 華新,38.45,+ 0.35,+0.92%,"130,797"
21,00405A主動富邦台灣龍耀,8.33,+ 0.14,+1.71%,"116,250"
22,2412 中華電,136.50,0.00,0.00%,"94,181"
23,1101 台泥,24.60,-0.10,-0.40%,"91,717"
24,00407A主動凱基台灣,9.44,+ 0.10,+1.07%,"89,622"
25,5876 上海商銀,43.75,+ 0.35,+0.81%,"88,360"
26,2891 中信金,64.50,+ 0.90,+1.42%,"88,054"
27,2408 南亞科,510.00,+ 9.00,+1.80%,"87,206"
28,4904 遠傳,102.50,+ 1.00,+0.99%,"86,904"
29,00400A主動國泰動能高息,14.38,+ 0.07,+0.49%,"84,507"
30,2353 宏碁,31.05,-0.05,-0.16%,"84,122"
31,2317 鴻海,243.00,-0.50,-0.21%,"76,981"
32,2881 富邦金,141.50,+ 9.50,+7.20%,"74,969"
33,2301 光寶科,296.00,+ 9.00,+3.14%,"74,834"
34,5880 合庫金,25.05,+ 0.05,+0.20%,"72,807"
35,009821野村稀土關鍵資源,15.71,+ 0.02,+0.13%,"71,859"
36,4938 和碩,88.80,-0.50,-0.56%,"67,925"
37,2882 國泰金,103.00,+ 4.10,+4.15%,"65,343"
38,8112 至上,94.00,-1.40,-1.47%,"64,460"
39,00712 復華富時不動產,8.87,+ 0.03,+0.34%,"63,594"
40,2344 華邦電,179.00,+ 2.00,+1.13%,"63,229"
41,0052 富邦科技,61.00,+ 0.45,+0.74%,"62,353"
42,2884 玉山金,39.00,+ 0.85,+2.23%,"55,783"
43,1102 亞泥,34.90,+ 0.10,+0.29%,"55,618"
44,2606 裕民,78.00,+ 5.70,+7.88%,"53,420"
45,2845 遠東銀,13.50,-0.10,-0.74%,"51,451"
46,9945 潤泰新,28.75,-0.25,-0.86%,"48,209"
47,00999A主動野村臺灣高息,11.10,+ 0.07,+0.63%,"46,281"
48,0056 元大高股息,52.55,+ 0.25,+0.48%,"44,715"
49,00997A主動群益美國增長,11.04,-0.05,-0.45%,"44,021"
50,3576 聯合再生,17.10,+ 0.10,+0.59%,"43,957"
