Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00685L群益臺灣加權正2,11.84,-0.42,-3.43%,"395,908","170,391","225,517"
2,00631L元大台灣50正2,35.98,-1.17,-3.15%,"272,198","114,215","157,983"
3,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"227,442","87,493","139,949"
4,00406A主動中信台灣收益,9.44,-0.16,-1.67%,"275,296","141,194","134,102"
5,00673R期元大S＆P原油反1,10.06,-0.65,-6.07%,"122,989","47,449","75,540"
6,00981A主動統一台股增長,29.44,-0.45,-1.51%,"144,282","77,933","66,349"
7,00712 復華富時不動產,8.38,-0.15,-1.76%,"134,478","71,633","62,845"
8,0050 元大台灣50,107.70,-1.45,-1.33%,"102,009","45,765","56,244"
9,2338 光罩,47.75,+ 2.10,+4.60%,"67,315","12,836","54,479"
10,2305 全友,41.05,+ 2.55,+6.62%,"57,982","17,665","40,317"
11,009816凱基台灣TOP50,15.88,-0.15,-0.94%,"113,288","76,607","36,681"
12,00403A主動統一升級50,10.17,-0.17,-1.64%,"133,779","97,190","36,589"
13,2609 陽明,59.40,+ 1.40,+2.41%,"79,513","43,320","36,193"
14,00929 復華台灣科技優息,28.62,-0.38,-1.31%,"53,220","19,920","33,300"
15,00680L元大美債20正2,6.19,-0.12,-1.90%,"37,170","7,598","29,572"
16,00919 群益台灣精選高息,32.48,-0.07,-0.22%,"116,366","89,086","27,280"
17,6226 光鼎,30.00,-2.60,-7.98%,"41,711","15,233","26,478"
18,2426 鼎元,97.10,+ 1.00,+1.04%,"50,681","27,182","23,499"
19,2409 友達,30.20,-1.00,-3.21%,"519,203","497,017","22,186"
20,00400A主動國泰動能高息,14.80,-0.21,-1.40%,"39,736","20,053","19,684"
21,00953B群益優選非投等債,9.51,+ 0.02,+0.21%,"37,793","19,204","18,589"
22,00405A主動富邦台灣龍耀,8.59,-0.18,-2.05%,"48,228","29,694","18,535"
23,00991A主動復華未來50,17.36,-0.38,-2.14%,"54,896","36,367","18,529"
24,5880 合庫金,27.20,+ 0.35,+1.30%,"28,732","12,159","16,573"
25,2886 兆豐金,51.70,+ 1.80,+3.61%,"35,913","20,889","15,024"
26,2492 華新科,311.50,-22.50,-6.74%,"57,397","42,694","14,703"
27,1714 和桐,15.35,-1.15,-6.97%,"19,763","5,389","14,374"
28,00881 國泰台灣科技龍頭,49.96,-0.54,-1.07%,"26,334","12,043","14,291"
29,00878 國泰永續高股息,34.00,-0.15,-0.44%,"36,780","24,829","11,951"
30,6505 台塑化,83.60,-2.60,-3.02%,"54,972","43,101","11,870"
31,00664R國泰臺灣加權反1,1.60,+ 0.02,+1.27%,"22,347","10,610","11,737"
32,2812 台中銀,19.50,+ 0.40,+2.09%,"29,132","17,422","11,710"
33,2354 鴻準,65.70,+ 0.70,+1.08%,"18,151","6,840","11,311"
34,2801 彰銀,27.90,+ 1.05,+3.91%,"38,087","26,974","11,112"
35,6209 今國光,80.00,-1.00,-1.23%,"18,995","8,090","10,905"
36,8150 南茂,86.70,-4.20,-4.62%,"22,223","11,731","10,492"
37,6213 聯茂,509.00,-10.00,-1.93%,"17,381","6,926","10,455"
38,00637L元大滬深300正2,19.42,-0.28,-1.42%,"23,869","13,702","10,167"
39,0056 元大高股息,55.30,-0.40,-0.72%,"24,559","14,562","9,997"
40,2890 永豐金,43.70,+ 0.80,+1.86%,"32,602","22,672","9,929"
41,00992A主動群益科技創新,17.87,-0.29,-1.60%,"30,658","21,365","9,294"
42,00999A主動野村臺灣高息,11.36,-0.14,-1.22%,"17,127","7,857","9,269"
43,00896 中信綠能及電動車,27.92,-0.44,-1.55%,"24,502","15,301","9,200"
44,00984D主動聯博全球非投,9.79,-0.02,-0.20%,"17,613","8,507","9,106"
45,00715L期街口布蘭特正2,70.65,+ 7.65,+12.14%,"14,497","5,465","9,032"
46,009803玉山市值動能50,21.76,-0.40,-1.81%,"18,378","9,507","8,871"
47,2634 漢翔,63.80,0.00,0.00%,"17,128","8,899","8,228"
48,00982A主動群益台灣強棒,22.37,-0.41,-1.80%,"17,296","9,422","7,873"
49,6834 天二科技,108.00,+ 2.50,+2.37%,"15,066","7,261","7,805"
50,1528 恩德,21.20,+ 1.90,+9.84%,"9,586","1,960","7,626"
