Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,141.00,-0.50,-0.35%,"577,199"
2,2317 鴻海,269.00,+ 1.50,+0.56%,"461,531"
3,2882 國泰金,109.50,+ 5.50,+5.29%,"336,859"
4,2890 永豐金,35.30,+ 0.10,+0.28%,"311,358"
5,2881 富邦金,132.00,+ 4.50,+3.53%,"278,124"
6,2027 大成鋼,41.70,-1.95,-4.47%,"268,921"
7,2344 華邦電,197.00,+ 8.00,+4.23%,"256,278"
8,00878 國泰永續高股息,32.91,+ 0.30,+0.92%,"246,524"
9,2887 台新新光金,32.30,+ 0.70,+2.22%,"240,514"
10,0056 元大高股息,51.55,+ 0.05,+0.10%,"230,829"
11,2609 陽明,51.00,-0.20,-0.39%,"209,918"
12,2891 中信金,70.80,+ 0.70,+1.00%,"208,070"
13,00992A主動群益科技創新,18.51,+ 0.27,+1.48%,"181,067"
14,00919 群益台灣精選高息,29.97,+ 0.28,+0.94%,"177,715"
15,2884 玉山金,35.20,+ 0.55,+1.59%,"173,625"
16,2408 南亞科,425.00,+ 29.50,+7.46%,"158,481"
17,3481 群創,53.30,+ 1.90,+3.70%,"157,159"
18,009820元大納斯達克精選,10.26,+ 0.13,+1.28%,"146,102"
19,2867 三商壽,8.53,+ 0.16,+1.91%,"126,371"
20,1303 南亞,115.00,-2.00,-1.71%,"109,791"
21,00982A主動群益台灣強棒,23.97,-0.15,-0.62%,"109,692"
22,00940 元大台灣價值高息,12.36,-0.07,-0.56%,"105,114"
23,1605 華新,39.15,-0.85,-2.13%,"99,062"
24,00891 中信關鍵半導體,36.62,+ 0.47,+1.30%,"95,830"
25,00900 富邦特選高股息30,19.39,-0.04,-0.21%,"95,224"
26,2337 旺宏,166.50,+ 7.50,+4.72%,"88,187"
27,2885 元大金,65.40,+ 0.40,+0.62%,"88,137"
28,2356 英業達,66.60,-0.50,-0.75%,"87,155"
29,6116 彩晶,16.60,+ 0.10,+0.61%,"78,382"
30,2301 光寶科,208.00,+ 0.50,+0.24%,"75,024"
31,2312 金寶,34.75,-0.70,-1.97%,"71,888"
32,6005 群益證,39.75,-0.30,-0.75%,"65,755"
33,3702 大聯大,109.00,+ 1.50,+1.40%,"64,428"
34,2610 華航,21.20,-0.20,-0.93%,"62,374"
35,3231 緯創,158.00,-3.50,-2.17%,"60,926"
36,00400A主動國泰動能高息,14.72,+ 0.09,+0.62%,"57,287"
37,2492 華新科,494.00,+ 44.50,+9.90%,"55,750"
38,00953B群益優選非投等債,9.61,+ 0.02,+0.21%,"55,552"
39,00939 統一台灣高息動能,21.47,+ 0.20,+0.94%,"50,002"
40,6282 康舒,57.70,-0.60,-1.03%,"49,317"
41,00929 復華台灣科技優息,30.63,+ 0.14,+0.46%,"48,962"
42,00993A主動安聯台灣,13.92,+ 0.13,+0.94%,"48,349"
43,00915 凱基優選高股息30,31.36,+ 0.35,+1.13%,"46,236"
44,3576 聯合再生,19.00,-2.00,-9.52%,"45,869"
45,2897 王道銀行,10.50,0.00,0.00%,"42,124"
46,2834 臺企銀,17.50,+ 0.20,+1.16%,"42,111"
47,00983A主動中信ARK創新,11.94,+ 0.22,+1.88%,"40,185"
48,3045 台灣大,120.50,+ 1.00,+0.84%,"39,572"
49,1714 和桐,17.95,+ 1.25,+7.49%,"37,234"
50,3033 威健,48.80,-0.80,-1.61%,"36,573"
