Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2344 華邦電,160.00,-11.50,-6.71%,"123,412","74,789","48,623"
2,2834 臺企銀,18.35,+ 0.35,+1.94%,"73,515","38,854","34,661"
3,2481 強茂,159.00,+ 9.00,+6.00%,"61,140","27,273","33,867"
4,1101 台泥,23.90,-0.60,-2.45%,"35,779","14,583","21,195"
5,00919 群益台灣精選高息,32.89,+ 0.41,+1.26%,"135,074","116,366","18,708"
6,6706 惠特,151.00,+ 13.50,+9.82%,"22,983","6,197","16,787"
7,2801 彰銀,28.55,+ 0.65,+2.33%,"54,168","38,087","16,081"
8,00403A主動統一升級50,10.09,-0.08,-0.79%,"147,353","133,779","13,574"
9,2303 聯電,142.50,+ 2.00,+1.42%,"132,513","120,877","11,636"
10,009803玉山市值動能50,21.64,-0.12,-0.55%,"29,715","18,378","11,337"
11,1301 台塑,62.90,-1.70,-2.63%,"23,848","12,666","11,182"
12,3029 零壹,116.50,0.00,0.00%,"17,817","6,838","10,980"
13,2408 南亞科,473.00,-20.00,-4.06%,"49,215","38,482","10,733"
14,2351 順德,257.00,+ 23.00,+9.83%,"13,792","3,663","10,129"
15,3450 聯鈞,509.00,-3.00,-0.59%,"11,908","1,871","10,037"
16,2897 王道銀行,11.25,+ 0.25,+2.27%,"13,430","3,621","9,808"
17,6112 邁達特,50.60,+ 4.55,+9.88%,"10,922","1,468","9,454"
18,1326 台化,67.60,-2.60,-3.70%,"27,922","18,557","9,366"
19,3229 晟鈦,66.90,-0.60,-0.89%,"16,339","7,223","9,115"
20,4915 致伸,64.60,+ 1.80,+2.87%,"13,116","4,011","9,105"
21,2489 瑞軒,39.30,+ 2.40,+6.50%,"20,867","12,151","8,717"
22,2881 富邦金,154.00,+ 5.50,+3.70%,"19,008","10,663","8,345"
23,1314 中石化,8.22,+ 0.10,+1.23%,"15,175","8,416","6,758"
24,1303 南亞,234.00,-0.50,-0.21%,"54,949","48,646","6,303"
25,1528 恩德,23.30,+ 2.10,+9.91%,"15,628","9,586","6,043"
26,3094 聯傑,44.00,+ 3.10,+7.58%,"7,777","2,294","5,482"
27,2891 中信金,68.10,+ 1.00,+1.49%,"28,023","22,715","5,308"
28,00990A主動元大AI新經濟,14.60,-0.22,-1.48%,"17,305","12,085","5,221"
29,2324 仁寶,37.90,+ 0.10,+0.26%,"39,727","34,534","5,193"
30,00962 台新AI優息動能,15.00,-0.01,-0.07%,"11,806","6,945","4,861"
31,2603 長榮,237.00,+ 2.50,+1.07%,"12,909","8,626","4,283"
32,2412 中華電,142.50,+ 2.00,+1.42%,"18,797","14,549","4,248"
33,2371 大同,27.65,+ 0.20,+0.73%,"8,675","4,458","4,218"
34,6176 瑞儀,93.60,+ 4.70,+5.29%,"5,804","1,858","3,946"
35,1605 華新,37.00,-0.40,-1.07%,"15,139","11,203","3,936"
36,2313 華通,221.00,-0.50,-0.23%,"13,242","9,353","3,890"
37,4763 材料*-KY,49.35,+ 0.50,+1.02%,"7,099","3,339","3,761"
38,1504 東元,70.30,+ 0.80,+1.15%,"8,281","4,572","3,710"
39,1717 長興,69.20,-1.70,-2.40%,"8,551","4,923","3,628"
40,00997A主動群益美國增長,10.75,-0.13,-1.19%,"9,836","6,278","3,559"
41,00686R群益臺灣加權反1,0.99,+ 0.02,+2.06%,"10,738","7,219","3,520"
42,3605 宏致,126.50,+ 4.00,+3.27%,"8,387","4,915","3,472"
43,2838 聯邦銀,21.60,+ 0.55,+2.61%,"5,221","1,859","3,361"
44,2882 國泰金,112.50,+ 2.00,+1.81%,"18,700","15,394","3,306"
45,6446 藥華藥,"1,190.00",-90.00,-7.03%,"5,501","2,676","2,824"
46,3189 景碩,798.00,-24.00,-2.92%,"11,217","8,394","2,823"
47,3311 閎暉,35.00,0.00,0.00%,"3,174",420,"2,754"
48,3673 TPK-KY,63.40,+ 1.70,+2.76%,"4,385","1,643","2,743"
49,2542 興富發,45.70,-0.80,-1.72%,"8,970","6,255","2,715"
50,009805台新美國電力基建,15.06,+ 0.14,+0.94%,"5,304","2,850","2,454"
