Rank,Stock,Price,Change,ChangePercent,NetSell
1,00632R元大台灣50反1,9.73,-0.22,-2.21%,"-77,006"
2,2609 陽明,57.60,-1.90,-3.19%,"-40,656"
3,00712 復華富時不動產,8.68,-0.04,-0.46%,"-30,618"
4,2344 華邦電,176.00,-6.50,-3.56%,"-29,466"
5,2324 仁寶,39.90,-0.45,-1.12%,"-26,305"
6,6919 康霈*,91.20,-3.60,-3.80%,"-24,429"
7,00919 群益台灣精選高息,32.31,+ 0.35,+1.10%,"-24,408"
8,2634 漢翔,67.00,+ 0.10,+0.15%,"-22,956"
9,2884 玉山金,39.90,+ 0.15,+0.38%,"-20,727"
10,9904 寶成,24.90,+ 0.05,+0.20%,"-19,958"
11,2002 中鋼,19.05,+ 0.10,+0.53%,"-16,379"
12,3231 緯創,182.00,+ 4.00,+2.25%,"-14,882"
13,1409 新纖,25.65,+ 1.05,+4.27%,"-11,971"
14,8112 至上,91.30,+ 0.50,+0.55%,"-11,545"
15,2881 富邦金,145.00,+ 1.00,+0.69%,"-10,469"
16,3481 群創,49.30,-0.55,-1.10%,"-10,455"
17,2610 華航,20.35,+ 0.10,+0.49%,"-9,389"
18,2301 光寶科,300.50,-4.50,-1.48%,"-8,666"
19,3605 宏致,125.50,-13.50,-9.71%,"-8,545"
20,4906 正文,38.20,+ 2.00,+5.52%,"-7,963"
21,2332 友訊,19.85,-0.05,-0.25%,"-7,681"
22,00685L群益臺灣加權正2,12.31,+ 0.49,+4.15%,"-7,444"
23,2464 盟立,184.50,+ 4.50,+2.50%,"-7,398"
24,3702 大聯大,100.50,+ 0.90,+0.90%,"-7,149"
25,9945 潤泰新,28.05,+ 0.25,+0.90%,"-7,096"
26,3036 文曄,196.00,0.00,0.00%,"-7,055"
27,00830 國泰費城半導體,81.05,+ 0.05,+0.06%,"-6,559"
28,3645 達邁,73.50,-1.00,-1.34%,"-6,479"
29,2327 國巨*,568.00,+ 23.00,+4.22%,"-6,450"
30,3033 威健,44.25,-0.30,-0.67%,"-6,220"
31,3209 全科,46.40,+ 0.55,+1.20%,"-5,989"
32,3049 精金,13.30,-0.25,-1.85%,"-5,965"
33,2484 希華,76.70,+ 2.70,+3.65%,"-5,883"
34,1402 遠東新,29.40,+ 1.05,+3.70%,"-5,777"
35,2426 鼎元,107.50,+ 9.70,+9.92%,"-5,766"
36,2303 聯電,132.50,+ 3.50,+2.71%,"-5,726"
37,1101 台泥,25.30,+ 0.90,+3.69%,"-5,083"
38,2105 正新,31.15,+ 0.25,+0.81%,"-4,935"
39,2368 金像電,"1,225.00",+ 60.00,+5.15%,"-4,755"
40,2027 大成鋼,49.80,+ 1.00,+2.05%,"-4,750"
41,3006 晶豪科,278.50,-14.00,-4.79%,"-4,739"
42,8105 凌巨,15.85,-0.25,-1.55%,"-4,719"
43,2412 中華電,136.00,0.00,0.00%,"-4,659"
44,2359 所羅門,144.00,-0.50,-0.35%,"-4,332"
45,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"-4,324"
46,00990A主動元大AI新經濟,15.13,+ 0.13,+0.87%,"-4,227"
47,8996 高力,"1,175.00",0.00,0.00%,"-4,096"
48,6962 奕力-KY,32.45,+ 0.90,+2.85%,"-3,981"
49,8046 南電,"1,225.00",-5.00,-0.41%,"-3,836"
50,8039 台虹,319.00,-8.00,-2.45%,"-3,742"
